head,grouping,cell,class,n_rows,observed,predicted,gap,relative_gap
ev,count,3-2,bin_15,10056,0.04673826571201273,0.04306682397161696,-0.00367144174039577,-0.07855323008812737
ev,count,3-2,bin_16,10056,0.04524661893396977,0.04399380240172401,-0.0012528165322457652,-0.027688622084095414
ev,count,3-2,bin_17,10056,0.038484486873508354,0.041415311072592574,0.00293082419908422,0.07615599004132019
ev,count,3-2,bin_18,10056,0.03997613365155131,0.04497363024105372,0.004997496589502409,0.1250120042388961
ev,count,3-2,bin_19,10056,0.04634049323786794,0.04701733851882094,0.0006768452809530062,0.014605914474814229
ev,count,3-2,bin_20,10056,0.041766109785202864,0.04401791912745201,0.002251809342249146,0.053914749394422416
ev,count,3-2,bin_21,10056,0.046439936356404136,0.048074149710979425,0.0016342133545752882,0.035189827609441324
ev,count,3-2,bin_22,10056,0.05180986475735879,0.051653643393618574,-0.00015622136374021656,-0.0030152822145328557
ev,count,3-2,bin_23,10056,0.049323786793953855,0.05286821691290549,0.0035444301189516345,0.07186046225035814
ev,count,0-0,expected_bin_index,20078,12.041388584520371,12.106378343732246,0.06498975921187444,0.005397198068619849
ev,count,0-1,expected_bin_index,15676,11.150995151824445,11.162388538718643,0.011393386894198443,0.0010217372296439694
ev,count,0-2,expected_bin_index,8443,10.21959019305934,10.237588755887641,0.0179985628283017,0.0017611824435509625
ev,count,1-0,expected_bin_index,10561,12.205851718587255,12.296821121131575,0.09096940254432084,0.007452933612636901
ev,count,1-1,expected_bin_index,13873,11.553088733511137,11.654687494327316,0.10159876081617902,0.008794077770863084
ev,count,1-2,expected_bin_index,14249,10.565162467541581,10.609623809779256,0.04446134223767473,0.004208297068243805
ev,count,2-0,expected_bin_index,3616,13.055033185840708,13.012490527497452,-0.042542658343256434,-0.003258716981998756
ev,count,2-1,expected_bin_index,7875,12.347936507936508,12.414227098928745,0.06629059099223689,0.005368556191524738
ev,count,2-2,expected_bin_index,14250,11.101684210526315,11.26282382825092,0.16113961772460428,0.014514880325258763
ev,count,3-0,expected_bin_index,283,15.356890459363958,15.351813558907054,-0.005076900456904454,-0.00033059430034605627
ev,count,3-1,expected_bin_index,3356,13.367997616209774,13.589174640139976,0.22117702393020267,0.01654526207141208
ev,count,3-2,expected_bin_index,10056,12.047732696897375,12.249198793560186,0.201466096662811,0.016722324584333956
ev,handedness,LvL,bin_0,9145,0.05850191361399672,0.054972372792506906,-0.0035295408214898114,-0.060332057593503415
ev,handedness,LvL,bin_1,9145,0.05019136139967195,0.051565607176903186,0.0013742457772312339,0.0273801255616114
ev,handedness,LvL,bin_2,9145,0.045598687807545106,0.04679171654684474,0.0011930287392996342,0.02616366383907711
ev,handedness,LvL,bin_3,9145,0.045379989065062874,0.04779066464065805,0.0024106755755951767,0.053121995515223834
ev,handedness,LvL,bin_4,9145,0.04406779661016949,0.04650103163099891,0.0024332350208294204,0.05521571778035993
ev,handedness,LvL,bin_5,9145,0.04516129032258064,0.04592342613165116,0.000762135809070516,0.016875864343704285
ev,handedness,LvL,bin_6,9145,0.04406779661016949,0.04279510847295641,-0.0012726881372130822,-0.02888023080598917
ev,handedness,LvL,bin_7,9145,0.03980317113176599,0.04459869418132331,0.0047955230495573195,0.12048092936319145
ev,handedness,LvL,bin_8,9145,0.041443411700382723,0.04131096067137015,-0.00013245102901257577,-0.0031959489718205946
ev,handedness,LvL,bin_9,9145,0.044723892837616186,0.043187211004324905,-0.0015366818332912813,-0.03435930407200188
ev,handedness,LvL,bin_10,9145,0.040240568616730456,0.03933328015159738,-0.000907288465133077,-0.0225466114501141
ev,handedness,LvL,bin_11,9145,0.03313285948605796,0.038316506349058754,0.005183646863000796,0.15645033188825833
ev,handedness,LvL,bin_12,9145,0.041115363586659376,0.04159999006381113,0.0004846264771517575,0.011786992376470273
ev,handedness,LvL,bin_13,9145,0.03280481137233461,0.038099055151883734,0.005294243779549124,0.16138619787992245
ev,handedness,LvL,bin_14,9145,0.04188080918534719,0.0418326733632034,-4.813582214378831e-05,-0.0011493527245559896
ev,handedness,LvL,bin_15,9145,0.04067796610169491,0.03927487111185386,-0.00140309498984105,-0.03449275183359248
ev,handedness,LvL,bin_16,9145,0.04428649535265172,0.03844068173887885,-0.005845813613772871,-0.13199991480976025
ev,handedness,LvL,bin_17,9145,0.03761618370694368,0.035813268348630044,-0.0018029153583136379,-0.04792924695284366
ev,handedness,LvL,bin_18,9145,0.03903772553307819,0.03722691758241567,-0.0018108079506625185,-0.046386102825794764
ev,handedness,LvL,bin_19,9145,0.03728813559322034,0.03812288479342604,0.0008347492002057019,0.02238645582369837
ev,handedness,LvL,bin_20,9145,0.03335155822854018,0.034728829468281944,0.0013772712397417605,0.04129555897520787
ev,handedness,LvL,bin_21,9145,0.035757244395844726,0.03620664668727248,0.0004494022914277515,0.012568146651702713
ev,handedness,LvL,bin_22,9145,0.03991252050300711,0.03778162063916363,-0.0021308998638434815,-0.053389258232462024
ev,handedness,LvL,bin_23,9145,0.043958447238928375,0.037785981138043934,-0.006172466100884441,-0.14041592659847815
ev,handedness,LvR,bin_0,42343,0.03653496445693503,0.036484186213899074,-5.0778243035953796e-05,-0.0013898533580293418
ev,handedness,LvR,bin_1,42343,0.038070046997142386,0.03735106288451533,-0.0007189841126270524,-0.018885821514247694
ev,handedness,LvR,bin_2,42343,0.03877854663108424,0.0373371942640325,-0.0014413523670517361,-0.03716880833012891
ev,handedness,LvR,bin_3,42343,0.039392579647167185,0.0399725824345094,0.0005800027873422153,0.014723655889946896
ev,handedness,LvR,bin_4,42343,0.041588928512386936,0.04015427279034566,-0.001434655722041274,-0.034496097239292256
ev,handedness,LvR,bin_5,42343,0.04038447913468578,0.0411751860543378,0.0007907069196520233,0.019579475496389255
ev,handedness,LvR,bin_6,42343,0.040809578915050895,0.03979568891562555,-0.001013889999425345,-0.02484441217920566
ev,handedness,LvR,bin_7,42343,0.044139527194577616,0.04269545413264429,-0.0014440730619333236,-0.032716097197133615
ev,handedness,LvR,bin_8,42343,0.042061261601681506,0.040494184338786314,-0.0015670772628951918,-0.03725701995663734
ev,handedness,LvR,bin_9,42343,0.044682710247266375,0.04328572745863479,-0.0013969827886315817,-0.03126450434409464
ev,handedness,LvR,bin_10,42343,0.03818813026946603,0.041214026149409534,0.0030258958799435076,0.07923655488215704
ev,handedness,LvR,bin_11,42343,0.037267080745341616,0.03890898034047658,0.0016418995951349644,0.04405763913612154
ev,handedness,LvR,bin_12,42343,0.043879743995465605,0.04399898392051402,0.00011923992504841302,0.0027174252671286073
ev,handedness,LvR,bin_13,42343,0.042769761235623364,0.04049507035640517,-0.002274690879218194,-0.053184558751372714
ev,handedness,LvR,bin_14,42343,0.046619275913374114,0.044956400738729814,-0.0016628751746443002,-0.03566926216816798
ev,handedness,LvR,bin_15,42343,0.042675294617764446,0.04328955506386498,0.0006142604461005369,0.014393818521989505
ev,handedness,LvR,bin_16,42343,0.042391894764187706,0.043224191051706856,0.0008322962875191506,0.019633382564024176
ev,handedness,LvR,bin_17,42343,0.041588928512386936,0.04030925397827744,-0.0012796745341094942,-0.03076959613730739
ev,handedness,LvR,bin_18,42343,0.04121106204095128,0.043025201682345776,0.0018141396413944993,0.044020696180840854
ev,handedness,LvR,bin_19,42343,0.045296743263349315,0.04469132952342877,-0.0006054137399205475,-0.013365502601384641
ev,handedness,LvR,bin_20,42343,0.039250879720378815,0.041034524614901875,0.0017836448945230607,0.045442163519127526
ev,handedness,LvR,bin_21,42343,0.041966794983822595,0.04375091260001431,0.0017841176161917174,0.04251260113810123
ev,handedness,LvR,bin_22,42343,0.045225893299955126,0.0462607868872842,0.0010348935873290763,0.02288276718969978
ev,handedness,LvR,bin_23,42343,0.045225893299955126,0.046095243360449706,0.0008693500604945795,0.019222396663980148
ev,handedness,RvL,bin_0,23703,0.039573049824916676,0.036493048502484506,-0.00308000132243217,-0.0778307796861511
ev,handedness,RvL,bin_1,23703,0.03991055984474539,0.03763116023002957,-0.0022793996147158213,-0.057112694574639654
ev,handedness,RvL,bin_2,23703,0.03851833101295195,0.037956703996650874,-0.0005616270163010736,-0.014580772362962046
ev,handedness,RvL,bin_3,23703,0.041218411171581655,0.04028993959080148,-0.0009284715807801741,-0.022525651872295258
ev,handedness,RvL,bin_4,23703,0.040838712399274356,0.04038921333066354,-0.00044949906861081745,-0.011006690519919633
ev,handedness,RvL,bin_5,23703,0.03940429481500232,0.040921155458514394,0.0015168606435120718,0.03849480496056385
ev,handedness,RvL,bin_6,23703,0.03999493734970257,0.0393200143336381,-0.0006749230160644701,-0.016875211233941072
ev,handedness,RvL,bin_7,23703,0.04307471628063958,0.042144411662167175,-0.0009303046184724051,-0.02159746363530991
ev,handedness,RvL,bin_8,23703,0.04147154368645319,0.039233928797990134,-0.002237614888463059,-0.05395542797684627
ev,handedness,RvL,bin_9,23703,0.04585917394422647,0.04223996012777146,-0.003619213816455011,-0.07892017027730738
ev,handedness,RvL,bin_10,23703,0.0394886723199595,0.03945103535817706,-3.763696178243903e-05,-0.0009531078046251626
ev,handedness,RvL,bin_11,23703,0.03417288950765726,0.03814108095775741,0.0039681914501001475,0.1161210394342269
ev,handedness,RvL,bin_12,23703,0.04526853140952622,0.042148516343004386,-0.0031200150665218335,-0.0689223831516934
ev,handedness,RvL,bin_13,23703,0.03742142344850863,0.03837106532802008,0.0009496418795114508,0.025376957688906333
ev,handedness,RvL,bin_14,23703,0.04387630257773278,0.04348088304087909,-0.0003954195368536875,-0.009012143540425918
ev,handedness,RvL,bin_15,23703,0.042315318736024975,0.041058546078691124,-0.0012567726573338503,-0.029700181751529664
ev,handedness,RvL,bin_16,23703,0.040669957389359995,0.042653193556583785,0.0019832361672237897,0.04876415650591856
ev,handedness,RvL,bin_17,23703,0.03885584103278066,0.039777415239956856,0.0009215742071761943,0.023717777885664856
ev,handedness,RvL,bin_18,23703,0.044382567607475845,0.04292751162909467,-0.0014550559783811784,-0.03278440290453334
ev,handedness,RvL,bin_19,23703,0.04256845125089651,0.04510833764424026,0.0025398863933437446,0.05966593377742991
ev,handedness,RvL,bin_20,23703,0.042188752478589206,0.042475880789916355,0.00028712831132714917,0.006805802363387417
ev,handedness,RvL,bin_21,23703,0.0429903387756824,0.046601690537946786,0.0036113517622643823,0.084003798646666
ev,handedness,RvL,bin_22,23703,0.04801080032063452,0.049576491845967345,0.0015656915253328269,0.032611235698562384
ev,handedness,RvL,bin_23,23703,0.04792642281567734,0.05160881580333524,0.0036823929876578995,0.07683429664300633
ev,handedness,RvR,bin_0,47125,0.04676923076923077,0.04655298397817898,-0.00021624679105178984,-0.004623697834988927
ev,handedness,RvR,bin_1,47125,0.04594164456233422,0.04516294026245741,-0.000778704299876809,-0.01694985687376195
ev,handedness,RvR,bin_2,47125,0.0446684350132626,0.043092899543023234,-0.0015755354702393642,-0.03527178576485988
ev,handedness,RvR,bin_3,47125,0.042779840848806365,0.043591834723003285,0.0008119938741969202,0.018980759584092195
ev,handedness,RvR,bin_4,47125,0.04190981432360743,0.04233434826751988,0.0004245339439124529,0.010129702332594604
ev,handedness,RvR,bin_5,47125,0.04224933687002653,0.041841130343451105,-0.0004082065265754234,-0.00966184458305717
ev,handedness,RvR,bin_6,47125,0.04055172413793103,0.039490741120868755,-0.0010609830170622767,-0.02616369684932485
ev,handedness,RvR,bin_7,47125,0.042907161803713526,0.0417897323416126,-0.0011174294621009231,-0.026042959150101883
ev,handedness,RvR,bin_8,47125,0.03864190981432361,0.03847120160894068,-0.00017070820538293147,-0.004417695869670865
ev,handedness,RvR,bin_9,47125,0.04063660477453581,0.04113580581739135,0.0004992010428555363,0.012284516524578145
ev,handedness,RvR,bin_10,47125,0.0373474801061008,0.03816419811933536,0.0008167180132345603,0.021868088848681053
ev,handedness,RvR,bin_11,47125,0.03437665782493369,0.037599741024580295,0.0032230831996466064,0.09375789863169526
ev,handedness,RvR,bin_12,47125,0.04203713527851459,0.04044307563949087,-0.0015940596390237177,-0.03792027283644255
ev,handedness,RvR,bin_13,47125,0.0380053050397878,0.03700091837942688,-0.0010043866603609217,-0.026427538453103534
ev,handedness,RvR,bin_14,47125,0.04216445623342175,0.04142647711800291,-0.0007379791154188409,-0.017502398497288817
ev,handedness,RvR,bin_15,47125,0.03902387267904509,0.03927844467255424,0.00025457199350914506,0.006523493852157945
ev,handedness,RvR,bin_16,47125,0.04241909814323607,0.04041990491681338,-0.0019991932264226894,-0.04712955517517221
ev,handedness,RvR,bin_17,47125,0.03751724137931035,0.037997333695155275,0.000480092315844928,0.01279657827160194
ev,handedness,RvR,bin_18,47125,0.04116710875331565,0.04116740387895282,2.9512563717165596e-07,7.168966830780561e-06
ev,handedness,RvR,bin_19,47125,0.043671087533156495,0.04348563308525154,-0.00018545444790495774,-0.004246618492478685
ev,handedness,RvR,bin_20,47125,0.040445623342175066,0.0409094187109391,0.00046379536876403615,0.01146713365844974
ev,handedness,RvR,bin_21,47125,0.04449867374005305,0.044474326916745896,-2.4346823307153098e-05,-0.0005471359314971816
ev,handedness,RvR,bin_22,47125,0.0450079575596817,0.04664119309124611,0.0016332355315644143,0.03628770599951581
ev,handedness,RvR,bin_23,47125,0.04526259946949602,0.047528312708836465,0.002265713239340446,0.050057072856970704
ev,handedness,LvL,expected_bin_index,9145,10.906178239475123,10.749844036092522,-0.15633420338260073,-0.014334462535808012
ev,handedness,LvR,expected_bin_index,42343,11.750938762014973,11.840720089022742,0.08978132700776875,0.007640353577365902
ev,handedness,RvL,expected_bin_index,23703,11.760536640931528,11.963077381763993,0.20254074083246465,0.017222066221667057
ev,handedness,RvR,expected_bin_index,47125,11.448679045092838,11.510167185168612,0.061488140075773856,0.005370762848149635
ev,two_strike,0,bin_0,75318,0.03992405533869726,0.03933380377055893,-0.000590251568138328,-0.01478435903193967
ev,two_strike,0,bin_1,75318,0.03819804030908946,0.0383584090607722,0.00016036875168274484,0.004198350239569335
ev,two_strike,0,bin_2,75318,0.039764730874425766,0.03819123700299121,-0.0015734938714345587,-0.03957008728170554
ev,two_strike,0,bin_3,75318,0.03980456199049364,0.040683263129335984,0.000878701138842343,0.022075387716920476
ev,two_strike,0,bin_4,75318,0.04030908946068669,0.04048116383606873,0.00017207437538203918,0.0042688727948038295
ev,two_strike,0,bin_5,75318,0.040269258344618815,0.04042181571255854,0.0001525573679397249,0.003788432521755424
ev,two_strike,0,bin_6,75318,0.03952574417801853,0.0382806602184042,-0.0012450839596143334,-0.03150058235479757
ev,two_strike,0,bin_7,75318,0.041331421439762074,0.04095417312650938,-0.0003772483132526913,-0.00912739751287061
ev,two_strike,0,bin_8,75318,0.039207095249475556,0.03814861420485794,-0.0010584810446176152,-0.026997180940910782
ev,two_strike,0,bin_9,75318,0.04176956371650867,0.04078024429242448,-0.0009893194240841868,-0.023685174946971643
ev,two_strike,0,bin_10,75318,0.0377067898775857,0.03871057113641225,0.0010037812588265457,0.026620703117006258
ev,two_strike,0,bin_11,75318,0.03394938792851642,0.03662605807412677,0.002676670145610349,0.07884295738251088
ev,two_strike,0,bin_12,75318,0.042194428954565974,0.04115585593548337,-0.0010385730190826045,-0.02461398447176325
ev,two_strike,0,bin_13,75318,0.03891500039831116,0.03795237140216312,-0.0009626289961480392,-0.0247367078580273
ev,two_strike,0,bin_14,75318,0.0435885180169415,0.04254661651247968,-0.0010419015044618243,-0.023903118340863748
ev,two_strike,0,bin_15,75318,0.04076050877612258,0.04062962542688855,-0.0001308833492340289,-0.0032110332565500285
ev,two_strike,0,bin_16,75318,0.042526354921798244,0.04157511919306902,-0.0009512357287292245,-0.022368146305472285
ev,two_strike,0,bin_17,75318,0.03977800791311506,0.03926122337418273,-0.0005167845389323286,-0.012991714920996371
ev,two_strike,0,bin_18,75318,0.04376111951990228,0.04275671756970594,-0.0010044019501963403,-0.02295192538983251
ev,two_strike,0,bin_19,75318,0.04465068111208476,0.04563538895090452,0.000984707838819758,0.022053590545413778
ev,two_strike,0,bin_20,75318,0.04198199633553732,0.0432192683734904,0.0012372720379530827,0.029471491256973525
ev,two_strike,0,bin_21,75318,0.046124432406596035,0.04766076724035734,0.0015363348337613034,0.03330848215579558
ev,two_strike,0,bin_22,75318,0.05071828779309063,0.05162345575084083,0.0009051679577502039,0.017846973885295776
ev,two_strike,0,bin_23,75318,0.05324092514405587,0.05501357664114922,0.0017726514970933457,0.033294904104258505
ev,two_strike,1,bin_0,46998,0.047172220094472105,0.04561540729983662,-0.001556812794635487,-0.03300274592795607
ev,two_strike,1,bin_1,46998,0.04904464019745521,0.04647686774997379,-0.002567772447481423,-0.052355821903137485
ev,two_strike,1,bin_2,46998,0.04429975743648666,0.04389191288457206,-0.0004078445519146018,-0.009206473703593877
ev,two_strike,1,bin_3,46998,0.04421464743180561,0.044144013005451704,-7.063442635390355e-05,-0.0015975345379118184
ev,two_strike,1,bin_4,46998,0.04406570492361377,0.043169830522695844,-0.0008958744009179287,-0.020330422546760412
ev,two_strike,1,bin_5,46998,0.042874164858079065,0.043846072907412895,0.0009719080493338292,0.02266885086977236
ev,two_strike,1,bin_6,46998,0.04283160985573854,0.04226160329122337,-0.0005700065645151756,-0.013308081728308108
ev,two_strike,1,bin_7,46998,0.04602323503127793,0.04467024952787709,-0.001352985503400836,-0.029397879190398744
ev,two_strike,1,bin_8,46998,0.04278905485339802,0.041748028601972596,-0.0010410262514254226,-0.024329264925157638
ev,two_strike,1,bin_9,46998,0.04589557002425635,0.04459863796016494,-0.0012969320640914134,-0.02825832783874281
ev,two_strike,1,bin_10,46998,0.03917187965445338,0.04091283218109405,0.0017409525266406725,0.04444393636450751
ev,two_strike,1,bin_11,46998,0.03732073705264054,0.04075219798325316,0.003431460930612626,0.09194515439961927
ev,two_strike,1,bin_12,46998,0.04489552746925401,0.04358973467637733,-0.001305792792876681,-0.029085142028255098
ev,two_strike,1,bin_13,46998,0.039533597174347845,0.039528906640658557,-4.690533689288845e-06,-0.00011864677197481009
ev,two_strike,1,bin_14,46998,0.04470402995872165,0.04392682064776015,-0.0007772093109615005,-0.017385665490989338
ev,two_strike,1,bin_15,46998,0.041512404783182265,0.04162397594327591,0.00011157116009364448,0.0026876583198775514
ev,two_strike,1,bin_16,46998,0.04170390229371462,0.04183632909692825,0.00013242680321362554,0.0031754055599152926
ev,two_strike,1,bin_17,46998,0.03825694710413209,0.03852756887464612,0.00027062177051402625,0.007073794199453952
ev,two_strike,1,bin_18,46998,0.03825694710413209,0.040415135498355854,0.002158188394223763,0.05641298006214039
ev,two_strike,1,bin_19,46998,0.04176773479722541,0.04090165344836173,-0.0008660813488636787,-0.02073565523886662
ev,two_strike,1,bin_20,46998,0.03640580450231925,0.03690781150300165,0.0005020070006824043,0.013789202231485468
ev,two_strike,1,bin_21,46998,0.03715051704327844,0.03818021056089368,0.0010296935176152405,0.02771680179890096
ev,two_strike,1,bin_22,46998,0.03657602451168135,0.038070466622442053,0.0014944421107607048,0.04085851676645236
ev,two_strike,1,bin_23,46998,0.0335333418443338,0.03440373247906783,0.0008703906347340348,0.025955976555349095
ev,two_strike,0,expected_bin_index,75318,11.941474813457607,12.007364933594333,0.06589012013672679,0.005517753976457835
ev,two_strike,1,expected_bin_index,46998,10.98297799906379,11.091656541812862,0.10867854274907174,0.009895179864544544
la,overall,all,bin_0,122316,0.04799045096307924,0.05038498000369295,0.002394529040613713,0.049895947892965406
la,overall,all,bin_1,122316,0.03822067431897708,0.04244865604691738,0.004227981727940304,0.11062028086304732
la,overall,all,bin_2,122316,0.04284803296379869,0.04483558278065491,0.0019875498168562197,0.046386022400035365
la,overall,all,bin_3,122316,0.030756401451976847,0.03471305641703943,0.003956654965062582,0.12864492522769666
la,overall,all,bin_4,122316,0.03670819843683574,0.03750016846228702,0.0007919700254512829,0.021574745129866173
la,overall,all,bin_5,122316,0.04102488635992021,0.043280723434763094,0.0022558370748428855,0.0549870401846318
la,overall,all,bin_6,122316,0.047099316524412176,0.0467488545124426,-0.00035046201196957394,-0.007440915024487139
la,overall,all,bin_7,122316,0.0395614637496321,0.039286021434500905,-0.0002754423151311927,-0.006962389381605078
la,overall,all,bin_8,122316,0.02762516759867883,0.02838593607921266,0.00076076848053383,0.027538963440359852
la,overall,all,bin_9,122316,0.04213676052192681,0.042500549206586725,0.0003637886846599159,0.008633522846888295
la,overall,all,bin_10,122316,0.04355930540567056,0.04348075601063945,-7.854939503110919e-05,-0.0018032747377299458
la,overall,all,bin_11,122316,0.04373099185715687,0.044423529189805744,0.0006925373326488737,0.01583630517485131
la,overall,all,bin_12,122316,0.02957094738219039,0.029785120757043412,0.00021417337485302168,0.00724269574744877
la,overall,all,bin_13,122316,0.044663004022368294,0.04483404511220878,0.000171041089840486,0.003829592155396098
la,overall,all,bin_14,122316,0.044932797017561074,0.04412192483850785,-0.0008108721790532208,-0.018046332142116768
la,overall,all,bin_15,122316,0.029227574479217765,0.028474428905002905,-0.0007531455742148599,-0.02576832281277337
la,overall,all,bin_16,122316,0.04367376303999477,0.04187875219689785,-0.0017950108430969183,-0.04110043921457182
la,overall,all,bin_17,122316,0.04048530036953465,0.0398391183895914,-0.0006461819799432472,-0.01596090368714423
la,overall,all,bin_18,122316,0.048726250040877724,0.04900032344246731,0.00027407340158958765,0.005624758756515437
la,overall,all,bin_19,122316,0.04224304261094215,0.041548997417916664,-0.0006940451930254887,-0.01642981068900826
la,overall,all,bin_20,122316,0.0348441741064129,0.035438362840868924,0.0005941887344560262,0.0170527426662889
la,overall,all,bin_21,122316,0.046870401255763756,0.0467162790765431,-0.00015412217922065874,-0.0032882624234352163
la,overall,all,bin_22,122316,0.045848458092154744,0.045645954705506156,-0.00020250338664858786,-0.004416798188535784
la,overall,all,bin_23,122316,0.06765263743091664,0.0547278786966192,-0.012924758734297437,-0.19104589599327196
la,overall,all,expected_bin_index,122316,11.960037934530233,11.647827940189508,-0.3122099943407246,-0.0261044317793786
la,count,0-0,bin_0,20078,0.04163761330809842,0.04629040192040933,0.004652788612310908,0.11174484420810815
la,count,0-0,bin_1,20078,0.03615897997808547,0.03934156059730195,0.003182580619216481,0.08801632737276653
la,count,0-0,bin_2,20078,0.03800179300727164,0.04189674131121985,0.003894948303948209,0.10249380346877084
la,count,0-0,bin_3,20078,0.030580735132981374,0.032466932779319335,0.0018861976463379615,0.06167927743187881
la,count,0-0,bin_4,20078,0.03436597270644486,0.03521872275516687,0.0008527500487220049,0.024813790548174515
la,count,0-0,bin_5,20078,0.039844606036457814,0.04184709386526028,0.0020024878288024683,0.05025743828336995
la,count,0-0,bin_6,20078,0.0456220739117442,0.045166869175232584,-0.0004552047365116163,-0.009977730021484969
la,count,0-0,bin_7,20078,0.038051598764817215,0.03880806804960933,0.0007564692847921162,0.019880092015780244
la,count,0-0,bin_8,20078,0.02769200119533818,0.028460898663104264,0.0007688974677660838,0.027766049204689624
la,count,0-0,bin_9,20078,0.042334893913736425,0.04209740970236408,-0.00023748421137234632,-0.00560965646580467
la,count,0-0,bin_10,20078,0.044476541488196034,0.04320872741897437,-0.0012678140692216622,-0.028505230550764316
la,count,0-0,bin_11,20078,0.041587807550552844,0.04468743294782451,0.0030996253972716686,0.07453207033104259
la,count,0-0,bin_12,20078,0.029983066042434506,0.029698937958922315,-0.00028412808351219176,-0.009476285150760442
la,count,0-0,bin_13,20078,0.04452634724574161,0.04531761586290779,0.000791268617166184,0.017770795632508548
la,count,0-0,bin_14,20078,0.04612013148719992,0.04442080092696175,-0.0016993305602381742,-0.03684574404801518
la,count,0-0,bin_15,20078,0.028837533618886343,0.02869293533875068,-0.00014459828013566392,-0.0050142388058097755
la,count,0-0,bin_16,20078,0.04691702360792908,0.04230106828049717,-0.004615955327431906,-0.09838551068384056
la,count,0-0,bin_17,20078,0.04168741906564399,0.04110313650447554,-0.0005842825611684435,-0.014015800792281971
la,count,0-0,bin_18,20078,0.05035362087857356,0.05078456537405431,0.00043094449548074926,0.008558361602633515
la,count,0-0,bin_19,20078,0.04462595876083275,0.04341372483940597,-0.0012122339214267822,-0.027164322181257736
la,count,0-0,bin_20,20078,0.034565195736627155,0.03737386967908067,0.0028086739424535156,0.08125728446193327
la,count,0-0,bin_21,20078,0.04861041936447853,0.049485545112772276,0.0008751257482937438,0.018002843006395274
la,count,0-0,bin_22,20078,0.04875983663711525,0.049206063072552056,0.0004462264354368056,0.009151516211133998
la,count,0-0,bin_23,20078,0.07465883056081284,0.058710877452564064,-0.015947953108248772,-0.21361107572209395
la,count,0-1,bin_0,15676,0.050650676192906356,0.05401687598620719,0.003366199793300835,0.06645912841282606
la,count,0-1,bin_1,15676,0.03891298800714468,0.04404758821434694,0.005134600207202258,0.13195080794770916
la,count,0-1,bin_2,15676,0.044845623883643784,0.04627929530194413,0.0014336714183003432,0.03196903720238432
la,count,0-1,bin_3,15676,0.03195968359275325,0.03587572752438026,0.003916043931627006,0.12253074784867254
la,count,0-1,bin_4,15676,0.03559581525899464,0.03852191193078417,0.00292609667178953,0.08220338965407288
la,count,0-1,bin_5,15676,0.04191120183720337,0.044484013933112264,0.0025728120959088926,0.061387218288383255
la,count,0-1,bin_6,15676,0.04905588160244961,0.047725160339059554,-0.0013307212633900528,-0.027126640474515563
la,count,0-1,bin_7,15676,0.03967848941056392,0.03986858867400336,0.00019009926343943606,0.004790990439994533
la,count,0-1,bin_8,15676,0.029599387598877265,0.02861358107706939,-0.0009858065218078735,-0.033304963439353935
la,count,0-1,bin_9,15676,0.040507782597601426,0.04294249984747408,0.0024347172498726533,0.06010492536850979
la,count,0-1,bin_10,15676,0.04401633069660628,0.04390106182872155,-0.00011526886788473106,-0.0026187750332768754
la,count,0-1,bin_11,15676,0.047269711661138046,0.044554496018798975,-0.002715215642339071,-0.057440918231183906
la,count,0-1,bin_12,15676,0.028833886195458024,0.02978773595037274,0.0009538497549147172,0.033080860084166164
la,count,0-1,bin_13,15676,0.04650421025771881,0.04494651070243948,-0.0015576995552793321,-0.03349588234370207
la,count,0-1,bin_14,15676,0.047269711661138046,0.04397003644315409,-0.003299675217983959,-0.06980527492188468
la,count,0-1,bin_15,15676,0.029726971166113805,0.02818194177684187,-0.001545029389271934,-0.051973992931817245
la,count,0-1,bin_16,15676,0.042995662158713956,0.04142055657588695,-0.0015751055828270022,-0.036634058036195974
la,count,0-1,bin_17,15676,0.040954325082929316,0.039212326788132724,-0.0017419982947965915,-0.042535148394441384
la,count,0-1,bin_18,15676,0.05014034192396019,0.04819403710470009,-0.0019463048192601001,-0.03881714293475996
la,count,0-1,bin_19,15676,0.03910436335799949,0.04066869223663027,0.001564328878630783,0.04000394698436567
la,count,0-1,bin_20,15676,0.031640724674661905,0.03398761248247105,0.002346887807809145,0.07417301063551644
la,count,0-1,bin_21,15676,0.04471804031640725,0.045036245434422244,0.00031820511801499557,0.007115810884455165
la,count,0-1,bin_22,15676,0.04446287318193417,0.04289183657918883,-0.0015710366027453376,-0.03533367257480045
la,count,0-1,bin_23,15676,0.05964531768308242,0.05087166742698183,-0.008773650256100593,-0.1470970496413186
la,count,0-2,bin_0,8443,0.056378064668956535,0.057691766725711205,0.0013137020567546703,0.02330165223777244
la,count,0-2,bin_1,8443,0.04417860949899325,0.04766766526541696,0.003489055766423707,0.07897613360835216
la,count,0-2,bin_2,8443,0.051285088238777685,0.048991969995409446,-0.002293118243368239,-0.04471315780313636
la,count,0-2,bin_3,8443,0.035058628449603224,0.03785056218550518,0.002791933735901954,0.07963613693317634
la,count,0-2,bin_4,8443,0.04109913537841999,0.039702642961385586,-0.0013964924170344062,-0.033978632498621014
la,count,0-2,bin_5,8443,0.04500769868530143,0.04489127873599648,-0.00011641994930495364,-0.0025866674525834832
la,count,0-2,bin_6,8443,0.04571834655927988,0.04849927714418271,0.0027809305849028285,0.060827453182213935
la,count,0-2,bin_7,8443,0.03920407438114414,0.04025309892921329,0.0010490245480691482,0.02675804912189673
