batter,delta_obs,delta_pred,denom_L,denom_R,prior_pa,stand,weight,stratum,delta_route_a
669224,-0.08105654761904763,-0.04529547889864444,77.0,336.0,6.0,L,125.28813559322033,low,-0.02646739235162382
669234,0.1276801823649239,0.016602851566963395,61.0,169.0,0.0,R,89.64347826086957,low,0.014940144761076635
669242,0.29447222222222214,0.002120967348287983,36.0,117.0,611.0,L,55.05882352941177,high,-0.02646739235162382
669257,0.04879317394317395,0.010678011554200006,148.0,390.0,517.0,R,214.5724907063197,high,0.014940144761076635
669261,0.011554909339719477,-0.038071538020935325,37.0,237.0,243.0,L,64.00729927007299,medium,-0.02646739235162382
669289,0.10223667649651896,0.01275827044967337,127.0,259.0,375.0,R,170.43005181347152,medium,0.014940144761076635
669304,-0.11708363095238097,0.01635502729098892,140.0,288.0,171.0,R,188.411214953271,medium,0.014940144761076635
669357,-0.027875952556538852,-0.03526649947992744,113.0,288.0,109.0,L,162.31421446384041,low,-0.02646739235162382
669364,-0.02736383374689827,-0.010418469259668106,93.0,208.0,18.0,L,128.531561461794,low,-0.02646739235162382
669369,-0.016542857142857137,-0.010219890704559753,35.0,35.0,25.0,R,35.0,low,0.014940144761076635
669394,-0.059326606751546385,0.019892902506102983,183.0,394.0,200.0,R,249.9202772963605,medium,0.014940144761076635
669397,-0.0071709401709401654,0.010189189243730079,39.0,63.0,190.0,R,48.1764705882353,medium,0.014940144761076635
669477,0.1575790816326531,0.01957848110574517,49.0,64.0,115.0,R,55.50442477876107,medium,0.014940144761076635
669701,0.020902286171063156,-0.03575266764456342,139.0,450.0,75.0,L,212.3938879456706,low,-0.02646739235162382
669707,-0.016605899615462494,0.013803710422457871,122.0,324.0,65.0,R,177.2556053811659,low,0.014940144761076635
669720,0.15190454545454546,0.0188689791139669,88.0,165.0,608.0,R,114.78260869565217,high,0.014940144761076635
669743,-0.028839105339105386,0.013790635832326925,36.0,77.0,218.0,R,49.06194690265487,medium,0.014940144761076635
669911,0.03939233940683595,-0.015176938507757254,146.0,309.0,84.0,L,198.30329670329672,low,-0.02646739235162382
670032,-0.07402783333333329,-0.023704072811754462,64.0,375.0,468.0,L,109.3394077448747,high,-0.02646739235162382
670042,-0.10244514137793709,-0.038464345897420316,81.0,372.0,74.0,L,133.03311258278146,low,-0.02646739235162382
670097,-0.06753333333333336,0.0094352472193458,25.0,60.0,190.0,R,35.29411764705882,medium,0.014940144761076635
670156,-0.057413888888888875,-0.03435366991308991,16.0,90.0,13.0,L,27.169811320754715,low,-0.02646739235162382
670242,-0.12944166317553418,-0.038978198792781416,44.0,217.0,64.0,L,73.16475095785441,low,-0.02646739235162382
670541,0.04764896827624937,-0.053812631588175786,208.0,411.0,730.0,L,276.21324717285944,high,-0.02646739235162382
670623,0.06397991352201254,0.01557061417802208,159.0,480.0,292.0,R,238.8732394366197,medium,0.014940144761076635
670764,-0.03196683673469389,-0.009363956258813588,56.0,196.0,298.0,L,87.11111111111111,medium,-0.02646739235162382
670770,-0.003815057915057929,-0.024672921138888637,80.0,259.0,135.0,L,122.24188790560473,medium,-0.02646739235162382
671056,-0.06669786535303779,0.01596130471380297,84.0,174.0,12.0,R,113.30232558139535,low,0.014940144761076635
671083,-0.13803571428571434,0.01744829592741265,14.0,12.0,53.0,R,12.923076923076923,low,0.014940144761076635
671213,-0.018284859090071826,-0.04313466072934946,61.0,178.0,122.0,L,90.86192468619247,medium,-0.02646739235162382
671218,0.19777116853227322,0.013008892773506475,121.0,395.0,18.0,R,185.25193798449612,low,0.014940144761076635
671277,-0.06198398909896102,-0.035165774932694294,114.0,412.0,329.0,L,178.5855513307985,medium,-0.02646739235162382
671286,0.08947999999999995,0.016602851566963395,25.0,15.0,0.0,R,18.75,low,0.014940144761076635
671289,-0.013201096558026204,0.011376853800822206,134.0,245.0,110.0,R,173.24538258575197,low,0.014940144761076635
671732,0.016074492519709493,-0.0446002823299092,89.0,362.0,22.0,L,142.87361419068736,low,-0.02646739235162382
671739,0.03555367063912801,-0.04913851883465059,146.0,323.0,273.0,L,201.1002132196162,medium,-0.02646739235162382
672275,-0.095380088365243,-0.004864274857810047,97.0,350.0,112.0,L,151.90156599552574,low,-0.02646739235162382
672279,-0.022837971635001342,-0.028581315598744383,101.0,222.0,3.0,L,138.8359133126935,low,-0.02646739235162382
672284,-0.08036677777777779,-0.038119674219852406,72.0,375.0,294.0,L,120.80536912751677,medium,-0.02646739235162382
672356,0.06481746794871796,0.010714239119427482,65.0,96.0,144.0,R,77.51552795031057,medium,0.014940144761076635
672386,0.004820701754385925,0.015864879372330776,100.0,285.0,302.0,R,148.05194805194805,medium,0.014940144761076635
672515,0.021209065444359576,0.015639563914300825,119.0,231.0,139.0,R,157.07999999999998,medium,0.014940144761076635
672569,0.02777894736842107,-0.004314337628744391,10.0,38.0,0.0,L,15.833333333333332,low,-0.02646739235162382
672580,0.003722419249236164,0.016783868072026142,158.0,464.0,124.0,R,235.7299035369775,medium,0.014940144761076635
672640,-0.08116791791791789,0.016632769057459085,135.0,296.0,3.0,R,185.42923433874708,low,0.014940144761076635
