head,grouping,cell,class,n_rows,observed,predicted,gap,relative_gap
spray,count,0-2,bin_12,8127,0.04478897502153316,0.04193059763353316,-0.0028583773879999955,-0.0638187720666922
spray,count,0-2,bin_13,8127,0.04245108896271687,0.041263431546205986,-0.001187657416510883,-0.027977077750678106
spray,count,0-2,bin_14,8127,0.041835855789344165,0.040449461964971005,-0.0013863938243731597,-0.03313889003141373
spray,count,0-2,bin_15,8127,0.04085148271194783,0.03975526033102534,-0.0010962223809224889,-0.026834335210111648
spray,count,0-2,bin_16,8127,0.036544850498338874,0.038657056119400686,0.002112205621061812,0.05779762653996413
spray,count,0-2,bin_17,8127,0.03851359665313154,0.03840652983031738,-0.00010706682281415997,-0.002779974661375968
spray,count,0-2,bin_18,8127,0.039990156269226036,0.0382100982221218,-0.0017800580471042382,-0.04451240538097275
spray,count,0-2,bin_19,8127,0.042328042328042326,0.038242015776373935,-0.004086026551668391,-0.09653237728316574
spray,count,0-2,bin_20,8127,0.039990156269226036,0.03775791940014565,-0.0022322368690803895,-0.055819658569281005
spray,count,0-2,bin_21,8127,0.03851359665313154,0.03716319512818336,-0.0013504015249481763,-0.0350629814480953
spray,count,0-2,bin_22,8127,0.03949796973052787,0.037161821378148545,-0.0023361483523793233,-0.05914603632332324
spray,count,0-2,bin_23,8127,0.04774209425372216,0.04171539773909928,-0.006026696514622877,-0.12623443962458794
spray,count,1-0,bin_0,10597,0.04699443238652449,0.0498769638651162,0.0028825314785917086,0.061337723049470556
spray,count,1-0,bin_1,10597,0.03529300745494008,0.040760892005781486,0.0054678845508414065,0.15492826894456252
spray,count,1-0,bin_2,10597,0.03416061149381901,0.03960466103396227,0.005444049540143263,0.1593662789417076
spray,count,1-0,bin_3,10597,0.03633103708596773,0.038697986787580636,0.002366949701612907,0.0651495220467324
spray,count,1-0,bin_4,10597,0.03576483910540719,0.03935006234925343,0.0035852232438462403,0.10024435544865068
spray,count,1-0,bin_5,10597,0.039822591299424365,0.040957700967924435,0.00113510966850007,0.028504163879372612
spray,count,1-0,bin_6,10597,0.04123808625082571,0.04156970228118845,0.00033161603036273996,0.008041499024608594
spray,count,1-0,bin_7,10597,0.03991695762951779,0.04182657815529925,0.0019096205257814608,0.04783983146975447
spray,count,1-0,bin_8,10597,0.04255921487213362,0.04205178693262733,-0.00050742793950629,-0.01192286890232407
spray,count,1-0,bin_9,10597,0.035670472775313766,0.040497950493596946,0.00482747771828318,0.13533540047790174
spray,count,1-0,bin_10,10597,0.04340851184297443,0.04067832944755231,-0.0027301823954221233,-0.06289509313975704
spray,count,1-0,bin_11,10597,0.04095498726054544,0.04280313174940079,0.001848144488855355,0.04512623766912488
spray,count,1-0,bin_12,10597,0.04020005661979806,0.04297607589517875,0.002776019275380695,0.06905510859438785
spray,count,1-0,bin_13,10597,0.03689723506652826,0.041617204409748816,0.004719969343220554,0.1279220335808394
spray,count,1-0,bin_14,10597,0.041615551571199394,0.040488987282696245,-0.0011265642885031485,-0.027070752302194707
spray,count,1-0,bin_15,10597,0.03963385863923752,0.04090012736402254,0.0012662687247850246,0.03194916589654025
spray,count,1-0,bin_16,10597,0.04255921487213362,0.0399561043810734,-0.002603110491060219,-0.06116443874449034
spray,count,1-0,bin_17,10597,0.04444654147400207,0.04062707539045071,-0.003819466083551361,-0.0859339322449974
spray,count,1-0,bin_18,10597,0.04312541285269416,0.04099632071508982,-0.0021290921376043367,-0.049369779829744324
spray,count,1-0,bin_19,10597,0.04312541285269416,0.041170519993033575,-0.0019548928596605855,-0.04533041495366132
spray,count,1-0,bin_20,10597,0.045390204774936306,0.04117805516060875,-0.004212149614327559,-0.09279864753228512
spray,count,1-0,bin_21,10597,0.04878739265829952,0.041805405734724264,-0.0069819869235752535,-0.14311047471784713
spray,count,1-0,bin_22,10597,0.049259224308766635,0.04303958541396352,-0.006219638894803113,-0.12626343557131914
spray,count,1-0,bin_23,10597,0.05284514485231669,0.04656879244818028,-0.006276352404136411,-0.11876876147613133
spray,count,1-1,bin_0,13962,0.04834550923936399,0.04828399756985967,-6.151166950432024e-05,-0.0012723347105471395
spray,count,1-1,bin_1,13962,0.03838991548488755,0.04177592503586605,0.0033860095509785013,0.08820049505739148
spray,count,1-1,bin_2,13962,0.03645609511531299,0.04029869628037513,0.0038426011650621386,0.10540353136856107
spray,count,1-1,bin_3,13962,0.0417561953874803,0.04016362198511426,-0.0015925734023660432,-0.0381398110528897
spray,count,1-1,bin_4,13962,0.03702907892852027,0.04014022200789214,0.003111143079371874,0.08401891619765978
spray,count,1-1,bin_5,13962,0.03910614525139665,0.041864104979483424,0.0027579597280867757,0.07052497018964755
spray,count,1-1,bin_6,13962,0.04103996562097121,0.04230355585919586,0.0012635902382246503,0.03078926161621739
spray,count,1-1,bin_7,13962,0.04304540896719668,0.04229863663464994,-0.0007467723325467399,-0.017348478048282167
spray,count,1-1,bin_8,13962,0.04261567110729122,0.04265617793883841,4.0506831547194866e-05,0.0009505149278351844
spray,count,1-1,bin_9,13962,0.035524996418851165,0.04093037076658243,0.005405374347731265,0.15215692871577405
spray,count,1-1,bin_10,13962,0.04046698180776393,0.04103773442279811,0.0005707526150341771,0.014104155771871116
spray,count,1-1,bin_11,13962,0.04018048990116029,0.042690721919260564,0.0025102320181002724,0.06247390273924421
spray,count,1-1,bin_12,13962,0.041684572410829394,0.042948682619641944,0.0012641102088125494,0.030325612947492808
spray,count,1-1,bin_13,13962,0.04068185073771666,0.04185578333804724,0.0011739326003305794,0.028856420714464
