p_throws,stand,balls,strikes,n_pitchers,n_exact_pitches,n_league_pitches,sampled_ball,sampled_called_strike,sampled_hbp,sampled_in_zone,exact_ball,exact_called_strike,exact_hbp,exact_in_zone,league_ball,league_called_strike,league_hbp,league_in_zone,backoff_exact,backoff_strikes,backoff_stand,backoff_empty,draw_gap_ball,pool_gap_ball,draw_gap_called_strike,pool_gap_called_strike,draw_gap_hbp,pool_gap_hbp,draw_gap_in_zone,pool_gap_in_zone
R,L,2,1,1595,124507,150577,0.4594436160644109,0.5392451190926717,0.0013112648429172793,0.5346332551876496,0.4575221763725349,0.5409556300735563,0.0015221935539098874,0.541446318980792,0.4561835611044916,0.5420052774569687,0.0018111614385396204,0.5445453156856624,15829,2471,840,9,0.0019214396918760257,0.0013386152680432972,-0.0017105109808845942,-0.0010496473834123998,-0.0002109287109926081,-0.00028896788462973296,-0.006813063793142393,-0.0030989967048704603
R,L,2,2,1595,187188,228139,0.5301476776530312,0.4666499692044054,0.003202353142563584,0.47528186169627057,0.5477033289151811,0.4493101500282124,0.002986521056604972,0.4540476424574633,0.5434087912587549,0.4535722694646242,0.003018939276620962,0.45954878385545656,15829,2471,840,9,-0.017555651262149974,0.004294537656426289,0.017339819176192983,-0.004262119436411804,0.0002158320859586122,-3.2418220015990006e-05,0.02123421923880725,-0.005501141397993237
R,L,3,0,1595,26554,31581,0.3884106185674536,0.6110290203842089,0.0005603610483373077,0.5997817199888981,0.38408324398540455,0.6150976159158086,0.000819140098787473,0.6100478982354134,0.38916548028778597,0.6097138277992094,0.0011206919130045561,0.6072005319654222,15829,2471,840,9,0.0043273745820490706,-0.0050822363023814154,-0.004068595531599661,0.005383788116599231,-0.0002587790504501653,-0.00030155181421708313,-0.010266178246515323,0.0028473662699911584
R,L,3,1,1595,54234,64906,0.4001755821884684,0.5989356423999944,0.0008887754115371872,0.5997663894641168,0.396603398005993,0.6025748665166779,0.0008217354773293591,0.6027376658242465,0.3988577289748967,0.5998407487673812,0.001301522257722084,0.6013773765137276,15829,2471,840,9,0.003572184182475402,-0.002254330968903706,-0.0036392241166834927,0.0027341177492966606,6.703993420782814e-05,-0.0004797867803927249,-0.0029712763601297265,0.001360289310518903
R,L,3,2,1595,117910,142387,0.4336676961724699,0.5648427569014417,0.0014895469260884212,0.5771901254356868,0.4383256440912442,0.5602955779909243,0.001378777917830394,0.5666828491220695,0.4357961068207039,0.5625045132131171,0.0016993799661789892,0.5711827624712931,15829,2471,840,9,-0.0046579479187742745,0.002529537270540283,0.004547178910517369,-0.002208935222192787,0.00011076900825802722,-0.0003206020483485952,0.010507276313617364,-0.0044999133492236165
R,R,0,0,1602,649340,976406,0.44434750164094694,0.5512602736133042,0.004392224745748947,0.5554175414742091,0.4592263446228758,0.5369550465733082,0.0038186088038151397,0.5379032993782169,0.46475396140287656,0.5321206499608709,0.003125388636252425,0.531004520660463,16140,2340,744,2,-0.014878842981928875,-0.005527616780000744,0.014305227039996038,0.004834396612437231,0.0005736159419338074,0.0006932201675627146,0.017514242095992172,0.006898778717753906
R,R,0,1,1602,334570,497660,0.5452178607978303,0.45149239941798996,0.003289739784179751,0.4489613618337299,0.5501331485757506,0.4458680203526772,0.003998831071572389,0.44369195417889007,0.5554811915006135,0.4409075587986246,0.0036112497007619593,0.4383032592533055,16140,2340,744,2,-0.004915287777920274,-0.005348042924862906,0.005624379065312768,0.004960461554052609,-0.0007090912873926381,0.0003875813708104298,0.005269407654839853,0.005388694925584581
R,R,0,2,1602,174846,258865,0.6892808599141393,0.3079873780931003,0.0027317619927605475,0.3124936513966927,0.6854332452365448,0.3119024605523659,0.002664294211091455,0.31378428275832493,0.6813490777060495,0.31548174810732643,0.0031691741866240377,0.31814652425009177,16140,2340,744,2,0.0038476146775945352,0.004084167530495342,-0.00391508245926564,-0.0035792875549605085,6.746778166909261e-05,-0.0005048799755325828,-0.0012906313616322107,-0.004362241491766838
R,R,1,0,1602,242430,371592,0.43950008763019155,0.5576955697116157,0.0028043426581926094,0.5639636613278411,0.4482289815818337,0.548739278586736,0.0030317398314312983,0.5495166672077259,0.45524945194027727,0.5422402204252238,0.0025103276344989995,0.5416505199250791,16140,2340,744,2,-0.00872889395164217,-0.0070204703584435535,0.008956291124879723,0.0064990581615121945,-0.00022739717323868886,0.0005214121969322988,0.014446994120115297,0.007866147282646785
R,R,1,1,1602,254484,385387,0.4899125992653469,0.5045281811071898,0.005559219627463122,0.5012338618837189,0.5017592186667168,0.4945152175175823,0.003725563815700786,0.49446172257267196,0.5077655960187477,0.488987072607893,0.00324733137335922,0.4887139420893803,16140,2340,744,2,-0.011846619401369884,-0.006006377352030912,0.01001296358960746,0.0055281449096893365,0.0018336558117623362,0.00047823244234156603,0.006772139311046921,0.005747780483291665
R,R,1,2,1602,248165,370740,0.6248141138916715,0.3725863548910293,0.0025995312172994037,0.3801680963521359,0.6273651036857484,0.3695990402194693,0.0030358560947847816,0.37187938688470706,0.6273383398798046,0.36938441232902414,0.003277247791171143,0.37176997356638075,16140,2340,744,2,-0.0025509897940768633,2.6763805943796903e-05,0.002987314671559993,0.00021462789044518482,-0.00043632487748537785,-0.00024139169638636142,0.008288709467428823,0.0001094133183263124
R,R,2,0,1602,79468,123859,0.40990811732210164,0.5866880574706725,0.0034038252072252535,0.5893435444202276,0.4065170188717429,0.5907867694034756,0.0026962117247825907,0.5935890930365575,0.41609235910454384,0.5816915783123648,0.002216062583091254,0.5818390266351254,16140,2340,744,2,0.0033910984503587316,-0.009575340232800933,-0.00409871193280309,0.009095191091110788,0.0007076134824426628,0.00048014914169133664,-0.004245548616329864,0.011750066401432058
R,R,2,1,1602,127298,196062,0.4302012388841507,0.5666980110827775,0.0031007500330717678,0.5638591509867829,0.43924270699677215,0.5576028357360419,0.003154457267188192,0.5582984178327355,0.44613734309758724,0.5513246136025794,0.002538043299833318,0.5508869643276106,16140,2340,744,2,-0.009041468112621465,-0.006894636100815088,0.009095175346735651,0.006278222133462408,-5.3707234116424224e-05,0.0006164139673548738,0.00556073315404737,0.007411453505124843
R,R,2,2,1602,207812,313342,0.5284950090601805,0.46872222580104783,0.002782765138771444,0.46653509561229867,0.5368451666918106,0.46003725526628914,0.003117578041902565,0.4628113570341605,0.5403016349073146,0.4566719468111729,0.003026418281512421,0.4586043364757996,16140,2340,744,2,-0.00835015763163005,-0.0034564682155040494,0.008684970534758696,0.0033653084551162338,-0.000334812903131121,9.115976039014402e-05,0.0037237385781381804,0.004207020558360863
R,R,3,0,1602,23289,37083,0.3645142814952873,0.6324465323612418,0.003039186143470488,0.635589770250545,0.36117730747805904,0.6362034131512815,0.0026192793706593114,0.6419108704296073,0.3740952760786459,0.6238501698372402,0.002054554084113892,0.6273494593209826,16140,2340,744,2,0.003336974017228267,-0.01291796860058686,-0.003756880790039663,0.012353243314041307,0.00041990677281117644,0.0005647252865454192,-0.006321100179062289,0.014561411108624633
R,R,3,1,1602,50523,79624,0.3706146498874257,0.6263214370980074,0.003063913014567286,0.6325088480534282,0.38241485835329075,0.6148160884104671,0.002769053236241121,0.6206483774815872,0.3903200450585966,0.6075195937767438,0.0021603611646596166,0.6112478649653371,16140,2340,744,2,-0.011800208465865047,-0.007905186705305822,0.011505348687540273,0.007296494633723283,0.000294859778326165,0.0006086920715815043,0.01186047057184103,0.00940051251625007
R,R,3,2,1602,121336,185866,0.4334375921526784,0.5640565841877309,0.0025058236595906377,0.5714613451707291,0.42237577966880885,0.5748269655663836,0.0027972547648089235,0.5817795430353213,0.42742028168846635,0.5702560573199077,0.0023236609916259987,0.5753230822205244,16140,2340,744,2,0.01106181248386956,-0.005044502019657504,-0.010770381378652716,0.00457090824647588,-0.0002914311052182859,0.0004735937731829248,-0.010318197864592205,0.006456460814796894
