batter,delta_obs,delta_pred,denom_L,denom_R,prior_pa,stand,weight,stratum,delta_route_a
687221,-0.07988767650834402,-0.03549586127317533,41.0,114.0,0.0,L,60.30967741935484,low,-0.026253501145267144
687231,0.08611523638232271,0.015027557228007693,56.0,139.0,49.0,R,79.83589743589744,low,0.014857842364673413
687263,-0.01890141509433968,0.01616751382409215,106.0,440.0,182.0,R,170.84249084249086,medium,0.014857842364673413
687363,-0.03691785959407781,-0.040781372904839686,124.0,329.0,42.0,L,180.1147902869757,low,-0.026253501145267144
687401,0.07761579644007191,0.02046327749596366,141.0,359.0,173.0,R,202.476,medium,0.014857842364673413
687462,-0.07555846851275333,-0.03323003648737799,51.0,359.0,87.0,L,89.31219512195122,low,-0.026253501145267144
687478,0.0996405797101449,0.016065098643249787,15.0,23.0,0.0,R,18.157894736842106,low,0.014857842364673413
687515,0.1629123422159888,0.016065098643249787,69.0,62.0,0.0,R,65.31297709923663,low,0.014857842364673413
687551,-0.1347491228070175,-0.03549586127317533,19.0,90.0,0.0,L,31.376146788990827,low,-0.026253501145267144
687597,0.05071404703974047,0.012624491016456907,137.0,450.0,55.0,R,210.0511073253833,low,0.014857842364673413
687637,-0.05137441441441443,-0.03549586127317533,25.0,111.0,0.0,L,40.80882352941177,low,-0.026253501145267144
687952,-0.27324737762237755,0.0054443857885631,33.0,104.0,98.0,R,50.1021897810219,low,0.014857842364673413
688363,0.040832608695652195,-0.033805099195814925,23.0,160.0,2.0,L,40.21857923497268,low,-0.026253501145267144
688760,-0.011668926553672299,0.016065098643249787,15.0,59.0,0.0,R,23.91891891891892,low,0.014857842364673413
689200,-0.043059139784946215,-0.03549586127317533,15.0,62.0,0.0,L,24.155844155844157,low,-0.026253501145267144
689414,-0.046259700176366825,-0.03549586127317533,63.0,324.0,0.0,L,105.48837209302326,low,-0.026253501145267144
690022,0.03172645348837205,0.016065098643249787,43.0,160.0,0.0,R,67.7832512315271,low,0.014857842364673413
690924,0.11558803986710964,0.016065098643249787,43.0,77.0,0.0,R,55.18333333333333,low,0.014857842364673413
690976,-0.09138750000000001,-0.008095857533900797,16.0,80.0,0.0,L,26.666666666666668,low,-0.026253501145267144
690987,-0.0011331453634085276,-0.03549586127317533,38.0,168.0,0.0,L,61.980582524271846,low,-0.026253501145267144
690993,-0.15318460187958274,-0.04263637322122099,46.0,421.0,88.0,L,82.93790149892934,low,-0.026253501145267144
691016,-0.042236589156210425,-0.046797696801794464,146.0,476.0,42.0,L,223.459807073955,low,-0.026253501145267144
691019,-0.10544337735094034,-0.03549586127317533,51.0,245.0,0.0,L,84.42567567567568,low,-0.026253501145267144
691023,0.044549944506104305,0.017200826334870523,106.0,289.0,175.0,R,155.1088607594937,medium,0.014857842364673413
691026,-0.005461508015040528,0.017980470434224183,163.0,372.0,231.0,R,226.67663551401867,medium,0.014857842364673413
691176,-0.0779529914529915,-0.010474241217636404,104.0,324.0,30.0,L,157.45794392523365,low,-0.026253501145267144
691182,-0.18388000000000004,-0.007345969399013275,25.0,100.0,5.0,L,40.0,low,-0.026253501145267144
691185,-0.09554878048780485,0.016065098643249787,20.0,41.0,0.0,R,26.88524590163934,low,0.014857842364673413
691406,-0.030198373669805045,0.016579623606939375,191.0,461.0,39.0,R,270.0950920245399,low,0.014857842364673413
691594,-0.0019836538461538433,0.014485773924159007,130.0,208.0,16.0,R,160.0,low,0.014857842364673413
691718,-0.10318678489702524,-0.037472545880680996,184.0,456.0,95.0,L,262.2,low,-0.026253501145267144
691720,-0.10403278688524595,0.016065098643249787,34.0,122.0,0.0,R,53.179487179487175,low,0.014857842364673413
691723,0.04758605892511386,0.017025021292628506,97.0,197.0,17.0,R,129.99319727891157,low,0.014857842364673413
691728,-0.07568888888888889,-0.03549586127317533,10.0,27.0,0.0,L,14.594594594594595,low,-0.026253501145267144
691777,-0.03405681818181819,0.016065098643249787,44.0,176.0,0.0,R,70.39999999999999,low,0.014857842364673413
691781,-0.04351473577235776,0.016065098643249787,82.0,192.0,0.0,R,114.91970802919708,low,0.014857842364673413
691783,0.02783783783783783,0.017379580719283194,37.0,37.0,12.0,R,37.0,low,0.014857842364673413
691785,-0.13395174991505268,-0.03549586127317533,27.0,109.0,0.0,L,43.279411764705884,low,-0.026253501145267144
692216,-0.051465217391304385,-0.03549586127317533,22.0,115.0,0.0,L,36.934306569343065,low,-0.026253501145267144
692225,0.022726655226655235,0.016065098643249787,74.0,189.0,0.0,R,106.3574144486692,low,0.014857842364673413
693304,0.016508580955182872,0.01300212673069373,99.0,309.0,140.0,R,149.95588235294116,medium,0.014857842364673413
693307,0.10761064547206162,0.013373361116874982,120.0,346.0,25.0,R,178.19742489270385,low,0.014857842364673413
694192,0.11069299082681772,0.018908534835298807,148.0,439.0,173.0,R,221.3696763202726,medium,0.014857842364673413
694212,0.022635698924731218,-0.03549586127317533,25.0,93.0,0.0,L,39.40677966101695,low,-0.026253501145267144
694362,0.05807142857142858,0.015243230194367796,35.0,40.0,11.0,R,37.33333333333333,low,0.014857842364673413
694374,0.0018595398719944978,0.016065098643249787,82.0,141.0,0.0,R,103.69506726457399,low,0.014857842364673413
694376,0.08342727272727272,0.015936575448195267,10.0,22.0,14.0,R,13.75,low,0.014857842364673413
694377,0.1275012765957447,0.01677848287835676,25.0,47.0,5.0,R,32.63888888888889,low,0.014857842364673413
694384,-0.00017378752886837434,-0.026778876295855902,124.0,433.0,168.0,L,192.7899461400359,medium,-0.026253501145267144
694388,-0.04608698092031427,-0.03605376529415069,22.0,81.0,50.0,L,34.601941747572816,low,-0.026253501145267144
694497,-0.15326963350785344,-0.04198902329088289,28.0,191.0,40.0,L,48.84018264840183,low,-0.026253501145267144
694671,0.03890072504182929,0.016196287963392286,163.0,407.0,112.0,R,232.77543859649123,low,0.014857842364673413
694728,-0.2962112299465241,0.016065098643249787,11.0,34.0,0.0,R,16.62222222222222,low,0.014857842364673413
695238,-0.09677070583435332,-0.03632658426776508,19.0,129.0,22.0,L,33.12162162162162,low,-0.026253501145267144
695336,-0.01406637168141589,0.014022499211184536,68.0,226.0,15.0,R,104.54421768707483,low,0.014857842364673413
695391,-0.08246855345911958,0.0176812500463992,30.0,53.0,34.0,R,38.31325301204819,low,0.014857842364673413
695506,0.05113441881501585,-0.03549586127317533,67.0,165.0,0.0,L,95.30172413793105,low,-0.026253501145267144
695578,-0.0020307497811922204,-0.05069594804311067,226.0,455.0,125.0,L,301.9970631424376,medium,-0.026253501145267144
695600,-0.22317662337662342,-0.03549586127317533,14.0,55.0,0.0,L,22.318840579710145,low,-0.026253501145267144
695657,-0.05658200641763034,-0.03549586127317533,83.0,199.0,0.0,L,117.14184397163119,low,-0.026253501145267144
695681,0.08279078014184393,0.016065098643249787,42.0,141.0,0.0,R,64.72131147540983,low,0.014857842364673413
695734,-0.07748279352226717,-0.03549586127317533,76.0,273.0,0.0,L,118.89971346704871,low,-0.026253501145267144
696030,-0.07038888888888889,-0.03549586127317533,13.0,162.0,0.0,L,24.068571428571428,low,-0.026253501145267144
696100,0.02952608200455581,0.010519847976679986,140.0,439.0,105.0,R,212.29706390328153,low,0.014857842364673413
696285,0.010917595696577465,0.017642054961540088,101.0,254.0,187.0,R,144.52957746478873,medium,0.014857842364673413
700242,-0.010258260869565244,-0.047128297506306316,50.0,276.0,29.0,L,84.66257668711657,low,-0.026253501145267144
700246,0.09808426073131951,0.016065098643249787,37.0,68.0,0.0,R,47.92380952380952,low,0.014857842364673413
700250,-0.0541666804464655,-0.043363673121428525,118.0,410.0,45.0,L,183.25757575757575,low,-0.026253501145267144
700337,0.09954780198671864,-0.008095857533900797,137.0,266.0,0.0,L,180.85359801488835,low,-0.026253501145267144
700932,-0.05165202522435114,-0.03993877467947249,95.0,434.0,20.0,L,155.8790170132325,low,-0.026253501145267144
701305,0.05314007421150274,0.012968417027553192,11.0,98.0,22.0,R,19.779816513761467,low,0.014857842364673413
701350,-0.05933210552513685,-0.03549586127317533,98.0,205.0,0.0,L,132.6072607260726,low,-0.026253501145267144
701358,0.07955328877224638,0.016065098643249787,137.0,356.0,0.0,R,197.8580121703854,low,0.014857842364673413
701538,-0.07840705128205128,-0.0499888169681138,169.0,312.0,156.0,L,219.24324324324326,medium,-0.026253501145267144
701675,0.2060980392156863,-0.03549586127317533,12.0,51.0,0.0,L,19.42857142857143,low,-0.026253501145267144
701762,-0.1849590715804394,-0.03549586127317533,153.0,332.0,0.0,L,209.4680412371134,low,-0.026253501145267144
702176,0.03968201090248333,-0.03549586127317533,26.0,127.0,0.0,L,43.16339869281045,low,-0.026253501145267144
702284,0.017901588315108963,-0.03549586127317533,67.0,187.0,0.0,L,98.65354330708662,low,-0.026253501145267144
702332,-0.0025297108551825542,0.016065098643249787,132.0,371.0,0.0,R,194.7196819085487,low,0.014857842364673413
702616,-0.06738983454634245,-0.04132217841932739,179.0,469.0,46.0,L,259.108024691358,low,-0.026253501145267144
802415,-0.0177721560846561,-0.03549586127317533,112.0,324.0,0.0,L,166.45871559633028,low,-0.026253501145267144
805249,0.04951820570570564,0.016065098643249787,74.0,144.0,0.0,R,97.76146788990826,low,0.014857842364673413
805300,0.04380029048656503,-0.03549586127317533,81.0,153.0,0.0,L,105.92307692307692,low,-0.026253501145267144
805367,0.025218295063679452,0.016065098643249787,155.0,347.0,0.0,R,214.28286852589642,low,0.014857842364673413
805373,-0.09967032163742692,0.014441805187020262,54.0,152.0,9.0,R,79.68932038834951,low,0.014857842364673413
805779,0.03262692045066573,0.009344046248610793,116.0,404.0,22.0,R,180.24615384615385,low,0.014857842364673413
805904,-0.13243680709534367,-0.03549586127317533,11.0,41.0,0.0,L,17.346153846153847,low,-0.026253501145267144
807712,-0.19139974210186975,0.016065098643249787,66.0,141.0,0.0,R,89.91304347826087,low,0.014857842364673413
807713,0.06164731720878508,0.016065098643249787,110.0,327.0,0.0,R,164.62242562929063,low,0.014857842364673413
807799,-0.08969237716763004,-0.04392625678079204,32.0,173.0,252.0,L,54.00975609756098,medium,-0.026253501145267144
808975,0.11770688545688546,-0.03549586127317533,21.0,148.0,0.0,L,36.7810650887574,low,-0.026253501145267144
808982,-0.06051443913124782,-0.04070678167339914,166.0,451.0,46.0,L,242.67747163695296,low,-0.026253501145267144
810938,0.028416827956989243,0.016065098643249787,93.0,200.0,0.0,R,126.96245733788395,low,0.014857842364673413
