batter,name,stand,stratum,log_prior_pa,level_query,woba_level
642133,Rowdy Tellez,L,medium,7.531552381407289,0.334656494260555,0.3174375335120643
642136,Matt Thaiss,L,low,6.369900982828227,0.3012953869359184,0.2935214408233276
642180,Tyler Wade,L,medium,6.551080335043404,0.26697970790911735,0.2660071530758225
642201,Eli White,R,medium,6.008813185442595,0.27186799748710033,0.2462068965517241
642215,Weston Wilson,R,low,3.1354942159291497,0.28096112417409885,0.4414545454545454
642350,José Siri,R,medium,6.6039438246004725,0.2946842325637643,0.3018955223880596
642708,Amed Rosario,R,high,8.118802996980035,0.3037058441110795,0.3044570917759237
642715,Willy Adames,R,high,7.97522083865341,0.31124380527296985,0.3260182318541452
642731,Thairo Estrada,R,medium,7.186144304522325,0.3017864393587115,0.3152719696969697
642851,Austin Wynns,R,medium,6.4692503167957724,0.287066983147159,0.2636428571428571
643217,Andrew Benintendi,L,high,8.23217423638394,0.3215172660752052,0.3311133280127693
643265,Garrett Cooper,R,high,7.503289630675082,0.34007125979944636,0.333773303916161
643289,Mauricio Dubón,R,medium,7.111512116496157,0.3015671996320589,0.2935273469387754
643376,Danny Jansen,R,medium,7.224753405767971,0.3369807498227786,0.3194526239067055
643393,Tony Kemp,L,medium,7.70210434005105,0.302469797952012,0.3007762206148282
643396,Isiah Kiner-Falefa,R,high,7.783224016336037,0.3039100303699932,0.2910066694456023
643446,Jeff Mcneil,L,high,7.891704659330107,0.32380114830201273,0.3464996260284218
643565,Mike Tauchman,L,medium,6.967909201801884,0.30453855596225016,0.3154561734213006
644433,Chadwick Tromp,R,low,4.634728988229636,0.27186543314827927,0.2656274509803921
645277,Ozzie Albies,L,high,8.118505067587098,0.3255340406332524,0.3396253353204173
645302,Víctor Robles,R,high,7.478169694159785,0.2858993498082677,0.2941945701357465
645305,Ali Sánchez,R,low,2.70805020110221,0.2805423278235669,0.2904285714285714
645444,José Herrera,L,low,5.4638318050256105,0.2821294576904399,0.2336808510638297
