batter,embedding_index,n_pitches,swing_rate,stand,whiff_rate,contact_rate,chase_rate,zone_swing_rate,ev_mean,ev_p90,la_mean,bat_speed_mean,pull_rate,woba_level,prior_pa_L,prior_pa_R,n_pa_L,n_pa_R,log_prior_pa,stratum,obs_platoon_diff,name,stand_names,pc1,pc2,pc3,pc4,pc5,tsne1,tsne2
460099,220,1753,0.4107244723331432,R,0.2513888888888889,0.7486111111111111,0.2203196347031963,0.6009122006841505,86.35632183908046,103.2,12.260536398467432,,0.4247104247104247,0.3066166666666666,205.0,215.0,205.0,215.0,6.042632833682381,medium,-0.0279817356778218,Nolan Reimold,R,0.18582102872180853,-0.44301806600025656,0.38975786161686693,-0.06509966546827078,0.7010926863201745,-1.0621839,-8.374774
460131,221,246,0.4878048780487805,L,0.2916666666666666,0.7083333333333334,0.3285714285714285,0.6981132075471698,89.45675675675676,104.9,2.5135135135135136,,0.3243243243243243,0.3076885245901639,11.0,50.0,11.0,50.0,4.127134385045092,low,0.2776690909090908,Brian Bogusevic,L,0.4247042489753957,-0.07166258385465803,-0.6182399764436319,0.29219436460239306,0.1839931837488794,-12.144258,2.5040624
460269,222,2205,0.4353741496598639,R,0.2385416666666666,0.7614583333333333,0.2685185185185185,0.5955555555555555,87.0870588235294,102.41,13.08235294117647,,0.4892307692307692,0.3081857923497267,174.0,375.0,174.0,375.0,6.309918278226516,medium,0.0424532413793103,Chris Gimenez,R,0.6977243617157541,0.20786586532742932,1.5432680118633442,-0.5396027060126343,0.04274129053198426,-18.879166,-1.4653015
460576,223,6748,0.552756372258447,R,0.2780160857908847,0.7219839142091152,0.3626828595086944,0.77312,87.8938392857143,105.2,15.186607142857143,,0.416030534351145,0.3079247428262046,486.0,1361.0,486.0,1361.0,7.521859252201629,high,-0.0396807222358287,Carlos Gómez,R,-0.16834332096371998,-0.1073571878365364,-1.2708252010604921,-0.8397263780039708,-0.5700438049074064,-13.491199,-3.6508546
461235,224,5507,0.4944615943344834,L,0.3125229526257803,0.6874770473742197,0.3035594358629953,0.719256623171214,89.01980440097799,106.03,20.1479217603912,,0.5325,0.3129884393063584,367.0,1017.0,367.0,1017.0,7.233455418621439,medium,-0.0004903667623158,Brandon Moss,L,0.06081700568206394,-1.1486291834608193,-0.023849753015792972,-0.11731024229632006,-1.3763744410937528,4.8574634,-20.976051
461314,225,9166,0.5240017455814968,R,0.2731626067041433,0.7268373932958567,0.3475005059704513,0.7304142011834319,88.72599067599067,104.15,12.783673469387756,,0.4288310115081769,0.3294077669902913,649.0,1823.0,649.0,1823.0,7.813187267521416,high,0.0279357397811055,Matt Kemp,R,0.5516613476331137,-0.0525397375665066,0.17175949440040666,-0.2316286343053559,-0.9813447917274688,2.9972742,-9.821574
461416,226,1590,0.4484276729559748,L,0.2300140252454418,0.7699859747545582,0.2835294117647058,0.6378378378378379,86.81111111111112,104.3,3.6743295019157087,,0.42578125,0.2865346534653465,48.0,356.0,48.0,356.0,6.003887067106539,low,0.1380159176029962,Will Venable,L,0.5258044488533867,0.15524720516615464,-0.7111157634048614,0.5164309803402708,0.24109730570015056,-12.146392,1.7792506
461815,227,1475,0.4623728813559322,L,0.1378299120234604,0.8621700879765396,0.3281853281853282,0.6117478510028653,88.32000000000001,102.8,7.72258064516129,,0.4487179487179487,0.3184870466321243,24.0,362.0,24.0,362.0,5.958424693029782,low,-0.0060117403314917,David Murphy,L,0.6369001896338059,1.4250863831030756,0.5490842585764281,-0.6736380414895257,0.8800022995185405,-1.940375,11.799715
461858,228,4979,0.4476802570797349,R,0.2014356213548677,0.7985643786451323,0.2488870902468636,0.6435406698564593,89.48833333333333,104.71,12.85,,0.4476409666283084,0.3031264456437934,387.0,910.0,387.0,910.0,7.168579897264035,medium,0.025960865491098,Trevor Plouffe,R,0.12925651619907927,-0.37822558793558475,0.2791554136450679,0.4561049404344199,-0.7999737394044294,11.930265,-1.7336744
461865,229,3548,0.5307215332581736,L,0.2310143388210302,0.7689856611789697,0.3333333333333333,0.7285553047404063,83.73657770800628,99.4,7.240188383045526,,0.404399323181049,0.2659774193548387,213.0,717.0,213.0,717.0,6.836259277277067,medium,0.0146099554088828,Andrew Romine,L,-1.146927602317627,0.23709881580847264,-0.2602980142157151,0.32216751977930463,-0.9849616027090716,-9.212803,20.651735
462101,230,17408,0.4574333639705882,R,0.1758131357528569,0.824186864247143,0.2947198895663177,0.6197360872059667,87.49876473891072,102.3,8.58726150392817,66.50535117056856,0.4233975280252946,0.3062249728555917,1315.0,3290.0,1315.0,3290.0,8.43511508038063,high,0.0134862158632566,Elvis Andrus,R,0.09859291252182958,1.2045622609356958,0.6023986207049821,0.48371147183911395,0.4044062439917375,1.2625351,5.987129
462564,231,557,0.4236983842010772,R,0.2754237288135593,0.7245762711864406,0.2062937062937063,0.6531365313653137,89.74683544303798,105.02,17.0,,0.5,0.2726737588652482,43.0,98.0,43.0,98.0,4.955827057601261,low,0.0368737541528239,Dan Uggla,R,1.1583012165348638,-0.9068686388701873,0.9720790237729616,-0.7339267515879981,0.29812483832202896,7.166604,-13.824093
463610,232,1219,0.5118949958982772,R,0.25,0.75,0.3717532467532468,0.6550580431177446,86.54666666666667,100.86,10.004444444444443,,0.3532110091743119,0.2672650602409638,110.0,222.0,110.0,222.0,5.808142489980444,low,-0.0378109746109746,Gregorio Petit,R,-1.1668393439282585,0.40118932577049615,-0.3323302209924453,0.46957250469197,-0.7518132481455297,4.046975,14.848639
465041,233,7303,0.4016157743393126,R,0.2107057620184111,0.7892942379815888,0.1832187070151306,0.6180479825517994,87.79672268907564,102.0,9.343697478991595,,0.4094488188976378,0.3303329676357652,400.0,1423.0,400.0,1423.0,7.508787170634276,medium,0.0145686683063949,Francisco Cervelli,R,-1.0591560846333565,-0.9965318177222177,0.701370507144932,0.5841887666874304,0.47237711300639995,-8.714407,-4.461839
465674,234,507,0.5976331360946746,R,0.2475247524752475,0.7524752475247525,0.5137254901960784,0.6825396825396826,82.34242424242424,97.28,11.474747474747474,,0.4,0.270496644295302,46.0,103.0,46.0,103.0,5.0106352940962555,low,-0.0525759814267623,Pedro Ciriaco,R,-0.565696875161889,0.8638747342132373,-0.4845458423903649,-0.7724438780110562,-0.46234078796459394,-2.9204934,14.837814
465753,235,745,0.4590604026845638,L,0.3040935672514619,0.695906432748538,0.2349726775956284,0.6754617414248021,87.52790697674418,103.8,10.94186046511628,,0.4819277108433735,0.2909885714285714,39.0,136.0,39.0,136.0,5.170483995038151,low,-0.095697209653092,Pedro Florimón,L,-0.3501318398576147,-0.9685917955112278,0.0016017669742589696,0.29167256680400494,-0.5984343685667196,5.024831,-17.145256
465784,236,397,0.4710327455919395,L,0.2352941176470588,0.7647058823529411,0.2835051546391752,0.6502463054187192,88.39857142857143,101.9,-2.3142857142857145,,0.4305555555555556,0.2165673076923077,31.0,73.0,31.0,73.0,4.653960350157523,low,0.0834383561643835,Everth Cabrera,L,-0.3764472855787021,0.10578072008478515,-0.20644528481868513,1.2322561811613848,0.18161203959635894,14.373693,13.693085
466320,237,9666,0.47848127457066,L,0.1249729729729729,0.8750270270270271,0.3269082498072475,0.6540866458240285,89.16105165193113,103.6,9.631921824104234,,0.4339990258158792,0.3196616428033157,670.0,1984.0,670.0,1984.0,7.884199933676039,high,0.0102629679224843,Melky Cabrera,L,-0.024261931948259523,1.9604299864517505,-0.5609215153590177,-0.2275972817279907,0.8877822183567902,-3.6460185,12.706115
466988,238,600,0.4583333333333333,L,0.2436363636363636,0.7563636363636363,0.2852233676975945,0.6213592233009708,85.46185567010309,100.0,9.536082474226804,,0.4375,0.1787878787878788,46.0,119.0,46.0,119.0,5.111987788356544,low,0.0186655096821337,Emilio Bonifácio,L,-0.9009974244898151,0.20753422148411746,-0.38482037993104223,0.32844028733838126,-0.2703653382892104,3.6232896,14.646634
467055,239,5888,0.5487432065217391,L,0.2175796966883317,0.7824203033116682,0.4052033492822967,0.7374213836477987,89.26284153005464,105.1,10.375,,0.3614800759013282,0.2951866313699536,349.0,1162.0,349.0,1162.0,7.321188556739478,medium,0.077566593019643,Pablo Sandoval,L,-0.9801939445875281,1.0715399780399881,-1.667932998347828,-0.9306304152939853,0.06556054931286967,-11.311371,7.8224545
467070,240,1096,0.5200729927007299,L,0.2228070175438596,0.7771929824561403,0.3117546848381601,0.7603143418467584,84.81602209944752,100.2,15.558011049723756,,0.4444444444444444,0.2957781818181818,85.0,190.0,85.0,190.0,5.62040086571715,low,0.0391835913312693,Elián Herrera,L,-0.6780274705049906,-0.28826618894658806,-0.016992616452472048,-0.3859228613707375,0.3849263773443132,-11.867936,-4.3315763
467092,241,8636,0.5333487725798981,R,0.2082066869300911,0.7917933130699089,0.3297945995845834,0.7383221008598652,90.00335463258786,106.2,3.8881789137380194,,0.4006568144499179,0.3203853873946206,621.0,1870.0,621.0,1870.0,7.820840879907344,high,0.0388871907480602,Wilson Ramos,R,0.9742511836191987,0.12955067253998298,-1.1211709428883752,0.7128289175124345,0.03154090594829601,14.501999,0.7919328
467143,242,475,0.5642105263157895,R,0.2835820895522388,0.7164179104477612,0.465863453815261,0.672566371681416,86.08414634146341,106.26,13.865853658536585,,0.5,0.2310227272727272,44.0,88.0,44.0,88.0,4.890349128221754,low,0.0455454545454545,Héctor Gómez,R,0.182203788006806,0.5824708096343567,-0.5908144563988528,-1.5590857024265943,-0.23014054760891767,6.5003085,2.2441857
467793,243,22151,0.4056250282154304,L,0.188536449638286,0.8114635503617139,0.202734072736652,0.6299429657794677,89.74704308268664,105.6,13.381857104629384,70.14166666666667,0.5288753799392097,0.3364403192871728,1624.0,3763.0,1624.0,3763.0,8.591929537530255,high,-0.0132304988028365,Carlos Santana,L,0.24358820224521174,-0.41505731497844095,0.809252287228331,-0.03799184024267585,0.13669671956233567,3.181637,-17.953371
467798,244,137,0.4963503649635036,R,0.1470588235294118,0.8529411764705882,0.3472222222222222,0.6615384615384615,93.53225806451611,102.9,-0.7741935483870968,,0.3225806451612903,0.287390243902439,16.0,25.0,16.0,25.0,3.737669618283368,low,0.05061,José Tábata,R,-0.29844354137305595,0.23581572482516658,0.026647410937209452,0.0018643423601710342,0.3276890045592328,-8.910028,2.1000893
467827,245,7868,0.5222419928825622,L,0.1895838403504502,0.8104161596495497,0.3446695610226724,0.7200429876410532,87.0536231884058,100.8,8.664855072463768,,0.4354335620711166,0.3133197126178716,509.0,1718.0,509.0,1718.0,7.708859601047175,high,0.042379101664795,Gerardo Parra,L,-0.22972532317389985,0.6040458566769237,0.2332050365619702,-0.5757723349703273,0.42830979371998507,-7.678753,4.5875974
468406,246,490,0.4816326530612245,L,0.1694915254237288,0.8305084745762712,0.3293172690763052,0.6390041493775933,83.6680412371134,99.04,14.814432989690722,,0.4193548387096774,0.2456062992125984,35.0,92.0,35.0,92.0,4.852030263919617,low,-0.0957145962732919,Jonathan Herrera,L,-0.2869961824613186,0.735418652015714,0.38291560619509335,-0.27040312166525804,0.13560886257408583,-1.5803183,12.809587
471083,247,3638,0.4843320505772402,L,0.246311010215664,0.753688989784336,0.2628783855549654,0.721937321937322,86.88424778761062,100.66,11.730973451327433,,0.4342342342342342,0.3063318534961154,131.0,770.0,131.0,770.0,6.804614520062624,medium,0.0321158025180926,Miguel Montero,L,-1.4849861369245652,-0.3839446163771269,-0.45634619424094275,0.20370492812641927,-0.2866643035719762,-12.556855,-6.692894
471865,248,8961,0.5133355652270952,L,0.2902173913043478,0.7097826086956521,0.3394914580850218,0.7361853832442068,89.38703815869171,108.5,7.932162325863113,,0.4386292834890966,0.3422645480808914,671.0,1752.0,671.0,1752.0,7.793174347189205,high,0.0954768907920434,Carlos González,L,0.2730971286052234,-0.32755233058443495,-1.9407905101933756,-0.5076526999141088,0.10070080374282984,-8.124742,6.572095
472528,249,6426,0.4536258948023653,L,0.2562607204116638,0.7437392795883362,0.2487503675389591,0.6839669421487603,88.57179487179486,102.65,17.192102454642477,,0.4894795127353267,0.3126611624834874,304.0,1210.0,304.0,1210.0,7.323170717943469,medium,0.0495021422357546,Luis Valbuena,L,-0.6414257614440991,-0.7208199760387557,0.5251261100431791,-0.4661176097884197,0.16200753239080887,-4.88252,-7.5156217
473724,250,290,0.496551724137931,R,0.1666666666666666,0.8333333333333334,0.344,0.6121212121212121,84.69285714285714,101.82,21.557142857142857,,0.4142857142857143,0.1904597701149425,36.0,51.0,36.0,51.0,4.477336814478207,low,0.1015686274509803,Matt Mcbride,R,0.38601275324682566,0.796131769583726,0.705552000920368,-0.11760047941611138,-0.27734119875195895,9.414021,7.3203526
474233,251,1493,0.4621567314132619,L,0.2942028985507247,0.7057971014492753,0.2855361596009975,0.6671490593342981,88.58693693693694,102.88,17.806306306306308,,0.555045871559633,0.3008434065934066,121.0,243.0,121.0,243.0,5.8998973535824915,medium,0.0372635105261367,Hank Conger,L,0.5108536722260988,-0.3303781975675544,0.984479877256744,-0.3138748059361002,-1.24348336690875,4.3307867,-6.1143155
474249,252,43,0.4186046511627907,R,0.2777777777777778,0.7222222222222222,0.25,0.631578947368421,91.03333333333336,93.68,-16.0,,0.3333333333333333,0.0687,5.0,5.0,5.0,5.0,2.3978952727983707,low,0.1374,Ryan Jackson,R,-0.10502305126510378,0.126615412122952,-0.11715341796667528,0.2699151924980571,-0.02663413194364887,0.5886776,3.6089609
474319,253,224,0.5133928571428571,R,0.3043478260869565,0.6956521739130435,0.3611111111111111,0.6551724137931034,90.65882352941176,104.75,12.029411764705882,,0.4242424242424242,0.3519811320754717,18.0,35.0,18.0,35.0,3.9889840465642745,low,0.4608761904761904,Brandon Snyder,R,0.03788705673601222,-0.05767014198290703,-0.3376754268316595,0.2407107959775752,-0.27812168698702566,12.275596,-3.5066059
474443,254,1943,0.4379825012866701,R,0.199764982373678,0.800235017626322,0.2400813835198372,0.640625,85.33333333333333,98.7,5.653846153846154,,0.3116883116883117,0.288517316017316,112.0,350.0,112.0,350.0,6.137727054086234,low,-0.0031696428571428,Iván De Jesús,R,-0.6509692138955171,0.19064216205527482,0.17399077176665387,1.2311756046712912,-0.2606792920930725,3.8159714,15.325698
474494,255,190,0.3684210526315789,R,0.2714285714285714,0.7285714285714285,0.2234042553191489,0.5104166666666666,89.92083333333333,100.37,4.375,,0.3636363636363636,0.2700681818181818,8.0,36.0,8.0,36.0,3.80666248977032,low,0.0144305555555555,Thomas Field,R,-0.4222705396454996,-0.1766087697017523,0.5759577513422848,0.4465700259778558,0.01453731650939965,11.049541,12.425068
474568,256,9410,0.4278427205100956,R,0.1716343765524093,0.8283656234475907,0.2672628951747088,0.5956106040851804,86.73826037521319,101.4,10.827743035815804,,0.4204345273047563,0.2966631623212784,571.0,1807.0,571.0,1807.0,7.774435510302958,high,0.0460951088247009,Jordy Mercer,R,0.01448117595942557,0.984428022991937,1.0354414203575177,-0.12064876849012232,0.3231393763118838,4.1069016,9.2417755
474832,257,16377,0.4642486413873115,L,0.2456924898066552,0.7543075101933447,0.2170222271864179,0.7623922413793104,88.3499362515937,103.7,21.157246068848277,70.95186440677966,0.439810834049871,0.3552001510574018,1048.0,2924.0,1048.0,2924.0,8.287276755814599,high,0.0444319803991186,Brandon Belt,L,-0.8917033920063121,-1.685629643151826,0.04904852702573277,-0.16079177922571547,-0.6175478889896203,-7.1825085,-18.091034
474865,258,36,0.6388888888888888,L,0.2608695652173913,0.7391304347826086,0.5,0.7777777777777778,83.54444444444444,92.94,12.333333333333334,,0.1111111111111111,0.2701538461538461,4.0,9.0,4.0,9.0,2.6390573296152584,low,-0.2438888888888888,Julio Borbon,L,0.07159592695194857,0.23438230627038822,-0.22367434494650698,0.21438667622450938,0.0458574722016426,-1.7978748,7.692131
474892,259,5578,0.4514162782359268,R,0.3621922160444797,0.6378077839555203,0.2505785123966942,0.6893850372111242,91.2131994261119,108.2,19.99139167862267,,0.4077380952380952,0.3268785332314744,407.0,902.0,407.0,902.0,7.177782416195197,medium,0.0067121112243063,Chris Carter,R,0.8521649153959078,-1.6357670809108222,0.12395965428631302,-0.12338156993994455,-0.28987343369100216,10.984012,-16.078388
475100,260,1544,0.4572538860103627,R,0.2577903682719547,0.7422096317280453,0.2445582586427656,0.6749672346002621,87.36590909090908,103.17,16.803030303030305,,0.4609375,0.286880195599022,186.0,223.0,186.0,223.0,6.016157159698354,medium,0.0593441824581705,Scott Van Slyke,R,0.25221407027689885,-0.2494259795159471,0.004557512690340074,-0.667756351506487,0.024490881233018916,-3.6246746,-5.5909486
475174,261,8948,0.4742959320518551,L,0.207822808671065,0.7921771913289349,0.2710553814002089,0.707902954600048,88.3251968503937,104.0,13.60266505148395,,0.4777227722772277,0.320088085106383,449.0,1901.0,449.0,1901.0,7.762596048540069,medium,0.0316359025668121,Yonder Alonso,L,1.3876824347211507,-0.18549156182264484,0.8094113355878909,0.3412152168585047,-0.1308686781246898,10.24587,3.3529036
475247,262,2773,0.4496934727731698,L,0.2293504410585405,0.7706495589414595,0.2548611111111111,0.660165041260315,88.74677060133631,103.5,6.8240534521158125,,0.4611872146118721,0.2660814606741573,114.0,598.0,114.0,598.0,6.569481420414296,medium,0.0256016546382679,Ryan Flaherty,L,0.7881767001941715,-0.42099020041637975,0.4055139188928797,0.45711000002998214,-0.553486018639119,9.178442,-12.0679865
475253,263,10230,0.4188660801564027,L,0.239906651108518,0.760093348891482,0.236441739752998,0.6383803575274607,90.16660256410256,104.8,15.88076923076923,,0.4883561643835616,0.3372889417360285,650.0,1873.0,650.0,1873.0,7.833600223661104,high,0.0200248675510287,Justin Smoak,L,0.8740016046291874,-0.2926054223196781,0.847517046983865,-0.28844693130228954,-0.29489095589457753,5.9505696,-4.619118
475582,264,8723,0.4288662157514616,R,0.226944667201283,0.773055332798717,0.2902879243661366,0.5873679036618333,91.93322475570032,107.4,8.241042345276872,,0.3693754197447951,0.3338289711191335,595.0,1621.0,595.0,1621.0,7.703910209616312,high,0.0915922975235745,Ryan Zimmerman,R,0.3534550155762137,0.5264109118154157,-1.0316651401483588,0.098327901534541,0.3303823180165431,-15.492385,6.064727
476192,265,199,0.4974874371859296,L,0.303030303030303,0.696969696969697,0.3047619047619048,0.7127659574468085,86.4470588235294,104.42,6.647058823529412,,0.5142857142857142,0.2028076923076923,3.0,49.0,3.0,49.0,3.970291913552122,low,-0.0277959183673469,Johnny Monell,L,0.6277490057240415,-0.3843221478584491,-0.2852983612349587,0.302109039590331,-0.2269580190235702,15.141053,-6.1045303
476270,266,140,0.4214285714285714,R,0.1694915254237288,0.8305084745762712,0.2166666666666666,0.575,81.96896551724137,98.02,-1.4137931034482758,,0.3793103448275862,0.3339333333333333,25.0,20.0,25.0,20.0,3.828641396489095,low,0.15459,Steven Tolleson,R,-0.410309945858836,-0.3182185589670803,0.3213110627226855,0.46596262619561923,-0.14628282522372604,4.2501984,-8.718217
476633,267,441,0.492063492063492,L,0.1705069124423963,0.8294930875576036,0.3416666666666667,0.6716417910447762,89.31917808219178,102.16,25.82191780821918,,0.4202898550724637,0.3290090909090909,18.0,92.0,18.0,92.0,4.709530201312334,low,0.0698900966183574,Chris Parmelee,L,-1.3081689069004412,-0.36680732561889345,-0.30443403053156276,-0.7438952356072825,0.46751176285739826,-15.191498,-9.773143
476704,268,10589,0.4650108603267542,L,0.1825751421608448,0.8174248578391552,0.2217659137577002,0.7140672782874617,88.74952025586354,101.5,16.538912579957355,,0.4273079049198452,0.318315233785822,757.0,1895.0,757.0,1895.0,7.88344635413774,high,0.0116018138534626,Jed Lowrie,L,-1.5275720512960196,-0.8012256045149636,-0.2602586342286326,1.3310250328719975,-0.021413072303581335,-16.95923,-15.811127
476883,269,4119,0.4556931294003399,L,0.3042088438998401,0.6957911561001598,0.2879377431906614,0.6705426356589147,92.14397496087636,109.8,9.838810641627544,,0.5152487961476726,0.3354135559921414,118.0,900.0,118.0,900.0,6.926577033222725,medium,0.0114721468926554,Pedro Álvarez,L,1.411300686557623,-0.6288356805785859,-0.19533873908978314,-0.14544332339241903,0.07385447632786392,14.05695,-8.404286
477165,270,1520,0.4342105263157895,L,0.3318181818181818,0.6681818181818182,0.287221570926143,0.6221889055472264,88.16868686868688,106.83,10.41919191919192,,0.5368421052631579,0.3106824512534819,71.0,288.0,71.0,288.0,5.886104031450156,low,-0.0141954225352113,Brett Wallace,L,0.10616161363130644,-0.26650581284539365,-0.05054866967075489,0.9038154535748072,-1.7048678805834414,3.6113045,-19.125433
477195,271,984,0.4430894308943089,L,0.1743119266055045,0.8256880733944955,0.2734375,0.6271186440677966,87.70391061452514,103.62,5.648044692737431,,0.4080459770114942,0.2843385826771653,20.0,234.0,20.0,234.0,5.541263545158426,low,0.0563235042735043,Ike Davis,L,0.42526012299568683,0.11519701212128985,-0.44319119597743,-0.04536646329161654,1.4162956069065262,-8.582244,3.7114563
485567,272,3195,0.4081377151799687,L,0.2300613496932515,0.7699386503067485,0.2428741092636579,0.5923229649238915,85.78514851485149,101.56,4.407920792079208,,0.5,0.3150037037037037,149.0,661.0,149.0,661.0,6.698268054115413,medium,0.0148493435815166,Ezequiel Carrera,L,-0.34854244614598295,-0.04530224799299439,0.8615636285594765,0.6216812655079997,-0.6639972580026879,4.0082173,-8.6630125
488671,273,6098,0.3673335519842571,L,0.34375,0.65625,0.1346911957950065,0.5992141453831041,90.48645833333332,104.7,10.589285714285714,,0.4719626168224299,0.3196513958482462,209.0,1188.0,209.0,1188.0,7.242797922793756,medium,0.0515727449937976,Alex Avila,L,-0.19483977237778613,-1.9502160677009137,0.7605133053600479,0.6921989009446624,0.3214477547305598,-0.33134577,-17.846676
488681,274,1504,0.5285904255319149,R,0.289308176100629,0.710691823899371,0.348,0.7082228116710876,86.81589147286822,101.73,11.887596899224809,,0.3524904214559387,0.2790547263681592,107.0,295.0,107.0,295.0,5.998936561946683,low,-0.052035925867258,Brandon Barnes,R,-0.2291545788025167,0.24009545651864547,-0.8526970650594821,0.3631459914876318,-0.4225491611772477,17.20182,-8.042934
488689,275,244,0.4795081967213114,L,0.1623931623931623,0.8376068376068376,0.2384615384615384,0.7543859649122807,83.55116279069767,98.58,18.697674418604652,,0.3571428571428571,0.2810307692307692,5.0,60.0,5.0,60.0,4.189654742026425,low,-0.5726166666666667,Mike Baxter,L,0.10938550402041226,-0.3278027503009248,0.36416417387795685,0.023955181261434,0.08469190408610128,2.5166068,-7.5725484
488703,276,9,0.4444444444444444,R,0.25,0.75,0.5,0.4,85.30000000000001,87.22,-8.5,,0.0,0.0,1.0,1.0,1.0,1.0,1.0986122886681098,low,0.0,Jeff Bianchi,R,-0.12222811211682534,0.1081438015314002,0.017504496242038616,0.09962466188608896,-0.021930311575125216,-0.0080857165,3.0489821
488721,277,3245,0.5035439137134052,R,0.2772337821297429,0.7227662178702571,0.3191237418590882,0.7037275064267352,86.86434782608696,102.8,9.539130434782608,,0.4245115452930728,0.2720632054176072,317.0,569.0,317.0,569.0,6.787844982309579,medium,0.0110371840574809,Peter Bourjos,R,0.9095726118270335,0.10051685734829674,0.2074344367086978,-0.16885024385326178,-0.5571816152799411,-2.2889223,-1.9549171
488726,278,12002,0.4336777203799367,L,0.0977905859750239,0.902209414024976,0.2324495581123895,0.6346378018318068,89.27896143566247,103.1,9.993508972890416,67.37764705882353,0.4487728866380989,0.3548206686930091,1054.0,2236.0,1054.0,2236.0,8.098946748943339,high,0.0721868179148859,Michael Brantley,L,-0.44654231019620183,1.0156258066244415,0.6070353552651911,0.5860433109108173,0.6446403990496434,1.7448778,9.477102
488771,279,7553,0.4439295644114921,L,0.3095735162541008,0.6904264837458992,0.2253333333333333,0.6594793584012622,89.19707602339182,104.5,13.530214424951268,,0.4596211365902293,0.3001797631862217,453.0,1405.0,453.0,1405.0,7.527793987721444,high,0.074482989638079,Jason Castro,L,-0.5829712769217991,-1.42024688076492,-0.4772032108900672,0.7576212510957567,-0.11392439684329299,-9.133836,-12.157783
488810,280,697,0.5251076040172167,R,0.2158469945355191,0.7841530054644809,0.3387622149837133,0.6717948717948717,85.204,102.08,9.72,,0.36,0.2245277777777777,44.0,136.0,44.0,136.0,5.198497031265826,low,0.0491443850267379,Tony Cruz,R,-0.28652119907222867,0.0858991129718511,-0.7132849830512673,0.30249204261175255,-0.3174957845320615,12.163282,-3.2865458
488818,281,1639,0.4673581452104942,R,0.2571801566579634,0.7428198433420365,0.3429895712630359,0.6056701030927835,85.09078014184396,99.68,14.25177304964539,,0.3835125448028674,0.2710159453302961,202.0,237.0,202.0,237.0,6.0867747269123065,medium,0.0143305343192547,Chase D'Arnaud,R,-0.3362110234463324,0.5452039312904169,0.4109346654019788,0.19226588254206392,-0.7427353451368295,5.3035264,13.67685
488852,282,149,0.3825503355704698,L,0.4035087719298246,0.5964912280701754,0.189873417721519,0.6,85.10000000000001,101.6,12.789473684210526,,0.631578947368421,0.2512631578947368,3.0,35.0,3.0,35.0,3.6635616461296463,low,0.0241714285714285,Allan Dykstra,L,0.07716341921348865,-0.6007332810168216,0.5128440457974582,0.2361268786347419,-0.8866163731583514,4.65842,-16.152143
488862,283,5283,0.4857088775317055,R,0.1597817614964926,0.8402182385035074,0.2591337099811676,0.7146118721461188,89.38769874476988,103.5,2.8418410041841,,0.3700173310225303,0.3328071661237785,378.0,1157.0,378.0,1157.0,7.336936913707618,medium,0.0288993680061095,Yunel Escobar,R,-0.5152692062021287,-0.09961865379779239,0.029930265751599922,1.280411707757565,0.28460650072815774,19.01347,-6.892893
488912,284,1007,0.4716981132075472,R,0.1978947368421052,0.8021052631578948,0.3046218487394957,0.6214689265536724,86.8342541436464,101.6,10.828729281767956,,0.4055555555555555,0.2196150943396226,60.0,205.0,60.0,205.0,5.583496308781699,low,0.0960699186991869,Tuffy Gosewisch,R,-0.17042483629567426,0.6704873906016177,0.1362022160016815,-0.07424390004589182,-0.06764222425055305,5.1293173,9.042833
489067,285,50,0.48,L,0.0416666666666666,0.9583333333333334,0.3,0.75,81.7,94.56,0.3,,0.5,0.1883846153846153,2.0,11.0,2.0,11.0,2.6390573296152584,low,-0.2979545454545454,Ryan Lollis,L,-0.14282050851172798,0.2510604236132112,-0.06197011026897521,0.01599782477792717,0.15571600984066092,-1.4308366,9.396687
489138,286,1537,0.5048796356538712,R,0.2577319587628865,0.7422680412371134,0.3236409608091024,0.6970509383378016,88.33686131386861,102.57,16.54014598540146,,0.4740740740740741,0.2723375,138.0,262.0,138.0,262.0,5.993961427306569,medium,-0.0204621639561898,Tyler Moore,R,0.05622773622767314,-0.26804261484580594,0.443946871647407,-1.0342660078560948,-0.14910940905305986,-3.450871,-4.4804387
489149,287,7495,0.4701801200800534,L,0.2272985244040862,0.7727014755959137,0.2701552328492739,0.6983718937446444,89.33225039619651,106.19,15.29635499207607,,0.5083612040133779,0.3177921875,467.0,1453.0,467.0,1453.0,7.560601162768557,high,0.0503037605132112,Logan Morrison,L,1.527230224477026,-0.17811691215792583,0.1684035581339088,0.25927008212810226,-0.6633522759039897,11.657762,1.0741274
489232,288,827,0.3748488512696493,R,0.3290322580645161,0.6709677419354839,0.1933962264150943,0.56575682382134,91.65043478260868,105.86,17.182608695652174,,0.4464285714285714,0.2842634146341463,56.0,149.0,56.0,149.0,5.327876168789581,low,0.0759475071907957,Anthony Recker,R,0.03893191476720918,-1.0761848435675756,0.059852881520796854,-0.20367600625087942,0.2192116252984264,-2.0781658,-16.342676
489267,289,2807,0.4463840399002494,R,0.3248204309656823,0.6751795690343176,0.2374397797660013,0.670605612998523,88.05397590361446,103.2,15.301204819277109,,0.4797979797979798,0.2938739255014326,316.0,382.0,316.0,382.0,6.54965074223381,medium,0.028696914971171,Adam Rosales,R,0.3637008835642507,-0.4708753481227882,0.42781025979856907,-0.2102192042128609,-0.3857620970998085,4.66672,-5.647454
