batter,embedding_index,swing,contact,split_inplay,ev,la,spray
430652,67,0.45560876,0.6979636,0.4162342,80.91975,7.5319047,-1.3101683
430681,68,0.42859045,0.65812665,0.3902223,79.74802,10.394316,4.4810743
430832,69,0.40372992,0.62090147,0.38950807,84.8317,14.0590515,8.370632
430897,70,0.4047702,0.57278347,0.3626533,80.05715,10.48225,5.708466
430910,71,0.46611273,0.7374211,0.44658458,80.072876,6.5185437,2.0182383
430945,72,0.58895534,0.6977339,0.41526437,84.16318,10.780665,2.5054898
430947,73,0.5118472,0.75063723,0.4447719,80.85689,7.0486627,4.595657
430948,74,0.35364565,0.6807995,0.41886282,77.93419,9.029355,4.0164723
431094,75,0.4275044,0.7010668,0.41241315,80.41503,12.069129,4.1321507
431145,76,0.37959808,0.5860593,0.35682076,81.699974,6.4180636,5.097116
431151,77,0.40192908,0.5869768,0.34905696,81.68709,10.962943,0.807286
431171,78,0.46416545,0.6671803,0.40046665,81.92073,4.9093213,0.37185138
433217,79,0.5165579,0.6390935,0.38829657,81.321686,10.733371,-0.5193617
434158,80,0.36709353,0.6275185,0.353396,81.789795,15.501582,7.051197
434540,81,0.5085266,0.65766513,0.3982331,82.51781,9.057162,3.6039846
434563,82,0.36214712,0.6834309,0.40426543,80.37906,10.450874,1.6601741
434567,83,0.38748822,0.57439125,0.3629654,81.2425,8.979269,5.8166757
434604,84,0.48777106,0.59874237,0.35471618,84.818886,5.987886,-2.630811
434636,85,0.41623843,0.75897866,0.4418332,80.90546,11.448888,-0.15251563
434658,86,0.50556576,0.6708216,0.38561344,81.36557,10.561594,0.91669863
434670,87,0.4946013,0.65963715,0.4094391,84.97977,6.90321,4.1928787
434778,88,0.49752647,0.65499973,0.39643383,85.50734,7.595417,4.8050704
435044,89,0.47361276,0.62190187,0.37269646,82.24567,9.720209,2.2662997
435062,90,0.49134883,0.68562496,0.39476326,85.06187,5.8179336,-3.943215
435063,91,0.42118382,0.59165215,0.35569292,83.23249,13.689917,7.630802
435064,92,0.49662644,0.6308701,0.37895507,78.98443,10.386267,9.80045
435078,93,0.4974061,0.67608786,0.4019808,80.701805,10.328334,2.331638
435079,94,0.45421636,0.7377698,0.4034371,80.467186,15.239364,4.3424225
435180,95,0.47887495,0.6456383,0.3819273,80.61127,8.474374,0.41282094
435263,96,0.45079413,0.7269479,0.43387157,83.79167,12.203261,9.233935
435401,97,0.4675302,0.65851635,0.37993354,80.99236,8.35125,-1.9445499
435522,98,0.47201118,0.6697762,0.4156924,82.11326,11.070927,3.5001192
435559,99,0.4836851,0.72187877,0.4167616,80.92195,14.638072,7.714372
435622,100,0.46847337,0.6356842,0.40403914,84.583435,3.160158,-1.4021995
435623,101,0.4729158,0.6549424,0.39192048,81.734375,8.844622,2.0572705
443558,102,0.4938648,0.62678874,0.39836434,87.30912,10.426951,2.8961117
444379,103,0.43042472,0.62122715,0.37678164,80.450386,8.3369665,4.259196
444432,104,0.51266456,0.6364026,0.41299954,85.78103,8.834508,3.3022335
444482,105,0.50557965,0.67344093,0.40893072,84.81896,8.051018,1.9660922
444489,106,0.45136663,0.6647703,0.37420487,81.76036,15.709301,3.0727687
444836,107,0.47298408,0.6255391,0.3747913,82.25817,10.201641,2.5009193
444843,108,0.4934326,0.6532122,0.37902284,81.86886,10.846247,0.8896804
444876,109,0.5275181,0.70996404,0.4229515,80.541565,11.355005,1.4854056
445055,110,0.5147771,0.71075267,0.40297985,80.865,6.48464,-2.971503
445095,111,0.4841276,0.6210962,0.37354988,81.56282,10.831153,3.6024036
445988,112,0.39134032,0.75640976,0.47354567,81.82478,8.176442,-0.5042085
446192,113,0.4927292,0.5898782,0.3563268,83.15659,9.940516,3.171627
446225,114,0.4760665,0.64423275,0.38415816,81.66113,9.434636,1.7915225
446263,115,0.44719535,0.6301559,0.38550615,84.32064,10.991979,6.923279
446308,116,0.48943883,0.67405283,0.4120412,81.86477,9.688,3.5931807
446334,117,0.4799389,0.67213804,0.41215008,84.49934,12.553172,4.4832497
446359,118,0.43405727,0.6970571,0.3998811,80.0923,12.363971,8.452568
446381,119,0.4849702,0.7292037,0.42945537,79.93023,10.076723,1.0465679
446386,120,0.47202855,0.6517316,0.3655106,81.16064,11.630572,3.4152837
446481,121,0.46890357,0.5502661,0.3473153,82.108925,11.406473,3.7115562
446653,122,0.4939914,0.61107016,0.3637238,81.60513,8.421,2.4080932
446868,123,0.48999187,0.63983226,0.38075235,81.96383,11.392003,2.805791
448170,124,0.46122846,0.617457,0.35459375,81.82869,11.598066,1.2436457
448602,125,0.46624953,0.58789796,0.36543214,82.20672,10.581298,4.2721972
448605,126,0.4835114,0.5543461,0.34811255,82.22864,10.263353,6.303746
448674,127,0.45653173,0.6198114,0.36808366,81.89551,10.4469,1.7981989
448801,128,0.48197445,0.6092334,0.3637976,85.161865,11.96928,4.1976547
449107,129,0.46836913,0.70999014,0.42434722,80.848976,8.036162,1.9596249
449168,130,0.46411145,0.6216368,0.373185,81.85996,9.527314,2.4938498
449181,131,0.5528674,0.67311454,0.38522536,82.810715,8.000441,-0.6381672
449786,132,0.52100116,0.6343207,0.37567195,81.8924,11.7045145,2.7259102
450314,133,0.3946029,0.6972517,0.47127816,82.18702,6.9795136,6.2905
450317,134,0.552353,0.6276196,0.3912835,83.97448,12.006408,3.6845546
450641,135,0.47090003,0.60478467,0.36633378,82.394905,10.232916,2.7192516
451089,136,0.4641212,0.597479,0.35679632,82.19603,7.534203,0.48819464
451109,137,0.49969333,0.6306933,0.3662047,81.9328,12.513033,3.4560664
451192,138,0.5491425,0.671829,0.3713047,83.81882,9.399504,-2.7872345
451594,139,0.42692065,0.61716056,0.3758551,80.80897,7.03113,3.1706212
451705,140,0.4724418,0.66183835,0.38770875,81.0649,8.400828,-2.143199
451713,141,0.46702406,0.5977219,0.36638185,84.79058,10.674926,1.1433204
452035,142,0.4703849,0.59851,0.3422932,81.36152,12.661805,3.4456987
452095,143,0.4695032,0.59009707,0.35034156,84.12705,9.024848,3.9604867
452104,144,0.45068854,0.6253484,0.361397,80.84836,7.7964005,3.829905
452220,145,0.42530146,0.668043,0.39175466,81.026535,13.164726,7.6929026
452234,146,0.4139996,0.634275,0.40045282,83.38038,9.0487385,5.223841
452239,147,0.4781641,0.573051,0.35246044,81.78999,7.2233844,4.6273937
452252,148,0.48831078,0.7007148,0.43400815,85.25344,9.53923,0.3799372
452254,149,0.50215316,0.6386532,0.41645512,84.60332,3.837225,0.44252476
452655,150,0.44097224,0.72053343,0.4238806,81.80391,9.849131,2.6468208
452672,151,0.3876274,0.659039,0.38165197,78.50738,7.2919393,-1.7960749
452678,152,0.5038678,0.68765116,0.41999993,83.64088,9.2401495,7.913331
453056,153,0.48182324,0.6938567,0.40974456,81.30994,7.6638484,2.3232615
453064,154,0.45821974,0.70149577,0.4342585,84.920876,10.017397,5.731055
453203,155,0.45282876,0.72102475,0.43151775,79.99954,8.75558,0.7448242
453211,156,0.36364603,0.51233304,0.32643425,80.52488,6.5496244,4.891678
453269,157,0.55083936,0.6372533,0.37770227,83.2895,7.5471253,-0.3081412
453307,158,0.47780725,0.6293861,0.37641856,82.117,10.036992,2.4080472
453400,159,0.4760957,0.60731655,0.36895972,82.39188,7.325122,2.331602
453527,160,0.4751609,0.6388244,0.38078547,81.64538,9.719093,2.1104033
