pitcher,p_throws,n_pitches,n_fb,fb_velo,fb_height,brk_share,bf,fb_velo_tercile,fb_height_tercile,brk_share_tercile
600526,L,1098,847,94.68984651711925,2.5537996053659073,0.17577413479052822,293,2,1,0
600887,L,369,209,93.96985645933015,2.158128143324158,0.4092140921409214,95,2,0,2
600917,R,5117,2359,95.86791013141162,2.7528460628596574,0.36701192104748875,1229,2,2,2
600921,R,2483,1595,95.44564263322883,2.461318961306454,0.17801047120418848,645,2,0,0
600944,R,810,380,92.84394736842104,2.9042191696611206,0.3814814814814815,193,1,2,2
600965,R,334,212,95.27830188679245,2.7002682413327155,0.3652694610778443,91,2,2,2
600968,L,1102,682,93.34032258064516,2.255722470266115,0.3502722323049002,295,2,0,2
600986,R,534,393,96.85979643765904,2.4218703469830323,0.2247191011235955,135,2,0,0
601713,R,15305,8403,94.36644055694394,2.7677198851246807,0.37987585756288794,3721,1,2,2
602083,R,369,197,96.13299492385786,2.5836332046024246,0.2845528455284553,87,2,1,1
605121,R,1942,889,95.97682789651293,2.613287307788186,0.5381050463439753,457,2,1,2
605130,R,5644,1914,93.91896551724138,2.575261089145587,0.6582211197732105,1395,1,1,2
605135,R,14436,7786,92.87304135628051,2.547477359928801,0.228318093654752,3777,1,1,0
605138,L,846,395,91.10962025316456,2.553424832953689,0.15011820330969267,209,0,1,0
605143,R,730,493,97.84868154158215,2.6490479773190607,0.32465753424657534,178,2,2,1
605151,R,8487,6071,94.3956020424971,2.444205421403108,0.22269353128313893,2076,1,0,0
605154,R,4895,2534,94.03804262036306,2.9068141388801285,0.4733401430030644,1250,1,2,2
605156,R,2957,1633,92.02455603184323,2.5634554819491386,0.23571187013865405,783,0,1,1
605164,R,15032,7853,91.55512542977206,2.7000075154552716,0.31918573709419906,3877,0,2,1
605169,R,631,401,96.95162094763091,2.5066487225166076,0.3613312202852615,167,2,1,2
605177,L,7067,4641,92.80971773324715,2.282305905486475,0.33493703127210983,1826,1,0,2
605182,R,13052,6769,93.88525631555622,2.5653841592642563,0.31259577076310147,3230,1,1,1
605194,R,3858,1795,92.98311977715878,2.6827478553008612,0.26127527216174184,994,1,2,1
605195,R,3396,1937,94.981930820857,2.489727047947657,0.36012956419316844,812,2,1,2
605200,R,17283,9387,89.19798657718121,2.20977192247618,0.09390730775906961,4354,0,0,0
605218,R,4845,3425,94.66402919708028,2.7506635745405275,0.24437564499484005,1161,2,2,1
605222,R,217,125,90.5856,2.3203989471850273,0.39631336405529954,61,0,0,2
605226,L,277,172,93.53488372093024,2.691772622764716,0.24187725631768953,72,2,2,1
605228,R,3896,2099,96.00223916150549,2.581158677275443,0.3311088295687885,964,2,1,1
605232,L,4222,2810,92.40476868327401,2.4393225701230206,0.22382756987209854,1061,1,0,1
605240,L,2535,822,92.2205596107056,2.3066342479331317,0.20315581854043394,615,1,0,1
605242,R,10737,5676,95.36985553206485,2.7019326778851096,0.08112135605848933,2823,2,2,0
605254,R,1956,1025,91.82214634146341,2.1988772709704283,0.37372188139059304,513,0,0,2
605255,R,529,277,91.97509025270757,2.332847064794768,0.4763705103969754,142,0,0,2
605260,R,658,352,93.11079545454545,2.5155961867683057,0.3662613981762918,166,1,1,2
605276,R,3652,2157,92.53694946685212,2.6483100173703034,0.3146221248630887,947,0,2,1
605280,R,4496,3055,95.76366612111293,2.2848675328859334,0.3018238434163701,1176,2,0,1
605288,R,8989,6053,93.60525359325953,2.4068470354456584,0.2415174101679831,2263,1,0,1
605301,L,480,282,94.84964539007092,2.4781218666963536,0.2520833333333333,118,2,1,1
605304,R,1202,806,91.18449131513647,2.3841333414570003,0.2562396006655574,295,0,0,1
605309,R,3874,2276,96.32811950790861,2.5955741123061795,0.3729994837377388,930,2,1,2
605333,L,331,280,91.78821428571429,2.7447588318491327,0.09667673716012085,76,1,2,0
605347,R,8069,4458,95.15296096904441,2.502033631813296,0.331639608377742,2126,2,1,1
605359,R,2430,1104,93.6990036231884,2.443547621365056,0.22757201646090536,628,1,0,0
605374,L,458,337,93.7053412462908,2.580879020852571,0.25109170305676853,129,2,1,1
605388,L,6031,2589,91.6303978370027,2.399403145008603,0.37672027856076934,1553,1,0,2
605396,R,679,442,94.13235294117646,2.4577269353237563,0.3269513991163476,173,1,0,1
605397,R,14935,5757,92.77074865381275,2.5563794732474663,0.3927686642115835,3898,1,1,2
605400,R,22226,11359,92.22239633770577,2.548582684864154,0.3020336542787726,5670,0,1,1
605441,R,1712,1081,95.90342275670676,2.573813739843926,0.308411214953271,440,2,1,1
605446,R,3776,1898,91.07207586933613,2.6959507004063044,0.18246822033898305,977,0,2,0
605447,R,3474,1836,96.82445533769064,2.9427332684524368,0.47150259067357514,890,2,2,2
605452,R,7054,4068,93.32212389380531,2.7289990543284453,0.3434930535866175,1845,1,2,2
605463,R,946,448,94.08950892857142,2.455733168102145,0.4820295983086681,240,1,0,2
605469,R,318,150,92.12866666666666,2.6713393397580467,0.42138364779874216,84,0,2,2
605476,R,1478,762,92.83818897637795,2.20491235461125,0.44113667117726657,386,1,0,2
605479,L,327,207,90.24975845410628,2.303826552456552,0.363914373088685,74,0,0,2
605482,R,674,214,92.5214953271028,2.805149347184518,0.2344213649851632,176,0,2,1
605483,L,17465,9126,95.21848564540872,2.792685750341188,0.31537360435156025,4095,2,2,2
605488,L,4728,2193,91.86146830825354,2.9073844325142417,0.22694585448392554,1177,1,2,1
605498,L,3688,1886,92.24310710498409,2.365941098957528,0.352765726681128,958,1,0,2
605501,L,868,484,92.12169421487603,2.2336697972172477,0.434331797235023,217,1,0,2
605507,R,3256,1192,92.18464765100671,2.760010170256859,0.1947174447174447,849,0,2,0
605513,R,5215,3312,93.84689009661837,2.4771141041686997,0.3071907957813998,1311,1,0,1
605521,R,1063,440,94.11136363636363,2.9570065988038303,0.5860771401693321,267,1,2,2
605525,R,2657,1638,94.37661782661782,2.363470021206603,0.2472713586751976,679,1,0,1
605538,R,8240,3601,93.20805331852263,2.5772403807380373,0.5240291262135922,2104,1,1,2
605540,R,10994,6807,96.0194064933157,2.6185254695430347,0.22812443150809533,2674,2,1,0
605541,R,4944,3127,93.30054365206267,2.5413848208129983,0.29328478964401294,1257,1,1,1
605795,R,208,101,95.99900990099009,2.5508541632562958,0.13942307692307693,54,2,1,0
605894,R,1154,716,91.76396648044692,2.418201702783445,0.22010398613518198,287,0,0,0
606131,R,7278,4394,94.07510241238052,2.27269816914044,0.29266281945589445,2007,1,0,1
606149,R,4997,2633,94.03835928598556,2.8019643158306424,0.4390634380628377,1238,1,2,2
606160,R,6710,4065,94.94659286592866,2.6047047161952586,0.18137108792846499,1641,2,1,0
606162,R,1700,874,92.62482837528604,2.7397490454211466,0.21588235294117647,419,1,2,0
606167,L,2757,1543,92.50103694102398,2.4806451326564214,0.2647805585781647,690,1,1,1
606273,L,3700,2001,93.05897051474263,2.458948631588661,0.20810810810810812,991,2,0,1
606291,R,640,454,100.73788546255507,2.4609229431932986,0.1734375,162,2,0,0
606303,R,3007,1540,94.80584415584416,2.6323571251279363,0.372796807449285,762,2,1,2
606424,L,4945,2338,93.31685201026518,2.493864971870183,0.2972699696663296,1304,2,1,1
606478,R,540,264,92.15530303030303,2.399212006924917,0.20555555555555555,134,0,0,0
606625,R,2960,1585,96.53375394321766,2.306065464489381,0.4135135135135135,713,2,0,2
606930,R,4557,2366,95.3698224852071,2.469087947636511,0.045205178845731844,1143,2,0,0
606944,R,455,313,95.94536741214058,2.612323407838011,0.25934065934065936,105,2,1,1
606959,R,705,461,91.98481561822126,2.4696014323063817,0.11914893617021277,160,0,0,0
606965,R,5888,2423,93.80862567065621,2.7774734307232736,0.2066915760869565,1514,1,2,0
606983,R,902,364,96.46373626373627,2.871535741944004,0.49889135254988914,232,2,2,2
606995,R,205,147,96.35986394557823,2.2645159504051624,0.2780487804878049,49,2,0,1
606996,L,259,107,89.08785046728971,2.7670809694967904,0.4015444015444015,67,0,2,2
607067,R,4601,2482,92.6060032232071,2.470766098298247,0.18235166268202566,1162,1,0,0
