pitcher,p_throws,fb_ivb,fb_run,fb_spin,si_share,rel_height,extension,rel_side,off_share,velo_gap,mix_depth,brk_sweep,zone_rate,glove_side,fb_up,brk_down,brk_height,off_down
425386,R,15.979212328767124,9.99236301369863,2147.083116883117,0.3707191780821918,5.966276935355148,5.724556451612903,1.630686352753392,0.16280925778132482,8.132844334213814,5.142596505019735,5.748770642201834,0.5035913806863528,0.48391362000895327,0.3210616438356164,0.326605504587156,1.883131833003412,0.4019607843137255
425426,R,10.660142653352354,14.940085592011412,1870.7410071942445,0.8801711840228246,6.285642256902761,6.319591346153846,1.6113925570228091,0.04561824729891957,8.930134439977508,1.7500573777727337,-1.0519148936170213,0.5378151260504201,-0.9436451131785965,0.3437945791726106,0.24468085106382978,2.2348769340406536,0.23684210526315788
425492,R,13.15845939675174,13.662570765661252,2172.2512892639475,0.25011600928074246,6.519122362869198,6.235811577752554,1.9135302390998594,0.2368495077355837,9.952547563805112,3.3599481572563232,4.535547169811321,0.5007032348804501,-0.6696543842304576,0.36102088167053364,0.33962264150943394,2.0266389033176497,0.4489311163895487
425532,R,8.679323241317897,14.262368655387355,2073.588181818182,0.672306322350846,5.867815989280929,5.683212341197822,2.1380973648950423,0.17507815989280928,5.615901148038574,4.164368552258532,7.175454545454545,0.4484144707458687,-0.7964561179312092,0.1647373107747106,0.5151515151515151,1.4866112809957714,0.43112244897959184
425543,R,,,,,5.95875,5.766666666666667,2.796875,0.5625,,2.169491525423729,,0.4375,-3.423173796235684,,,,
425626,L,12.814220532319391,18.495057034220533,2423.0176470588235,1.0,5.869335604770018,6.078448275862069,2.260434412265758,0.23339011925042588,9.201082594000837,3.0510382078186566,2.4752486187845304,0.4540034071550256,2.556331335791344,0.2965779467680608,0.4723756906077348,1.7545668370185983,0.5145985401459854
425657,L,0.9449343065693431,16.287065693430655,2131.509715994021,1.0,4.348680981595092,6.588192267502612,3.7090184049079755,0.04396728016359918,7.534940335317998,1.8703319136953998,2.9581512605042017,0.43558282208588955,0.5576953866291605,0.035036496350364967,0.5336134453781513,1.523545649111216,0.2558139534883721
425786,R,15.28141592920354,8.287433628318585,2235.0636363636363,0.0,6.37246290801187,5.450453172205438,0.7522255192878339,0.0,6.009228824273066,2.270244877561219,7.883035714285714,0.5044510385756676,2.935339541444658,0.3893805309734513,0.23214285714285715,2.2204231024958068,
425794,R,12.08613393359595,10.122172200337648,2188.9812712826333,0.6948508722566122,6.214627736415157,6.342150008389731,1.293624847205245,0.042560284476052895,10.716169225379076,4.003976832686358,16.849797060881738,0.48233137015223915,1.6504385382370101,0.3216094541361846,0.3463960811756473,1.9162645579741744,0.3002610966057441
425835,R,13.988780487804878,7.636097560975609,2270.283950617284,0.0975609756097561,5.838988095238095,5.461818181818182,2.4179166666666667,0.05357142857142857,7.070107770845155,2.676275365067324,2.1534246575342464,0.4226190476190476,0.49252048119401276,0.47560975609756095,0.2465753424657534,2.2046715663701324,
425840,L,16.885508982035926,5.429700598802396,2254.561224489796,0.1536926147704591,6.024966949952785,6.13035204567079,1.905967894239849,0.0056657223796034,4.449700598802394,2.322796516263993,3.771743119266055,0.48914069877242683,3.5095037189726157,0.36327345309381237,0.25871559633027524,2.2721411518494388,
425844,R,15.931176309295312,3.568697559638059,2319.08185249977,0.16004021570240382,6.309747211575729,5.868941654772717,1.2284888678351493,0.18956978596959648,8.360436995201098,4.061240533689259,9.629957805907173,0.44989449205460574,0.18301305599574808,0.2817841147975505,0.44233473980309423,1.686737642673086,0.5093139482053612
