batter,cosine_real,cosine_null
501303,0.977241826806313,0.1620099994924113
501571,0.9032693006861638,0.2413438695986237
501647,0.9649199016040937,0.022738012624292897
501659,0.961241876427742,0.12153452087545177
501800,0.9633031517096927,-0.0729119994992327
501888,0.969129474374401,0.018219943859286894
501896,0.9733694044674756,0.1331250968988775
501936,0.9545825907270951,-0.18574655391138883
501981,0.9845802650517399,0.09378769527936033
501983,0.9818760657040051,-0.14781858587119395
501986,0.9841421667979311,-0.07902324461724713
502023,0.9582922719402867,0.10519269339613056
502029,0.9769158380826299,0.14285321912143076
502034,0.972120084660499,0.08211714324910878
502046,0.9809750346055878,0.046497207929447476
502054,0.9656790973379046,0.0646217071742209
502082,0.9630082990285753,0.3433965382285248
502100,0.9634808714089159,-0.040646722374913014
502110,0.933002422959786,0.17685869141613036
502117,0.9626344905675961,0.004142225347405215
502126,0.9759477156333533,0.20516820030260896
502143,0.9450263887096009,-0.08314555139035738
502151,0.9314511637011424,-0.26389135370202577
502182,0.9679122199076072,0.23602533704072
502188,0.9863958010787455,0.40557819808965695
502190,0.9793087799308777,0.284128300285909
502205,0.9728875875271558,0.14699535575034303
502210,0.959894290145719,0.10844997029055956
502213,0.9636433377525574,0.04851619011621224
502226,0.9739897428109434,0.11047851917700932
502261,0.9704200158152645,-0.027909485239188903
502273,0.9724089826945602,0.03802246576789945
502285,0.9833407970489165,0.21165105045150992
502317,0.9675125069450928,-0.08443171734962154
502374,0.9820560373304792,0.3283795110370885
502409,0.9837963694055774,0.1816037948745493
502457,0.9638415037127757,0.35602306581360105
502481,0.9674319813062539,0.2986654848422119
502517,0.9375066983897471,0.4807384001340113
502523,0.9692066887049662,-0.18350095248936532
502544,0.9703826103448827,0.32884017134170196
502570,0.9726161268548563,0.005597012453247424
502582,0.9594623314914051,-0.11957381774614895
502624,0.9844841164876834,-0.20756523406182364
502671,0.9720835838160238,0.051761533410580214
502676,0.9700028160387271,-0.001977021458252279
502706,0.9931401584441013,0.41429647713779394
503351,0.9654055205975083,-0.11041602218095874
503437,0.9907635413804323,-0.286735729196637
503556,0.9766977426508116,-0.13600847198571553
506433,0.9879320595524883,0.12367203925622458
506560,0.9848757240461175,-0.025888283232932754
506702,0.9826325705033422,0.13931999020968022
506703,0.9487073056538098,0.0005468694718196304
506747,0.9695162328936247,0.26455563584425046
506924,0.9831337622662297,0.17922517606748656
506997,0.9742032823124818,0.20180269300598713
514888,0.9706135369211699,0.04834433421254773
514913,0.9855555297899647,-0.17016730676713698
514917,0.9489273268440523,0.2863411664099552
516416,0.9682195894074421,0.4241452502426889
516472,0.9836210448014371,-0.1809894346835535
516770,0.957297061794946,0.41769130147594064
516782,0.9630906047944569,0.11130312410599211
516809,0.9831747159219497,-0.1894869919599582
516811,0.9783877293474053,0.016210772110451604
516910,0.9719993795502251,0.09990851708522341
516949,0.9813412852962647,-0.08408151596217867
517369,0.9566581384414703,0.15640215671134536
517370,0.9586277616828234,0.3791926499300409
518170,0.9707059596466436,0.09254948866365018
518418,0.9677582822457654,-0.20251834441364677
518452,0.9901005243764607,0.2884654842233356
518466,0.9799999950162182,0.37085281333110565
518468,0.9849158156398753,-0.06458187940202331
518490,0.987196898736368,-0.29979149753794676
518516,0.9908683807223186,0.41195029678633727
518542,0.9674487951536962,0.0897973637161344
518568,0.9734915147174472,-0.1881365588822299
518577,0.9538582780004524,0.28411709171018135
518586,0.9739396709406136,0.29300789758781665
518595,0.9734796820390461,0.12177599525247398
518614,0.9482349936557514,0.126129574422347
518618,0.978540921343672,0.02595356721364525
518625,0.9678402449762297,-0.08635461229835825
518626,0.9657125316378254,0.08732542461052233
518649,0.9511629285550901,-0.039464207914074574
518653,0.9893460762512253,-0.06426793112579561
518692,0.9621494862623321,0.4128721150541982
518700,0.9827576482239643,0.3685425464573826
518735,0.9328620897632187,0.002884867301195859
518755,0.958935255017504,-0.15028552480933524
518764,0.9260920611474719,-0.22232009560348834
518774,0.9903741651143817,0.27191294150792333
518790,0.986681519442123,0.28205532700554947
518792,0.942845634629671,0.25033229102882953
518876,0.9842605815200844,0.07598450743680188
518902,0.9771759011671072,0.015871086898271408
518911,0.9808720806555095,0.26994125668033864
518934,0.9806989465795029,0.45329298794235423
