batter,name,stand,stratum,log_prior_pa,level_query,woba_level
623520,David Bote,R,medium,7.05617528410041,0.3235686414225665,0.3082165660051769
623912,Harold Ramírez,R,high,7.428927194802272,0.3190049339119819,0.3220130718954248
623993,Anthony Santander,L,high,7.801391320291485,0.3449694938587319,0.326123618501842
624413,Pete Alonso,R,high,7.963807953231451,0.374642005896867,0.3630125260960334
624415,Cavan Biggio,L,medium,7.392647520721623,0.31411140277545685,0.3239063462723352
624424,Michael Conforto,L,high,8.138564737261632,0.3261340156098038,0.3469272567922874
624428,Adam Frazier,L,high,8.152198015861787,0.3145394272396288,0.3148400576368875
624431,Jose Trevino,R,medium,6.942156705699469,0.307895370250093,0.2749961315280464
624503,Nick Gordon,L,medium,6.617402977974478,0.31672616647995777,0.2967135207496653
624512,Reese Mcguire,L,medium,6.759255270663693,0.2755510492115813,0.2956097560975609
624585,Jorge Soler,R,high,8.116417072794205,0.3563245082346057,0.3382514934289127
624641,Edmundo Sosa,R,medium,6.71174039505618,0.28559171060895294,0.3077076735688185
628451,Andy Ibáñez,R,medium,6.661854740545311,0.31176957438006847,0.3103610755441741
630105,Jake Cronenworth,L,high,7.609862200913554,0.3238049651149919,0.3244799206742687
640492,José Azócar,R,medium,5.746203190540153,0.2926140337458514,0.2787403846153846
641313,Tim Anderson,R,high,8.24143968982973,0.2952523550433649,0.3151051660516605
641343,Jake Bauers,L,medium,7.240649694255466,0.30376849330998623,0.2908472022955523
641355,Cody Bellinger,L,high,8.157943507105037,0.33197017149891916,0.3462143266475644
641432,Willie Calhoun,L,medium,6.98933526597456,0.33445974131185885,0.302220479704797
641487,J. P. Crawford,L,high,7.92588031673756,0.31944703066452235,0.3187101554029635
641511,Jason Delay,R,medium,5.863631175598097,0.27089443253207757,0.2707948717948717
641584,Jake Fraley,L,medium,6.86484777797086,0.29692894414593285,0.3267063740856844
641598,Mitch Garver,R,high,7.393263094763838,0.34724947885947566,0.3514772167487685
641645,Luis Guillorme,L,medium,6.70073110954781,0.3142186048987727,0.3035221674876847
641658,Garrett Hampson,R,high,7.323170717943469,0.27764096278818845,0.2938685601056803
641680,Jonah Heim,L,medium,7.150701457592526,0.3344187505292439,0.299204081632653
641779,Charles Leblanc,R,low,5.135798437050262,0.32640213955133196,0.3180710059171597
641856,Billy Mckinney,L,medium,6.813444599510896,0.3006243031341428,0.2886413641364136
641857,Ryan Mcmahon,L,high,7.926963544862979,0.3191466684397347,0.3241909747292419
641933,Tyler O'Neill,R,medium,7.400620577371135,0.3351934059324102,0.3327726161369193
641943,Joshua Palacios,L,low,5.8664680569332965,0.312292814535137,0.2795681818181818
642020,Chuckie Robinson,R,low,4.0943445622221,0.27849719571643083,0.1729152542372881
642086,Dominic Smith,L,high,7.579167967396076,0.31315833254605163,0.3115945807770961
642133,Rowdy Tellez,L,medium,7.531552381407289,0.3359358559335625,0.3174375335120643
642136,Matt Thaiss,L,low,6.369900982828227,0.3082959651593916,0.2935214408233276
642180,Tyler Wade,L,medium,6.551080335043404,0.2701399952334307,0.2660071530758225
642201,Eli White,R,medium,6.008813185442595,0.2700615679266095,0.2462068965517241
642215,Weston Wilson,R,low,3.1354942159291497,0.2812037300961977,0.4414545454545454
642350,José Siri,R,medium,6.6039438246004725,0.29573206495224585,0.3018955223880596
642708,Amed Rosario,R,high,8.118802996980035,0.3028597060734884,0.3044570917759237
642715,Willy Adames,R,high,7.97522083865341,0.3162978958622945,0.3260182318541452
642731,Thairo Estrada,R,medium,7.186144304522325,0.30546126828204034,0.3152719696969697
642851,Austin Wynns,R,medium,6.4692503167957724,0.276633092934142,0.2636428571428571
643217,Andrew Benintendi,L,high,8.23217423638394,0.3250136300304812,0.3311133280127693
643265,Garrett Cooper,R,high,7.503289630675082,0.34638847909862536,0.333773303916161
643289,Mauricio Dubón,R,medium,7.111512116496157,0.30258733091541723,0.2935273469387754
643376,Danny Jansen,R,medium,7.224753405767971,0.343799306656428,0.3194526239067055
643393,Tony Kemp,L,medium,7.70210434005105,0.2941386659748636,0.3007762206148282
643396,Isiah Kiner-Falefa,R,high,7.783224016336037,0.30758539049483624,0.2910066694456023
643446,Jeff Mcneil,L,high,7.891704659330107,0.32170473217853157,0.3464996260284218
643565,Mike Tauchman,L,medium,6.967909201801884,0.31071722600292107,0.3154561734213006
644433,Chadwick Tromp,R,low,4.634728988229636,0.25410236496784266,0.2656274509803921
645277,Ozzie Albies,L,high,8.118505067587098,0.3253018831002022,0.3396253353204173
645302,Víctor Robles,R,high,7.478169694159785,0.28940751413956595,0.2941945701357465
645305,Ali Sánchez,R,low,2.70805020110221,0.2762362840286037,0.2904285714285714
645444,José Herrera,L,low,5.4638318050256105,0.27486966258444184,0.2336808510638297
645801,Mike Ford,L,low,6.57507584059962,0.3244094073550725,0.3136913407821229
646240,Rafael Devers,L,high,8.180320874773685,0.35575934843519574,0.3583477164471841
647304,Josh Naylor,L,medium,7.383989457978509,0.34209481198942254,0.3256003729024238
647351,Abraham Toro,L,medium,6.839476438228843,0.31987590996782683,0.2790450160771704
649557,Aledmys Díaz,R,high,7.820439515262181,0.3289739662132603,0.3171718875502008
649966,Luis Urías,R,medium,7.398174092970465,0.30007074250961696,0.3175814950980392
650333,Luis Arráez,L,high,7.682943169878292,0.34344232423385535,0.3497728110599078
650391,Eloy Jiménez,R,medium,7.4821189235521155,0.34883549911617684,0.343592676056338
650402,Gleyber Torres,R,high,8.00469951054955,0.3363398365905844,0.3377705410821643
650489,Willi Castro,L,medium,7.307872780763706,0.2840211224445018,0.3013849765258216
650490,Yandy Díaz,R,high,7.813995675002791,0.3785983993433989,0.3570561843168957
650559,Bryan De La Cruz,R,medium,7.088408778675395,0.3467223804680637,0.3156031746031746
650859,Luis Rengifo,L,high,7.409741954080923,0.3056261507815171,0.3033500908540278
650907,René Pinto,R,low,5.241747015059643,0.3015799894957407,0.2808085106382978
655316,Andruw Monasterio,R,low,5.755742213586912,0.32228557696275373,0.3023111111111111
656180,Riley Adams,R,medium,6.07073772800249,0.3124269721361561,0.3067800925925926
656248,Sean Bouchard,R,low,4.948759890378168,0.3166199732411887,0.4217785714285714
656305,Matt Chapman,R,high,8.185071477532283,0.35271336336198966,0.3383806469604015
656413,Stuart Fairchild,R,medium,5.940171252720432,0.2910542005481359,0.3184353562005277
656448,Stone Garrett,R,medium,5.857933154483459,0.3074642623683289,0.3474154727793696
656484,Tristan Gray,L,low,1.791759469228055,0.3153469424166474,0.5774
656537,Derek Hill,R,low,5.71042701737487,0.2755810440907843,0.2628039867109634
656541,Sam Hilliard,L,medium,6.5722825426940075,0.28551808942447765,0.306750700280112
656555,Rhys Hoskins,R,high,7.96032362914884,0.35775177848701206,0.3605062849162011
656577,Alex Jackson,R,low,5.214935757608986,0.25703611244307145,0.2158907103825136
656582,Connor Joe,R,medium,7.062191632286556,0.3152824720072668,0.3278739279588336
656716,Zach Mckinstry,L,medium,6.776506992372183,0.30154366329467214,0.2860022831050228
656775,Cedric Mullins,L,high,7.695757990554761,0.31839280871405473,0.3247302092811647
656811,Ryan O'Hearn,L,medium,7.268223021159565,0.332705348348997,0.3059016050244242
656883,Jakson Reetz,R,low,1.0986122886681098,0.35275670135227505,0.621
656896,Emmanuel Rivera,R,medium,6.608000625296087,0.34253700073783233,0.2999148648648648
656941,Kyle Schwarber,L,high,8.27664912542186,0.3530734343954288,0.3520921119592875
