batter,embedding_index,n_pitches,swing_rate,stand,whiff_rate,contact_rate,chase_rate,zone_swing_rate,ev_mean,ev_p90,la_mean,bat_speed_mean,pull_rate,woba_level,prior_pa_L,prior_pa_R,n_pa_L,n_pa_R,log_prior_pa,stratum,obs_platoon_diff,name,stand_names,mean_cosine_real,mean_cosine_null
606019,938,180,0.4166666666666667,L,0.2266666666666666,0.7733333333333333,0.2087912087912088,0.6292134831460674,81.58,98.41,11.3,,0.4482758620689655,0.3026086956521739,7.0,39.0,7.0,39.0,3.8501476017100584,low,-0.206029304029304,Esteban Quiroz,L,0.9155151851035463,-0.0035209760677832325
606115,939,10195,0.4942618930848455,R,0.2411192696963683,0.7588807303036317,0.3090979782270606,0.6828350821619481,87.5506694129763,102.6,6.698559670781893,68.97429906542057,0.4071504802561366,0.2927660125879304,661.0,2040.0,661.0,2040.0,7.901747518520144,high,0.0259709464269822,Orlando Arcia,R,0.8938368845466814,-0.056794160504860136
606131,940,306,0.5392156862745098,R,0.3272727272727272,0.6727272727272727,0.3846153846153846,0.6534090909090909,81.08214285714287,100.7,5.107142857142857,,0.3333333333333333,0.1730425531914893,12.0,35.0,12.0,35.0,3.871201010907891,low,-0.0586952380952381,Luis Perdomo,R,0.9301632169873986,-0.28277184442763453
606132,941,7423,0.5407517176343797,L,0.1983059292476332,0.8016940707523668,0.3833504624871531,0.7142452563013311,85.99509738079247,101.9,3.0879194630872484,70.52978723404256,0.3692411924119241,0.3054885685884692,458.0,1554.0,458.0,1554.0,7.607381425639791,high,0.0215234020670702,Raimel Tapia,L,0.8875822836937031,-0.006321901602020249
606149,942,8,0.5,R,0.25,0.75,0.3333333333333333,0.6,82.0,82.0,-37.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,low,,Giovanny Gallegos,R,0.9392055016557894,-0.11984186913430642
606157,943,3006,0.5256154357950765,R,0.3531645569620253,0.6468354430379747,0.3573127229488704,0.7394259818731118,86.93882352941176,106.36,18.65962441314554,,0.5120772946859904,0.3048245382585752,284.0,474.0,284.0,474.0,6.63200177739563,medium,-0.0209082278481012,Aristides Aquino,R,0.9136289043758228,0.07299129137501997
606160,944,97,0.5463917525773195,R,0.3207547169811321,0.6792452830188679,0.3658536585365853,0.6785714285714286,74.84117647058824,96.46,-9.470588235294118,,0.1764705882352941,0.0,0.0,2.0,0.0,2.0,1.0986122886681098,low,,Rafael Montero,R,0.8691711010834642,0.09748336717875603
606162,945,9,0.6666666666666666,R,0.1666666666666666,0.8333333333333334,0.5,0.8,91.325,99.12,14.0,,0.25,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,low,,Yefry Ramírez,R,0.6787196475208565,0.09449046599445017
606192,946,12766,0.499138336205546,R,0.3265850596359071,0.6734149403640929,0.2995495495495495,0.716835899115624,91.649069884364,107.5,13.87430869783811,72.20837520938024,0.4136690647482014,0.3402347798938495,838.0,2365.0,838.0,2365.0,8.07215530818825,high,0.0400566989762193,Teoscar Hernández,R,0.8516488469027583,-0.03302766772561316
606213,947,1442,0.5270457697642164,R,0.2078947368421052,0.7921052631578948,0.3859649122807017,0.7018633540372671,87.2566265060241,103.6,17.903614457831324,,0.3548387096774194,0.3126927536231884,125.0,220.0,125.0,220.0,5.846438775057725,medium,0.0599849090909091,Yermín Mercedes,R,0.9166496694260333,-0.07156568546222788
606299,948,7243,0.5113903078834737,R,0.1436285097192224,0.8563714902807775,0.3392370572207084,0.6882171844388469,84.73024911032029,100.2,14.676156583629894,,0.3467741935483871,0.2940532461466604,641.0,1500.0,641.0,1500.0,7.669495251007694,high,0.017873663026521,José Peraza,R,0.881268672941134,-0.18596009734682487
606336,949,28,0.4642857142857143,R,0.1538461538461538,0.8461538461538461,0.2666666666666666,0.6923076923076923,82.875,87.21,39.5,,0.25,0.2244285714285714,3.0,4.0,3.0,4.0,2.0794415416798357,low,0.0109166666666666,Luis Marté,R,0.8644554405173417,-0.017135479118093197
606466,950,14864,0.4609795479009688,L,0.1685639229422066,0.8314360770577933,0.2672154710571018,0.6666204409929275,89.2404335856848,105.8,9.534755677907777,71.52245322245322,0.456415620641562,0.341458661918087,1229.0,2702.0,1229.0,2702.0,8.276903481267057,high,-0.0384336871280593,Ketel Marte,L,0.8885887870104292,0.050976699731861
606956,951,110,0.4272727272727272,R,0.3191489361702128,0.6808510638297872,0.2678571428571428,0.5925925925925926,81.03846153846153,105.6,16.307692307692307,,0.3076923076923077,0.25828,15.0,10.0,15.0,10.0,3.258096538021482,low,-0.0078666666666666,Ryan Court,R,0.909316611231729,0.05038553503525413
606988,952,1908,0.4523060796645702,R,0.3163383545770567,0.6836616454229433,0.2811244979919678,0.6392543859649122,87.09713261648746,103.74,13.724014336917564,,0.4111111111111111,0.2578033126293996,100.0,383.0,100.0,383.0,6.182084906716632,low,0.0291649869451697,Grayson Greiner,R,0.8955359735861546,-0.14730119998062569
606992,953,4250,0.5087058823529412,R,0.3191489361702128,0.6808510638297872,0.3328840970350404,0.7020750988142292,88.40584795321637,105.6,15.601459854014598,71.2208,0.4631268436578171,0.2879311627906977,344.0,731.0,344.0,731.0,6.98100574072173,medium,0.0254988030095759,Eric Haase,R,0.8629475576251037,0.05013370710607194
606993,954,384,0.4479166666666667,R,0.3197674418604651,0.6802325581395349,0.2903225806451613,0.6526946107784432,82.3275,98.94,11.2,,0.375,0.2531704545454545,40.0,48.0,40.0,48.0,4.48863636973214,low,0.0353458333333333,Jake Hager,R,0.9039969903398215,0.19670469869543467
606995,955,10,0.2,R,1.0,0.0,0.1428571428571428,0.3333333333333333,,,,,,0.0,0.0,2.0,0.0,2.0,1.0986122886681098,low,,Justin Hancock,R,0.8567268245929114,-0.05983055866220011
607043,956,12736,0.4149654522613065,L,0.2064333017975401,0.7935666982024598,0.1824747231584015,0.637663335895465,89.79393294305481,104.8,9.424693986162852,71.13612244897959,0.4184281842818428,0.361577872900889,904.0,2133.0,904.0,2133.0,8.018954683155718,high,0.0293967603483397,Brandon Nimmo,L,0.8895559600575564,-0.055631834310105294
607054,957,10997,0.41047558425025,L,0.2272928666371289,0.7727071333628711,0.2251690993236027,0.6040156162855549,87.43288629737609,102.1,9.451895043731778,65.7066371681416,0.4434470377019748,0.2949212598425196,406.0,2261.0,406.0,2261.0,7.889084407035514,medium,0.0524675608900547,Jace Peterson,L,0.706405330380502,-0.11730353659717273
607067,958,170,0.4352941176470588,R,0.3918918918918919,0.6081081081081081,0.2962962962962963,0.5617977528089888,84.54285714285714,97.8,13.095238095238097,,0.3809523809523809,0.0,1.0,1.0,1.0,1.0,1.0986122886681098,low,0.0,Colin Rea,R,0.8766689975526227,0.07146925054755227
607111,959,85,0.3647058823529411,R,0.1612903225806451,0.8387096774193549,0.0697674418604651,0.6666666666666666,81.7,102.62,11.117647058823527,,0.3125,0.2086190476190476,11.0,10.0,11.0,10.0,3.091042453358316,low,-0.270290909090909,Jacob Wilson,R,0.9201648804721612,-0.1159004075512613
607208,960,17092,0.4792300491457992,R,0.2278110120864362,0.7721889879135637,0.2866004962779156,0.6868465840019451,89.52705148205929,105.0,10.279164067373674,70.98855098389981,0.4156339370829361,0.3552754870865428,1107.0,3307.0,1107.0,3307.0,8.392763113038061,high,0.0114689587032953,Trea Turner,R,0.9114628808198845,-0.07751245756112893
607223,961,787,0.4472681067344345,L,0.3210227272727273,0.6789772727272727,0.2524271844660194,0.6613333333333333,88.2451923076923,103.61,13.615384615384617,,0.4411764705882353,0.2188492462311558,23.0,176.0,23.0,176.0,5.298317366548036,low,0.0935778162055336,A. J. Reed,L,0.9446436913032608,-0.05989523481425401
607249,962,41,0.3170731707317073,L,0.1538461538461538,0.8461538461538461,0.238095238095238,0.4,94.52,102.92,9.0,,0.4,0.2262,1.0,9.0,1.0,9.0,2.3978952727983707,low,-0.5142222222222221,Jason Krizan,L,0.9386386411722708,-0.0711544922163265
607257,963,723,0.4619640387275242,L,0.3203592814371258,0.6796407185628742,0.2436974789915966,0.674863387978142,86.28617021276595,99.57,18.29787234042553,,0.4516129032258064,0.257207650273224,28.0,155.0,28.0,155.0,5.214935757608986,low,0.0308576036866359,Rafael Lopez,L,0.9398973955715433,0.2451562146901175
607297,964,30,0.4666666666666667,R,0.3571428571428571,0.6428571428571429,0.375,0.5714285714285714,88.36,94.88,41.8,,0.0,0.1962499999999999,5.0,3.0,5.0,3.0,2.1972245773362196,low,-0.0555999999999999,O'Koyea Dickson,R,0.8496252297224877,-0.21627850233518578
607333,965,257,0.4357976653696498,L,0.3125,0.6875,0.2137404580152671,0.6666666666666666,86.965625,99.74,7.53125,,0.5,0.2257118644067796,11.0,48.0,11.0,48.0,4.0943445622221,low,0.1189867424242424,Beau Taylor,L,0.9085037802884719,-0.14796072142224748
607345,966,3115,0.5046548956661316,R,0.188295165394402,0.811704834605598,0.3209635416666667,0.6833438885370487,87.46772655007949,102.7,4.087440381558029,,0.3652597402597403,0.2927559241706161,309.0,535.0,309.0,535.0,6.739336627357174,medium,0.0380323019689683,Kevan Smith,R,0.8887526923851925,0.01805639318638444
607369,967,246,0.3943089430894309,R,0.2783505154639175,0.7216494845360825,0.1578947368421052,0.5984848484848485,84.11071428571428,102.96,10.285714285714286,,0.5357142857142857,0.2477457627118643,26.0,33.0,26.0,33.0,4.0943445622221,low,0.0912237762237762,Travis Taijeron,R,0.8847357077956998,-0.013737930167053443
607374,968,10,0.9,R,0.5555555555555556,0.4444444444444444,1.0,0.8333333333333334,88.4,88.4,35.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.6931471805599453,low,,Nick Tropeano,R,0.9566646667279646,-0.033656945397103295
607385,969,2031,0.483998030526834,L,0.2360122075279755,0.7639877924720244,0.2813397129186603,0.6987829614604463,89.05486725663717,104.1,14.882005899705014,,0.4645161290322581,0.2970456273764258,55.0,471.0,55.0,471.0,6.267200548541362,low,0.1179009457633661,Tyler Collins,L,0.838035411375112,-0.08568760136874287
607387,970,2503,0.4606472233320016,R,0.3026886383347789,0.6973113616652211,0.2894098625707356,0.6279620853080569,88.80053191489361,106.9,11.11436170212766,,0.4468664850136239,0.2854446177847113,303.0,338.0,303.0,338.0,6.464588303689961,medium,0.0416109906848673,Ryan Rua,R,0.8813220414422018,-0.14034359951214628
607430,971,305,0.4327868852459016,R,0.2272727272727273,0.7727272727272727,0.2432432432432432,0.6114649681528662,83.42,96.68,17.555555555555557,,0.3333333333333333,0.2491621621621621,35.0,39.0,35.0,39.0,4.31748811353631,low,-0.0441113553113553,John Andreoli,R,0.913812577407612,0.05620389848194454
607461,972,2484,0.4629629629629629,L,0.1817391304347826,0.8182608695652174,0.2846094354215004,0.6565910999160369,87.49714285714285,103.31,10.46122448979592,66.41192660550459,0.4762886597938144,0.3115988112927191,72.0,601.0,72.0,601.0,6.513230110912307,low,0.0517614392678868,Matt Beaty,L,0.9352107558527164,0.0606583239825072
607468,973,1153,0.3408499566348655,R,0.2061068702290076,0.7938931297709924,0.1340579710144927,0.5307820299500832,87.16092715231788,102.5,11.066225165562914,,0.3260869565217391,0.2896594202898551,97.0,179.0,97.0,179.0,5.6240175061873385,low,0.0078531359788055,Alex Blandino,R,0.9047639252999067,-0.054173046462532806
607471,974,232,0.4439655172413793,R,0.2718446601941747,0.7281553398058253,0.2477064220183486,0.6178861788617886,84.41851851851852,101.58,10.444444444444445,,0.391304347826087,0.31216,17.0,33.0,17.0,33.0,3.9318256327243257,low,-0.0819714795008912,Christopher Bostick,R,0.9080384660800996,0.17423773959243494
607536,975,633,0.4565560821484992,L,0.4844290657439446,0.5155709342560554,0.2730496453900709,0.603988603988604,83.84464285714286,102.75,0.4285714285714285,,0.4464285714285714,0.1380083333333333,46.0,74.0,46.0,74.0,4.795790545596741,low,0.1308360752056404,Kyle Freeland,L,0.9444801060125163,0.22367174478008034
607680,976,13514,0.529006955749593,R,0.1912155546230242,0.8087844453769758,0.3959054209919261,0.6693523867436911,86.53160781624958,103.2,14.553993829276656,69.08020833333333,0.4372542009295674,0.301568349106204,1105.0,2699.0,1105.0,2699.0,8.244071270295786,high,0.0322161665372963,Kevin Pillar,R,0.907071250929311,-0.23921287066068192
607732,977,5850,0.4300854700854701,R,0.2182034976152623,0.7817965023847376,0.2481943532501641,0.6276747503566333,88.1305389221557,101.6,11.18824701195219,65.00046728971962,0.3906093906093906,0.2866490993995997,381.0,1118.0,381.0,1118.0,7.313220387090301,medium,0.0138537203198437,Jacob Stallings,R,0.9305708724545321,-0.1789876384552929
607752,978,1146,0.4703315881326352,R,0.222634508348794,0.7773654916512059,0.28,0.6619964973730298,88.75187165775401,105.18,7.160427807486631,,0.3461538461538461,0.2811195652173913,167.0,109.0,167.0,109.0,5.6240175061873385,low,0.0626057792671537,Sam Travis,R,0.8720353783929812,0.08332098677633147
607776,979,2011,0.4917951268025858,R,0.320525783619818,0.679474216380182,0.3089509143407122,0.6872427983539094,87.56701030927834,106.6,7.347079037800687,,0.475,0.2761348547717842,171.0,311.0,171.0,311.0,6.180016653652572,medium,0.0120265696395329,Mac Williamson,R,0.9141374400952662,0.10664422642611375
608061,980,1176,0.5331632653061225,R,0.1977671451355661,0.8022328548644339,0.3604651162790697,0.7142857142857143,84.80654545454546,100.54,14.007272727272728,,0.4242424242424242,0.3326909620991253,89.0,254.0,89.0,254.0,5.840641657373398,low,-0.0992993895425993,T. J. Rivera,R,0.8858205576696925,-0.04578250518293456
608070,981,20607,0.4304847867229582,L,0.1299740728215533,0.8700259271784466,0.2445917334069778,0.6377257799671593,88.73021047227927,103.45,17.486784706184245,68.86893203883496,0.5209817893903405,0.3627138040460134,1543.0,3499.0,1543.0,3499.0,8.525756422076725,high,0.0188087986253641,José Ramírez,L,0.8827463969379732,-0.07373155537910826
608324,982,16398,0.3940724478594951,R,0.1375735066542865,0.8624264933457134,0.1876606683804627,0.6193877551020408,88.7359059291156,102.1,17.721762172904935,68.7970401691332,0.4741557546519642,0.3681536806883365,1255.0,2929.0,1255.0,2929.0,8.339261982923576,high,0.0087553847430354,Alex Bregman,R,0.8866764689657634,0.10155464602159847
608325,983,319,0.5266457680250783,R,0.1964285714285714,0.8035714285714286,0.3975155279503105,0.6582278481012658,81.0209677419355,98.19,15.82258064516129,,0.5084745762711864,0.2483181818181818,31.0,57.0,31.0,57.0,4.48863636973214,low,0.1977702320316921,Gavin Cecchini,R,0.9229183052579981,0.05113520892831294
608331,984,535,0.4205607476635514,L,0.2533333333333333,0.7466666666666667,0.2133891213389121,0.5878378378378378,86.86547619047619,100.71,-3.1666666666666665,,0.2839506172839506,0.2620833333333333,28.0,92.0,28.0,92.0,4.795790545596741,low,-0.0828571428571428,Max Fried,L,0.9391762220319657,-0.09458534536928151
608336,985,13147,0.4506731573743059,L,0.3983122362869198,0.6016877637130802,0.2481558803061934,0.6947333109694733,92.46488764044943,109.77,23.047752808988765,72.34939759036145,0.5390796201607012,0.3367664958360025,870.0,2252.0,870.0,2252.0,8.046549357283078,high,0.0107031348890386,Joey Gallo,L,0.8658469441588783,-0.05408117801167604
608339,986,66,0.4242424242424242,R,0.5,0.5,0.2926829268292683,0.64,90.425,103.14,6.875,,0.5,0.2166875,12.0,4.0,12.0,4.0,2.833213344056216,low,0.2889166666666666,Zach Green,R,0.7957414157944386,-0.09552807341052054
608348,987,5996,0.4302868579052701,R,0.215891472868217,0.7841085271317829,0.230535894843276,0.6259491581379993,87.54815184815185,102.8,15.112887112887114,69.11084337349398,0.4114636642784032,0.2947484745762712,483.0,992.0,483.0,992.0,7.297091005160418,high,0.0733334439491084,Carson Kelly,R,0.917738471024407,-0.019394090781678384
608360,988,54,0.4629629629629629,R,0.28,0.72,0.4615384615384615,0.4642857142857143,86.21428571428571,95.24,16.0,,0.2857142857142857,0.1658666666666666,6.0,9.0,6.0,9.0,2.772588722239781,low,-0.2764444444444444,Chris Okey,R,0.8586664151424007,-0.12496228670385724
608365,989,8699,0.4872973905046557,R,0.2689313517338995,0.7310686482661005,0.2843644544431946,0.6993417959567466,87.18471645919779,101.7,13.73997233748271,,0.4092219020172911,0.3038284671532846,562.0,1630.0,562.0,1630.0,7.693025748417888,high,0.0082204222430845,Addison Russell,R,0.8234650068760647,-0.012387622468244895
608369,990,13819,0.5270280049207613,L,0.2365783331044899,0.76342166689551,0.2780244173140954,0.79851762214491,90.98782142857142,105.9,12.016785714285714,70.3853982300885,0.4373188405797101,0.36896955624355,1260.0,2616.0,1260.0,2616.0,8.262816937670928,high,0.0361154179408766,Corey Seager,L,0.8920201731360508,-0.15326693889192064
608379,991,859,0.4167636786961583,R,0.3128491620111732,0.6871508379888268,0.2122905027932961,0.562874251497006,82.74574468085106,96.13,-0.9574468085106383,,0.2043010752688172,0.121326923076923,26.0,78.0,26.0,78.0,4.653960350157523,low,0.044025641025641,Michael Wacha,R,0.9211597041137344,-0.040827871121815004
608384,992,3408,0.5311032863849765,L,0.2834254143646408,0.7165745856353591,0.341449603624009,0.7350791717417783,88.2704467353952,105.3,9.52061855670103,,0.4094202898550724,0.3135459518599562,201.0,713.0,201.0,713.0,6.818924065275521,medium,0.0350817650876054,Nick Williams,L,0.930955195662936,0.07516638501231032
608385,993,8942,0.4297696264817714,L,0.1829300026021337,0.8170699973978662,0.2030601092896174,0.6672773070757957,89.34631093544138,104.43,12.039525691699604,67.7695652173913,0.4552238805970149,0.3536034559149313,458.0,1799.0,458.0,1799.0,7.722234744709607,high,0.0690498396731809,Jesse Winker,L,0.8929655581106533,-0.1457529105152055
608422,994,252,0.4642857142857143,L,0.2991452991452992,0.7008547008547008,0.3111111111111111,0.6410256410256411,83.75454545454545,102.46,2.939393939393939,,0.5454545454545454,0.1608870967741935,7.0,55.0,7.0,55.0,4.143134726391533,low,0.0704077922077922,José Godoy,L,0.911047936062558,0.08287713932395024
608475,995,1414,0.5325318246110325,R,0.1899070385126162,0.8100929614873837,0.4248366013071895,0.6594761171032357,86.84950166112957,102.8,6.245847176079734,,0.3344594594594595,0.2665714285714285,99.0,300.0,99.0,300.0,5.991464547107982,low,-0.001230202020202,Dawel Lugo,R,0.9149094408209167,0.006386600672218738
608566,996,624,0.6105769230769231,R,0.3123359580052494,0.6876640419947506,0.5610561056105611,0.6573208722741433,83.28214285714286,102.02,1.35,,0.4029850746268656,0.2504029126213592,45.0,161.0,45.0,161.0,5.332718793265369,low,0.0439258799171842,Germán Márquez,R,0.9471619668794864,0.017287904140665063
608577,997,10855,0.4671579917088899,L,0.2344705186353776,0.7655294813646224,0.3219397204916652,0.6425956061838893,89.07842190016103,105.98,9.498658078368225,,0.4121883656509695,0.3127973124300112,647.0,2032.0,647.0,2032.0,7.893572073504902,high,0.052169451070355,Nomar Mazara,L,0.8859122688327008,-0.05932972505627881
608596,998,4119,0.4753580966253945,R,0.3110316649642493,0.6889683350357507,0.2835123773937412,0.6830131445904954,89.34890016920474,105.2,17.087986463620982,71.22717391304347,0.4991273996509598,0.3264747274529237,468.0,541.0,468.0,541.0,6.917705609835305,high,0.0559392980709986,Tom Murphy,R,0.8552107589641559,0.06164125267275487
608597,999,3349,0.5016422812779935,L,0.288095238095238,0.7119047619047619,0.3261240751280592,0.6953517587939698,86.21823647294589,104.9,13.25250501002004,,0.4488517745302714,0.3056043425814234,209.0,620.0,209.0,620.0,6.721425700790643,medium,0.087540222256521,Ronald Guzmán,L,0.8491992727333988,-0.004045677337968234
608650,1000,3,0.3333333333333333,L,0.0,1.0,0.0,0.5,75.1,75.1,-22.0,,0.0,0.4385,0.0,2.0,0.0,2.0,1.0986122886681098,low,,Dietrich Enns,L,0.8379741720082897,-0.06327846443005372
608654,1001,906,0.4834437086092715,R,0.3036529680365296,0.6963470319634704,0.2608695652173913,0.6707317073170732,86.72721088435374,101.3,14.129251700680271,,0.4306569343065693,0.2812068965517241,93.0,139.0,93.0,139.0,5.4510384535657,low,0.0617690105979732,Johnny Field,R,0.8222489906495849,-0.040819011093070914
608671,1002,5774,0.3896778662971943,L,0.1773333333333333,0.8226666666666667,0.1835664335664335,0.5919698009608785,85.41385606874329,99.4,3.774436090225564,64.65222222222222,0.3560267857142857,0.2890316711590296,277.0,1207.0,277.0,1207.0,7.3031700512368,medium,0.0765161677219828,Travis Jankowski,L,0.8820539645902031,0.08103151251800747
608672,1003,525,0.4685714285714286,L,0.2154471544715447,0.7845528455284553,0.2818532818532818,0.650375939849624,87.68550724637682,100.86,2.63768115942029,,0.3043478260869565,0.2520787401574803,25.0,102.0,25.0,102.0,4.852030263919617,low,0.0699231372549019,Micah Johnson,L,0.9213589585768245,-0.07979745766305552
608686,1004,1764,0.5198412698412699,R,0.2311886586695747,0.7688113413304253,0.3456924754634678,0.7083825265643447,85.43105590062112,101.8,17.26086956521739,,0.3930817610062893,0.2563728813559321,167.0,305.0,167.0,305.0,6.159095388491933,medium,0.0231550014724649,Jack Mayfield,R,0.8214525927398175,0.12407304273887071
608700,1005,5326,0.4596319939917386,R,0.1936274509803921,0.8063725490196079,0.2620874904067536,0.6488970588235294,87.36348884381339,103.2,11.1248730964467,,0.423442449841605,0.2885042492917847,381.0,1031.0,381.0,1031.0,7.253470382684528,medium,-0.012664217651746,Kevin Plawecki,R,0.8893846716481238,0.07818042506869557
608701,1006,4162,0.410860163382989,R,0.2093567251461988,0.7906432748538011,0.2065750736015701,0.6068738229755178,88.48978978978978,103.8,9.172672672672672,71.61627906976744,0.4131455399061033,0.303224609375,501.0,523.0,501.0,523.0,6.932447891572509,high,0.0641330035912878,Rob Refsnyder,R,0.8476902713845056,-0.12730677537692262
608703,1007,2086,0.4170661553211889,R,0.2655172413793103,0.7344827586206897,0.2548120989917506,0.5949748743718593,88.14545454545454,103.1,6.237012987012987,,0.3234323432343234,0.2795629770992366,155.0,369.0,155.0,369.0,6.263398262591624,medium,0.0268870180959873,Matt Reynolds,R,0.8674162224765493,0.05560792371848386
608715,1008,191,0.4816753926701571,R,0.3913043478260869,0.6086956521739131,0.3814432989690721,0.5851063829787234,86.3111111111111,98.63,24.61111111111111,,0.625,0.1178085106382978,13.0,34.0,13.0,34.0,3.871201010907891,low,0.1132986425339366,Eric Stamets,R,0.938739220577407,0.02285519112592395
608717,1009,233,0.3948497854077253,R,0.3913043478260869,0.6086956521739131,0.27,0.4887218045112781,82.66129032258064,96.9,-6.645161290322581,,0.2258064516129032,0.1254888888888889,25.0,20.0,25.0,20.0,3.828641396489095,low,-0.01172,Chris Stratton,R,0.9450685503148372,0.12702899623900307
608841,1010,3481,0.4780235564492961,R,0.2139423076923077,0.7860576923076923,0.3116591928251121,0.6529169121979964,89.88778625954198,104.7,9.410060975609756,68.28601941747573,0.4156441717791411,0.336004469273743,263.0,632.0,263.0,632.0,6.79794041297493,medium,0.0494293148674014,Joey Meneses,R,0.8595686898081907,-0.25691935602916355
609274,1011,137,0.5547445255474452,R,0.381578947368421,0.618421052631579,0.4142857142857143,0.7014925373134329,83.94736842105263,95.7,30.68421052631579,,0.4210526315789473,0.1927714285714285,18.0,17.0,18.0,17.0,3.58351893845611,low,-0.0504281045751633,Elier Hernandez,R,0.8518307343602056,-0.03473221038152616
609275,1012,4886,0.5544412607449857,L,0.3636028054632706,0.6363971945367294,0.3608009241432422,0.7741371778069026,89.57069597069597,104.0,11.97069597069597,,0.4962406015037593,0.2921851301115241,397.0,948.0,397.0,948.0,7.204892510204673,medium,-0.0158013210896066,Adalberto Mondesí,L,0.951822610271063,0.2152316385267451
609280,1013,4039,0.5276058430304531,R,0.1909901454716095,0.8090098545283905,0.3694741740344346,0.7074074074074074,87.87175398633256,104.13,10.44874715261959,70.71415094339622,0.4510739856801909,0.3199499105545617,366.0,752.0,366.0,752.0,7.020190708311925,medium,-0.0147316227764213,Miguel Andújar,R,0.870164087853142,-0.0035272894889440756
611177,1014,3384,0.5271867612293144,R,0.194506726457399,0.8054932735426009,0.3624928530588908,0.7033639143730887,88.70122950819673,103.39,7.6502732240437155,,0.3982683982683982,0.306269435569755,240.0,699.0,240.0,699.0,6.84587987526405,medium,0.0613089055793991,Adonis García,R,0.9084317669510946,-0.09385128250554325
613534,1015,11,0.3636363636363636,R,0.25,0.75,0.3333333333333333,0.375,,,,,,0.0,1.0,0.0,1.0,0.0,0.6931471805599453,low,,Austin Adams,R,0.9184034677044707,0.1740854349025101
613564,1016,1019,0.4877330716388616,L,0.2877263581488933,0.7122736418511066,0.287378640776699,0.6924603174603174,86.07371794871794,103.6,18.67948717948718,,0.5490196078431373,0.2936796875,29.0,227.0,29.0,227.0,5.54907608489522,low,0.0111496278292571,Jason Vosler,L,0.8885348355068591,0.1150729641017613
614173,1017,3085,0.5011345218800648,L,0.3492884864165588,0.6507115135834411,0.2947167409293443,0.7153236459709379,90.8258581235698,109.24,9.080091533180775,75.15882352941176,0.449074074074074,0.293173198482933,137.0,654.0,137.0,654.0,6.674561391814426,medium,0.0379682135761959,Franchy Cordero,L,0.901576455243407,0.2523242409147502
614177,1018,8365,0.4780633592349073,R,0.3343335833958489,0.665666416604151,0.2797950545778569,0.707688338493292,92.44573024740625,108.76,9.096568236233042,,0.4116693679092382,0.3282092574734812,561.0,1513.0,561.0,1513.0,7.637716432664798,high,0.0299339862604899,Franmil Reyes,R,0.8404299393825875,-0.14906970266161595
615699,1019,22,0.5909090909090909,L,0.5384615384615384,0.4615384615384615,0.2857142857142857,0.7333333333333333,85.46666666666665,99.44,-18.333333333333332,,1.0,0.0,0.0,7.0,0.0,7.0,2.0794415416798357,low,,Jacob Robson,L,0.9250813628651733,0.01323512292064841
620439,1020,915,0.4808743169398907,R,0.3795454545454545,0.6204545454545455,0.3605150214592275,0.6057906458797327,88.99098360655738,105.58,18.5,,0.4385964912280701,0.2335654008438818,92.0,145.0,92.0,145.0,5.472270673671475,low,-0.0473470014992503,Franklin Barreto,R,0.9452788828579379,-0.21452929878322594
620443,1021,3241,0.4588090095649491,R,0.2434431741761936,0.7565568258238063,0.2557397959183674,0.6491332934847579,89.99005736137669,103.1,7.810707456978967,69.28888888888889,0.3501945525291828,0.2798886107634543,323.0,476.0,323.0,476.0,6.684611727667927,medium,0.0477690181335692,Luis Torrens,R,0.8251744428964094,-0.11731818254201487
620446,1022,963,0.553478712357217,L,0.3114446529080675,0.6885553470919324,0.3739669421487603,0.7348643006263048,86.8435064935065,99.57,11.785714285714286,,0.4149659863945578,0.2792568093385214,69.0,188.0,69.0,188.0,5.552959584921617,low,-0.0251666666666667,Richard Ureña,L,0.891067070023373,-0.027649460540910293
620453,1023,49,0.6122448979591837,R,0.3666666666666667,0.6333333333333333,0.4,0.8333333333333334,88.35555555555555,97.88,28.88888888888889,,0.2222222222222222,0.2153076923076923,3.0,10.0,3.0,10.0,2.6390573296152584,low,0.2474666666666667,Deivy Grullón,R,0.9374818685841498,0.19793449152141404
621002,1024,3881,0.4140685390363308,R,0.2314872433105165,0.7685127566894835,0.2111737570476678,0.6191709844559585,86.24642857142857,102.5,7.103571428571429,,0.3795761078998073,0.3066316348195329,305.0,637.0,305.0,637.0,6.849066282633458,medium,0.0188577038886172,Daniel Robertson,R,0.9206764153918686,-0.008932846828147017
621005,1025,1130,0.5017699115044247,R,0.2680776014109347,0.7319223985890653,0.3128390596745027,0.682842287694974,86.50761421319797,101.58,8.274111675126903,,0.3743589743589743,0.2909068965517241,115.0,175.0,115.0,175.0,5.673323267171493,medium,0.0414963975155279,Tim Lopes,R,0.9268926771359542,0.014530533973796177
621006,1026,1717,0.5224228305183459,R,0.2608695652173913,0.7391304347826086,0.329452852153667,0.7156177156177156,84.04172661870503,100.6,8.66546762589928,,0.3406593406593406,0.2493401360544217,214.0,227.0,214.0,227.0,6.091309882077698,medium,0.0622873317139445,Richie Martin,R,0.8742055482621685,-0.03934635664374736
