anchor,anchor_name,p_throws,x_bin,z_bin,n_pitches,quantity,anchor_value,league_value,delta
656941,Kyle Schwarber,L,0.0,3.0,656,p_swing,0.1852165930721939,0.24414552048210106,-0.058928927409907156
656941,Kyle Schwarber,L,0.0,3.0,656,p_contact,0.7815453048977183,0.802962601606098,-0.021417296708379663
656941,Kyle Schwarber,L,0.0,3.0,656,q,0.22084415378049016,0.22181076989168438,-0.000966616111194224
656941,Kyle Schwarber,L,0.0,4.0,289,p_swing,0.06134602275833594,0.09490539989141164,-0.0335593771330757
656941,Kyle Schwarber,L,0.0,4.0,289,p_contact,0.6266280909723064,0.6062215853275597,0.020406505644746775
656941,Kyle Schwarber,L,0.0,4.0,289,q,0.18868104113220757,0.2014667638600079,-0.01278572272780032
656941,Kyle Schwarber,L,1.0,0.0,2432,p_swing,0.30820765843940845,0.374937813541681,-0.06673015510227254
656941,Kyle Schwarber,L,1.0,0.0,2432,p_contact,0.3043355712461502,0.3525583829994665,-0.04822281175331633
656941,Kyle Schwarber,L,1.0,0.0,2432,q,0.32693879361460476,0.2886639841054689,0.038274809509135865
656941,Kyle Schwarber,L,1.0,1.0,2202,p_swing,0.5361714593179653,0.5781999333594062,-0.042028474041440944
656941,Kyle Schwarber,L,1.0,1.0,2202,p_contact,0.7724912590554472,0.7995623337052133,-0.027071074649766103
656941,Kyle Schwarber,L,1.0,1.0,2202,q,0.45351499322460087,0.3727750098134825,0.08073998341111838
656941,Kyle Schwarber,L,1.0,2.0,2114,p_swing,0.614512921105665,0.6377603858768898,-0.023247464771224746
656941,Kyle Schwarber,L,1.0,2.0,2114,p_contact,0.8672813797685033,0.8816117126359309,-0.014330332867427575
656941,Kyle Schwarber,L,1.0,2.0,2114,q,0.44508630169825164,0.3531110914285553,0.09197521026969635
656941,Kyle Schwarber,L,1.0,3.0,1418,p_swing,0.5977000565900584,0.6065528834287279,-0.008852826838669503
656941,Kyle Schwarber,L,1.0,3.0,1418,p_contact,0.8160086982635247,0.8250823231624658,-0.009073624898941035
656941,Kyle Schwarber,L,1.0,3.0,1418,q,0.39120545558768033,0.3071625009365117,0.08404295465116862
656941,Kyle Schwarber,L,1.0,4.0,805,p_swing,0.3279955096213655,0.3186494801784648,0.009346029442900694
656941,Kyle Schwarber,L,1.0,4.0,805,p_contact,0.5354094533215028,0.5208204238718109,0.01458902944969187
656941,Kyle Schwarber,L,1.0,4.0,805,q,0.3033114719927681,0.23975972529634926,0.06355174669641883
656941,Kyle Schwarber,L,2.0,0.0,2303,p_swing,0.36166305201703325,0.42884649217472215,-0.0671834401576889
656941,Kyle Schwarber,L,2.0,0.0,2303,p_contact,0.44076023574871304,0.4747728777684437,-0.03401264201973064
656941,Kyle Schwarber,L,2.0,0.0,2303,q,0.3416876820503656,0.28889157804664944,0.05279610400371615
656941,Kyle Schwarber,L,2.0,1.0,2558,p_swing,0.64667800674397,0.6708210248583719,-0.024143018114401893
656941,Kyle Schwarber,L,2.0,1.0,2558,p_contact,0.8329355894727013,0.8429793214740594,-0.010043732001358108
656941,Kyle Schwarber,L,2.0,1.0,2558,q,0.541370119057753,0.4149933209805585,0.12637679807719449
656941,Kyle Schwarber,L,2.0,2.0,2730,p_swing,0.748658629771554,0.7432946253253024,0.0053640044462515135
656941,Kyle Schwarber,L,2.0,2.0,2730,p_contact,0.8649794897862844,0.8760594213987009,-0.011079931612416494
656941,Kyle Schwarber,L,2.0,2.0,2730,q,0.5855411914242056,0.42294874946380057,0.162592441960405
656941,Kyle Schwarber,L,2.0,3.0,1861,p_swing,0.7494206030856596,0.7183825141676874,0.031038088917972217
656941,Kyle Schwarber,L,2.0,3.0,1861,p_contact,0.7730181532351962,0.7874913155619397,-0.01447316232674356
656941,Kyle Schwarber,L,2.0,3.0,1861,q,0.5525032381323446,0.3710750597070808,0.18142817842526376
656941,Kyle Schwarber,L,2.0,4.0,1179,p_swing,0.4586353284833777,0.3979515230322593,0.0606838054511184
656941,Kyle Schwarber,L,2.0,4.0,1179,p_contact,0.46134999977382085,0.4514854615897634,0.00986453818405747
656941,Kyle Schwarber,L,2.0,4.0,1179,q,0.43647026316759646,0.2721837780785773,0.16428648508901916
656941,Kyle Schwarber,L,3.0,0.0,1477,p_swing,0.320734998086396,0.4010867938712566,-0.08035179578486062
656941,Kyle Schwarber,L,3.0,0.0,1477,p_contact,0.4617666834421991,0.4837866826028395,-0.022019999160640402
656941,Kyle Schwarber,L,3.0,0.0,1477,q,0.29152595071209064,0.2540301368147962,0.03749581389729445
656941,Kyle Schwarber,L,3.0,1.0,1921,p_swing,0.5659602340691389,0.6113481895930852,-0.045387955523946366
656941,Kyle Schwarber,L,3.0,1.0,1921,p_contact,0.8153571701496607,0.8188423194414328,-0.003485149291772127
656941,Kyle Schwarber,L,3.0,1.0,1921,q,0.4443657351526849,0.3506265677762242,0.09373916737646071
656941,Kyle Schwarber,L,3.0,2.0,2305,p_swing,0.646460588564066,0.6619834238822034,-0.015522835318137473
656941,Kyle Schwarber,L,3.0,2.0,2305,p_contact,0.8357106277068629,0.8525776874678384,-0.016867059760975467
656941,Kyle Schwarber,L,3.0,2.0,2305,q,0.5211576782700297,0.3897371697604268,0.13142050850960285
656941,Kyle Schwarber,L,3.0,3.0,1623,p_swing,0.6096804380331944,0.5960974273012872,0.013583010731907152
656941,Kyle Schwarber,L,3.0,3.0,1623,p_contact,0.7286740438260932,0.7542372793235569,-0.025563235497463643
656941,Kyle Schwarber,L,3.0,3.0,1623,q,0.5218464029345774,0.36805334646954846,0.15379305646502894
656941,Kyle Schwarber,L,3.0,4.0,1169,p_swing,0.32644208851214984,0.2827956999365315,0.04364638857561837
656941,Kyle Schwarber,L,3.0,4.0,1169,p_contact,0.42209367108132156,0.4245833991304254,-0.0024897280491038565
656941,Kyle Schwarber,L,3.0,4.0,1169,q,0.4139093210660973,0.28903847808179256,0.12487084298430473
656941,Kyle Schwarber,L,4.0,0.0,664,p_swing,0.13986904280049905,0.2164918671535523,-0.07662282435305323
656941,Kyle Schwarber,L,4.0,0.0,664,p_contact,0.26529317733076757,0.2850041139358519,-0.019710936605084328
656941,Kyle Schwarber,L,4.0,0.0,664,q,0.22106671672179756,0.2063962389443474,0.014670477777450175
656941,Kyle Schwarber,L,4.0,1.0,1175,p_swing,0.24777397335487727,0.3302790122079349,-0.0825050388530576
656941,Kyle Schwarber,L,4.0,1.0,1175,p_contact,0.581796981799119,0.586057789402307,-0.004260807603188033
656941,Kyle Schwarber,L,4.0,1.0,1175,q,0.2895513053967598,0.2620660552568258,0.02748525013993397
656941,Kyle Schwarber,L,4.0,2.0,1594,p_swing,0.2588021813273176,0.3193648986395669,-0.060562717312249326
656941,Kyle Schwarber,L,4.0,2.0,1594,p_contact,0.6616290391771287,0.6729544552575143,-0.01132541608038562
656941,Kyle Schwarber,L,4.0,2.0,1594,q,0.31858994333608687,0.2886825246326952,0.02990741870339164
656941,Kyle Schwarber,L,4.0,3.0,1244,p_swing,0.19855524512518527,0.22652389050982474,-0.027968645384639473
656941,Kyle Schwarber,L,4.0,3.0,1244,p_contact,0.5934585463343288,0.6112288745718679,-0.0177703282375391
656941,Kyle Schwarber,L,4.0,3.0,1244,q,0.32402881321727844,0.29270573585776316,0.03132307735951528
656941,Kyle Schwarber,L,4.0,4.0,1014,p_swing,0.06092485985869601,0.0594125197442367,0.001512340114459311
656941,Kyle Schwarber,L,4.0,4.0,1014,p_contact,0.3555893654834691,0.3529143301360294,0.0026750353474396804
656941,Kyle Schwarber,L,4.0,4.0,1014,q,0.2837198536652021,0.2768377197828122,0.006882133882389896
545361,Mike Trout,R,0.0,0.0,602,p_swing,0.21166474542106786,0.23558154099382123,-0.023916795572753363
545361,Mike Trout,R,0.0,0.0,602,p_contact,0.4120260625605803,0.3309334204974986,0.0810926420630817
545361,Mike Trout,R,0.0,0.0,602,q,0.2834595065328766,0.23297420970786153,0.05048529682501507
545361,Mike Trout,R,0.0,1.0,1070,p_swing,0.24996854951334394,0.3271374791781833,-0.07716892966483938
545361,Mike Trout,R,0.0,1.0,1070,p_contact,0.6701519140199036,0.6317767758318702,0.0383751381880334
545361,Mike Trout,R,0.0,1.0,1070,q,0.3060130183663324,0.2649801822536599,0.0410328361126725
545361,Mike Trout,R,0.0,2.0,1538,p_swing,0.19526595820528092,0.3300876826722377,-0.13482172446695678
545361,Mike Trout,R,0.0,2.0,1538,p_contact,0.6966620869492514,0.7228999479487069,-0.026237860999455576
545361,Mike Trout,R,0.0,2.0,1538,q,0.30026949897544125,0.26848988405652874,0.03177961491891251
545361,Mike Trout,R,0.0,3.0,1265,p_swing,0.0840236358648605,0.23941381793742825,-0.15539018207256775
545361,Mike Trout,R,0.0,3.0,1265,p_contact,0.6096387496726079,0.6691293146967918,-0.05949056502418393
545361,Mike Trout,R,0.0,3.0,1265,q,0.2955019770698114,0.26891274840316987,0.02658922866664154
545361,Mike Trout,R,0.0,4.0,1139,p_swing,0.008472601032308647,0.07327381161629423,-0.06480121058398558
545361,Mike Trout,R,0.0,4.0,1139,p_contact,0.37718446478550177,0.4170633698649205,-0.039878905079418714
545361,Mike Trout,R,0.0,4.0,1139,q,0.2705321666687282,0.24503908249519313,0.025493084173535074
545361,Mike Trout,R,1.0,0.0,1350,p_swing,0.4463304463861924,0.40165542295244366,0.04467502343374874
545361,Mike Trout,R,1.0,0.0,1350,p_contact,0.6203801366840532,0.4858199080181862,0.13456022866586703
545361,Mike Trout,R,1.0,0.0,1350,q,0.3892351855723946,0.27267676836997273,0.11655841720242188
545361,Mike Trout,R,1.0,1.0,1911,p_swing,0.6369195120001708,0.6272466055640996,0.009672906436071216
545361,Mike Trout,R,1.0,1.0,1911,p_contact,0.8999062540455054,0.8482317983787575,0.05167445566674789
545361,Mike Trout,R,1.0,1.0,1911,q,0.5115584092324844,0.3667129213316537,0.14484548790083074
545361,Mike Trout,R,1.0,2.0,2285,p_swing,0.6112663576099207,0.6753376039294566,-0.06407124631953598
545361,Mike Trout,R,1.0,2.0,2285,p_contact,0.8768630121025528,0.8774916365751814,-0.0006286244726285695
545361,Mike Trout,R,1.0,2.0,2285,q,0.4839059221209791,0.3799481864017261,0.10395773571925299
545361,Mike Trout,R,1.0,3.0,1670,p_swing,0.4457265985723582,0.6341888583832577,-0.18846225981089948
545361,Mike Trout,R,1.0,3.0,1670,p_contact,0.7543509335039619,0.7836349590236913,-0.029284025519729417
545361,Mike Trout,R,1.0,3.0,1670,q,0.40624688748649496,0.3454214296089318,0.06082545787756316
545361,Mike Trout,R,1.0,4.0,1155,p_swing,0.09198432950653454,0.3040083514239462,-0.21202402191741168
545361,Mike Trout,R,1.0,4.0,1155,p_contact,0.35812711545963694,0.43073792214606976,-0.07261080668643283
545361,Mike Trout,R,1.0,4.0,1155,q,0.28838808096590496,0.2602029017373533,0.028185179228551682
545361,Mike Trout,R,2.0,0.0,2194,p_swing,0.482401241039527,0.43418831010806325,0.04821293093146373
545361,Mike Trout,R,2.0,0.0,2194,p_contact,0.6251482180321947,0.48060252969020795,0.14454568834198672
545361,Mike Trout,R,2.0,0.0,2194,q,0.4495668495948356,0.291390301384874,0.15817654820996163
545361,Mike Trout,R,2.0,1.0,2555,p_swing,0.6986218141891252,0.6707654966626011,0.027856317526524066
545361,Mike Trout,R,2.0,1.0,2555,p_contact,0.914672871951721,0.849851092994563,0.06482177895715802
545361,Mike Trout,R,2.0,1.0,2555,q,0.6340975813553058,0.42141940631832625,0.21267817503697956
545361,Mike Trout,R,2.0,2.0,2715,p_swing,0.7098293178970368,0.734655212145923,-0.02482589424888615
545361,Mike Trout,R,2.0,2.0,2715,p_contact,0.9048756240261633,0.8774962120915645,0.027379411934598807
545361,Mike Trout,R,2.0,2.0,2715,q,0.586165040994876,0.4277883057616802,0.1583767352331958
545361,Mike Trout,R,2.0,3.0,1919,p_swing,0.6159347302380827,0.7247904112756676,-0.10885568103758492
545361,Mike Trout,R,2.0,3.0,1919,p_contact,0.8028473333960837,0.7951616362785535,0.007685697117530199
545361,Mike Trout,R,2.0,3.0,1919,q,0.4624839900231349,0.3733612532505242,0.08912273677261068
545361,Mike Trout,R,2.0,4.0,1314,p_swing,0.1847003696703839,0.4100907918637558,-0.2253904221933719
545361,Mike Trout,R,2.0,4.0,1314,p_contact,0.40840674547373657,0.47987416580055386,-0.0714674203268173
545361,Mike Trout,R,2.0,4.0,1314,q,0.28945392633886097,0.27076851812816444,0.01868540821069653
545361,Mike Trout,R,3.0,0.0,2546,p_swing,0.38359886202268645,0.3658994680718875,0.017699393950798947
545361,Mike Trout,R,3.0,0.0,2546,p_contact,0.475388999431206,0.3374400827103146,0.13794891672089138
545361,Mike Trout,R,3.0,0.0,2546,q,0.3718107803713732,0.2562409733658992,0.11556980700547403
545361,Mike Trout,R,3.0,1.0,2289,p_swing,0.5626464049456346,0.5521580467582207,0.010488358187413893
545361,Mike Trout,R,3.0,1.0,2289,p_contact,0.8674287924005143,0.7819944111721948,0.08543438122831948
545361,Mike Trout,R,3.0,1.0,2289,q,0.5390821957416334,0.353194990843248,0.1858872048983854
545361,Mike Trout,R,3.0,2.0,2201,p_swing,0.5940062178677327,0.6224007608865078,-0.028394543018775087
545361,Mike Trout,R,3.0,2.0,2201,p_contact,0.872391288752233,0.8511325504576304,0.021258738294602675
545361,Mike Trout,R,3.0,2.0,2201,q,0.5455474200193473,0.36844138330299714,0.17710603671635017
545361,Mike Trout,R,3.0,3.0,1296,p_swing,0.501474584131498,0.6063910914943088,-0.10491650736281077
545361,Mike Trout,R,3.0,3.0,1296,p_contact,0.7792413740844271,0.7957560347980693,-0.01651466071364227
545361,Mike Trout,R,3.0,3.0,1296,q,0.4726642411961048,0.34354519236953585,0.12911904882656894
545361,Mike Trout,R,3.0,4.0,745,p_swing,0.14541287718778118,0.32379808253219544,-0.17838520534441427
545361,Mike Trout,R,3.0,4.0,745,p_contact,0.507939181021796,0.5544114532972741,-0.04647227227547812
545361,Mike Trout,R,3.0,4.0,745,q,0.3086989095147024,0.2655118429412778,0.04318706657342464
545361,Mike Trout,R,4.0,0.0,2687,p_swing,0.1567301820445269,0.16950442397093834,-0.01277424192641144
545361,Mike Trout,R,4.0,0.0,2687,p_contact,0.16112730342356496,0.09706060946292083,0.06406669396064413
545361,Mike Trout,R,4.0,0.0,2687,q,0.23484287591762687,0.18695440592070273,0.04788846999692414
545361,Mike Trout,R,4.0,1.0,1588,p_swing,0.2219885275339063,0.25364646328943596,-0.031657935755529665
545361,Mike Trout,R,4.0,1.0,1588,p_contact,0.5765901856563964,0.4323767940560266,0.14421339160036983
545361,Mike Trout,R,4.0,1.0,1588,q,0.32163570196806485,0.2575237625074439,0.06411193946062094
545361,Mike Trout,R,4.0,2.0,1094,p_swing,0.2266097511711249,0.2860680864107365,-0.05945833523961161
545361,Mike Trout,R,4.0,2.0,1094,p_contact,0.7158258477473388,0.6350529632002399,0.08077288454709897
545361,Mike Trout,R,4.0,2.0,1094,q,0.330511623588297,0.27368358450694863,0.05682803908134837
545361,Mike Trout,R,4.0,3.0,594,p_swing,0.13454085511518526,0.21478251055429612,-0.08024165543911085
545361,Mike Trout,R,4.0,3.0,594,p_contact,0.7200556810716362,0.7044292077215535,0.015626473350082715
545361,Mike Trout,R,4.0,3.0,594,q,0.3064978913676859,0.26314355997751254,0.04335433139017336
545361,Mike Trout,R,4.0,4.0,278,p_swing,0.02043959181441037,0.08592860783010754,-0.06548901601569718
545361,Mike Trout,R,4.0,4.0,278,p_contact,0.5634682052735266,0.5613334240893714,0.002134781184155221
545361,Mike Trout,R,4.0,4.0,278,q,0.24173155539541794,0.2335655191162829,0.008166036279135036
665742,Juan Soto,R,0.0,0.0,602,p_swing,0.1142218162645786,0.23558154099382123,-0.12135972472924263
665742,Juan Soto,R,0.0,0.0,602,p_contact,0.24710375936850798,0.3309334204974986,-0.0838296611289906
665742,Juan Soto,R,0.0,0.0,602,q,0.2222684234677755,0.23297420970786153,-0.01070578624008603
665742,Juan Soto,R,0.0,1.0,1070,p_swing,0.24543940544459372,0.3271374791781833,-0.08169807373358959
665742,Juan Soto,R,0.0,1.0,1070,p_contact,0.6291606039156981,0.6317767758318702,-0.0026161719161721386
665742,Juan Soto,R,0.0,1.0,1070,q,0.2806641555835153,0.2649801822536599,0.01568397332985544
665742,Juan Soto,R,0.0,2.0,1538,p_swing,0.303334546547643,0.3300876826722377,-0.02675313612459468
665742,Juan Soto,R,0.0,2.0,1538,p_contact,0.7421847330121704,0.7228999479487069,0.019284785063463428
665742,Juan Soto,R,0.0,2.0,1538,q,0.29662385475864184,0.26848988405652874,0.028133970702113098
665742,Juan Soto,R,0.0,3.0,1265,p_swing,0.2154906661774436,0.23941381793742825,-0.023923151759984634
665742,Juan Soto,R,0.0,3.0,1265,p_contact,0.6535305949274024,0.6691293146967918,-0.015598719769389424
665742,Juan Soto,R,0.0,3.0,1265,q,0.28920859880009187,0.26891274840316987,0.020295850396922
665742,Juan Soto,R,0.0,4.0,1139,p_swing,0.04775422991975049,0.07327381161629423,-0.02551958169654374
