anchor,anchor_name,p_throws,pitch_type,balls,strikes,n_pitches,quantity,anchor_value,league_value,delta
656941,Kyle Schwarber,L,breaking,2,2,997,p_contact,0.5732794001201379,0.6052555082104386,-0.031976108090300714
656941,Kyle Schwarber,L,breaking,2,2,997,q,0.35464449814234,0.29112329682505267,0.06352120131728733
656941,Kyle Schwarber,L,breaking,3,0,9,p_swing,0.04607622746779169,0.026019872844548094,0.020056354623243598
656941,Kyle Schwarber,L,breaking,3,0,9,p_contact,0.5516018933720059,0.5933510976990996,-0.041749204327093614
656941,Kyle Schwarber,L,breaking,3,0,9,q,0.32056745555665755,0.2731869236214293,0.04738053193522823
656941,Kyle Schwarber,L,breaking,3,1,75,p_swing,0.439209695137882,0.4402869870008743,-0.0010772918629923245
656941,Kyle Schwarber,L,breaking,3,1,75,p_contact,0.5441053573796913,0.5770284278662979,-0.03292307048660659
656941,Kyle Schwarber,L,breaking,3,1,75,q,0.36954261144002276,0.29972677584886553,0.06981583559115723
656941,Kyle Schwarber,L,breaking,3,2,407,p_swing,0.6583780822713946,0.694407628801885,-0.0360295465304904
656941,Kyle Schwarber,L,breaking,3,2,407,p_contact,0.6320329271352745,0.6527874620821524,-0.020754534946877956
656941,Kyle Schwarber,L,breaking,3,2,407,q,0.37842932868867896,0.30599317302437684,0.07243615566430212
656941,Kyle Schwarber,L,fastball,0,0,6576,p_swing,0.29349022681537074,0.2726451091157772,0.02084511769959352
656941,Kyle Schwarber,L,fastball,0,0,6576,p_contact,0.710722559958001,0.7083893545888982,0.0023332053691028642
656941,Kyle Schwarber,L,fastball,0,0,6576,q,0.4373968128073018,0.3310158227702179,0.1063809900370839
656941,Kyle Schwarber,L,fastball,0,1,2811,p_swing,0.39754208997570156,0.4799987166700863,-0.08245662669438475
656941,Kyle Schwarber,L,fastball,0,1,2811,p_contact,0.6840276875426232,0.6838459342304292,0.0001817533121940551
656941,Kyle Schwarber,L,fastball,0,1,2811,q,0.40582904925722957,0.3087612368043198,0.09706781245290974
656941,Kyle Schwarber,L,fastball,0,2,1320,p_swing,0.46164553010873116,0.4903662169565669,-0.02872068684783574
656941,Kyle Schwarber,L,fastball,0,2,1320,p_contact,0.6728636968717955,0.6445037837443601,0.028359913127435354
656941,Kyle Schwarber,L,fastball,0,2,1320,q,0.3840858340432698,0.2951189918459506,0.08896684219731921
656941,Kyle Schwarber,L,fastball,1,0,2463,p_swing,0.38993274072408,0.42989379204137784,-0.039961051317297824
656941,Kyle Schwarber,L,fastball,1,0,2463,p_contact,0.7183791972915196,0.7219112371203588,-0.0035320398288392063
656941,Kyle Schwarber,L,fastball,1,0,2463,q,0.44978745408141413,0.33890090056178146,0.11088655351963267
656941,Kyle Schwarber,L,fastball,1,1,2288,p_swing,0.4593847855191234,0.5457291598181925,-0.0863443742990691
656941,Kyle Schwarber,L,fastball,1,1,2288,p_contact,0.7098462133388468,0.7139062576619684,-0.00406004432312157
656941,Kyle Schwarber,L,fastball,1,1,2288,q,0.4285792441276664,0.3234762899289103,0.1051029541987561
656941,Kyle Schwarber,L,fastball,1,2,1906,p_swing,0.5350167796139236,0.5709157039039364,-0.035898924290012846
656941,Kyle Schwarber,L,fastball,1,2,1906,p_contact,0.6995907781472347,0.6833614871557974,0.01622929099143733
656941,Kyle Schwarber,L,fastball,1,2,1906,q,0.40271607194396847,0.303929672492756,0.09878639945121248
656941,Kyle Schwarber,L,fastball,2,0,1066,p_swing,0.42874907751624364,0.418259970275048,0.010489107241195617
656941,Kyle Schwarber,L,fastball,2,0,1066,p_contact,0.7265120181071574,0.7294438052966206,-0.0029317871894631864
656941,Kyle Schwarber,L,fastball,2,0,1066,q,0.46416381604647994,0.34793170709456495,0.11623210895191499
656941,Kyle Schwarber,L,fastball,2,1,1350,p_swing,0.5355169951802327,0.5982486775038485,-0.06273168232361581
656941,Kyle Schwarber,L,fastball,2,1,1350,p_contact,0.7404906185042907,0.7465004725784956,-0.006009854074204957
656941,Kyle Schwarber,L,fastball,2,1,1350,q,0.46398789239150506,0.344708575528253,0.11927931686325205
656941,Kyle Schwarber,L,fastball,2,2,1740,p_swing,0.6218551600672709,0.6506654248659574,-0.028810264798686425
656941,Kyle Schwarber,L,fastball,2,2,1740,p_contact,0.7561501897691519,0.7435969202323979,0.012553269536754064
656941,Kyle Schwarber,L,fastball,2,2,1740,q,0.42505918531410997,0.3183847181723378,0.10667446714177214
656941,Kyle Schwarber,L,fastball,3,0,410,p_swing,0.23077848532046608,0.07121745057373467,0.1595610347467314
656941,Kyle Schwarber,L,fastball,3,0,410,p_contact,0.8035809071326384,0.7973996378315011,0.006181269301137271
656941,Kyle Schwarber,L,fastball,3,0,410,q,0.5459121525832793,0.3876935419177682,0.15821861066551107
656941,Kyle Schwarber,L,fastball,3,1,723,p_swing,0.5901492594451434,0.5533546197453322,0.03679463969981123
656941,Kyle Schwarber,L,fastball,3,1,723,p_contact,0.7699084697747899,0.7684873618821402,0.001421107892649709
656941,Kyle Schwarber,L,fastball,3,1,723,q,0.5176889664219129,0.37436407285086803,0.14332489357104483
656941,Kyle Schwarber,L,fastball,3,2,1318,p_swing,0.7096148509567723,0.7075042843281432,0.0021105666286291846
656941,Kyle Schwarber,L,fastball,3,2,1318,p_contact,0.8021537270855063,0.7881898312952981,0.01396389579020818
656941,Kyle Schwarber,L,fastball,3,2,1318,q,0.46545631687505923,0.3418372595280816,0.12361905734697765
656941,Kyle Schwarber,L,offspeed,0,0,1050,p_swing,0.32089741156101587,0.31690182263621086,0.003995588924805005
656941,Kyle Schwarber,L,offspeed,0,0,1050,p_contact,0.5035181611476999,0.5146900500862774,-0.011171888938577568
656941,Kyle Schwarber,L,offspeed,0,0,1050,q,0.3393671562203339,0.2868944182479665,0.0524727379723674
656941,Kyle Schwarber,L,offspeed,0,1,806,p_swing,0.39319765300134135,0.5011355456086495,-0.10793789260730813
656941,Kyle Schwarber,L,offspeed,0,1,806,p_contact,0.4900315526026515,0.5128617384767113,-0.022830185874059827
656941,Kyle Schwarber,L,offspeed,0,1,806,q,0.31280001737269814,0.27137329635952157,0.04142672101317657
656941,Kyle Schwarber,L,offspeed,0,2,334,p_swing,0.40740533549670205,0.5036834132857038,-0.09627807778900171
656941,Kyle Schwarber,L,offspeed,0,2,334,p_contact,0.4861504610307312,0.48842377074731075,-0.0022733097165795746
656941,Kyle Schwarber,L,offspeed,0,2,334,q,0.274463480728829,0.24205602092155348,0.032407459807275496
656941,Kyle Schwarber,L,offspeed,1,0,660,p_swing,0.4121222931781377,0.455071061205788,-0.0429487680276503
656941,Kyle Schwarber,L,offspeed,1,0,660,p_contact,0.5239947062552374,0.538948928757298,-0.014954222502060688
656941,Kyle Schwarber,L,offspeed,1,0,660,q,0.36877756937209405,0.3052833414896194,0.06349422788247466
656941,Kyle Schwarber,L,offspeed,1,1,756,p_swing,0.4805345749834761,0.578159271017101,-0.09762469603362484
656941,Kyle Schwarber,L,offspeed,1,1,756,p_contact,0.5475920770782381,0.5671141324431292,-0.019522055364891155
656941,Kyle Schwarber,L,offspeed,1,1,756,q,0.3531489671360721,0.29500374587489264,0.058145221261179436
656941,Kyle Schwarber,L,offspeed,1,2,536,p_swing,0.4937272044471435,0.5851326156133441,-0.09140541116620055
656941,Kyle Schwarber,L,offspeed,1,2,536,p_contact,0.5310431882710452,0.5392553750824167,-0.00821218681137148
656941,Kyle Schwarber,L,offspeed,1,2,536,q,0.30502075013885305,0.2616362055555097,0.04338454458334334
656941,Kyle Schwarber,L,offspeed,2,0,163,p_swing,0.42268934638854194,0.4230839340478378,-0.00039458765929584194
656941,Kyle Schwarber,L,offspeed,2,0,163,p_contact,0.5207412643743782,0.5278142781922803,-0.007073013817902152
656941,Kyle Schwarber,L,offspeed,2,0,163,q,0.3717029912431547,0.3064275875102523,0.06527540373290242
656941,Kyle Schwarber,L,offspeed,2,1,355,p_swing,0.5577781540843408,0.6420883693532151,-0.08431021526887428
656941,Kyle Schwarber,L,offspeed,2,1,355,p_contact,0.597612259256601,0.614500787342924,-0.016888528086323018
656941,Kyle Schwarber,L,offspeed,2,1,355,q,0.39886840852633326,0.32259645819118327,0.07627195033515
656941,Kyle Schwarber,L,offspeed,2,2,497,p_swing,0.5907861999173037,0.6655215114101716,-0.07473531149286783
656941,Kyle Schwarber,L,offspeed,2,2,497,p_contact,0.5958355614616605,0.6013136359724229,-0.005478074510762432
656941,Kyle Schwarber,L,offspeed,2,2,497,q,0.3477292945327413,0.286194917191592,0.061534377341149304
656941,Kyle Schwarber,L,offspeed,3,0,8,p_swing,0.22163493198604556,0.08680561931831847,0.13482931266772707
656941,Kyle Schwarber,L,offspeed,3,0,8,p_contact,0.4282306344830431,0.431145961059367,-0.0029153265763238734
656941,Kyle Schwarber,L,offspeed,3,0,8,q,0.36987119168043137,0.29432402349077164,0.07554716818965973
656941,Kyle Schwarber,L,offspeed,3,1,95,p_swing,0.5510437620141985,0.5538905634584813,-0.0028468014442828427
656941,Kyle Schwarber,L,offspeed,3,1,95,p_contact,0.5857372685825746,0.5911614729478812,-0.005424204365306662
656941,Kyle Schwarber,L,offspeed,3,1,95,q,0.42174554043694545,0.33195252396087893,0.08979301647606652
656941,Kyle Schwarber,L,offspeed,3,2,291,p_swing,0.7125393644572237,0.7454096939663373,-0.032870329509113616
656941,Kyle Schwarber,L,offspeed,3,2,291,p_contact,0.6662969408353592,0.6702891578555633,-0.003992217020204136
656941,Kyle Schwarber,L,offspeed,3,2,291,q,0.4071565909740032,0.3191207641473238,0.08803582682667938
656941,Kyle Schwarber,L,other,0,0,4,p_swing,7.160607270584302e-11,1.1525130052937019e-10,-4.3645227823527166e-11
656941,Kyle Schwarber,L,other,0,0,4,p_contact,0.2076467904553283,0.1907687457722568,0.016878044683071497
656941,Kyle Schwarber,L,other,0,0,4,q,0.15540242940187454,0.1741318056732416,-0.01872937627136706
656941,Kyle Schwarber,L,other,1,0,9,p_swing,1.5902414111682397e-10,3.1115464025459394e-10,-1.5213049913776996e-10
656941,Kyle Schwarber,L,other,1,0,9,p_contact,0.03064375857502455,0.024213870838738733,0.006429887736285816
656941,Kyle Schwarber,L,other,1,0,9,q,0.15900210042794546,0.17171181031399305,-0.012709709886047582
656941,Kyle Schwarber,L,other,2,0,8,p_swing,2.111671054707142e-09,7.534637208512423e-09,-5.4229661538052806e-09
656941,Kyle Schwarber,L,other,2,0,8,p_contact,0.043535996141145006,0.04130411340458522,0.002231882736559783
656941,Kyle Schwarber,L,other,2,0,8,q,0.16143630258738995,0.17786264733411372,-0.016426344746723776
656941,Kyle Schwarber,L,other,3,0,6,p_swing,5.326691985621642e-10,1.6504020047405272e-09,-1.117732806178363e-09
656941,Kyle Schwarber,L,other,3,0,6,p_contact,0.2284856656769989,0.21524690790095974,0.013238757776039167
656941,Kyle Schwarber,L,other,3,0,6,q,0.1462580089767774,0.15598492390165725,-0.009726914924879843
545361,Mike Trout,R,breaking,0,0,2922,p_swing,0.12881832310368901,0.2361270635965232,-0.10730874049283418
545361,Mike Trout,R,breaking,0,0,2922,p_contact,0.6207123626360065,0.5581829194516942,0.0625294431843123
545361,Mike Trout,R,breaking,0,0,2922,q,0.3833767210352021,0.29150002611075604,0.09187669492444606
545361,Mike Trout,R,breaking,0,1,1635,p_swing,0.41453746043156964,0.46964029353016357,-0.05510283309859393
545361,Mike Trout,R,breaking,0,1,1635,p_contact,0.5758733586832412,0.5109342356023828,0.06493912308085836
545361,Mike Trout,R,breaking,0,1,1635,q,0.3779919990751357,0.2720209077695094,0.10597109130562632
545361,Mike Trout,R,breaking,0,2,1009,p_swing,0.44218933038751673,0.5029298415222081,-0.060740511134691366
545361,Mike Trout,R,breaking,0,2,1009,p_contact,0.49642647202433227,0.4521478040498477,0.04427866797448454
545361,Mike Trout,R,breaking,0,2,1009,q,0.3371742752678803,0.24892614071876756,0.08824813454911273
545361,Mike Trout,R,breaking,1,0,930,p_swing,0.25625007439140357,0.35024930921287867,-0.0939992348214751
545361,Mike Trout,R,breaking,1,0,930,p_contact,0.6055032722567333,0.5460208116883732,0.05948246056836004
545361,Mike Trout,R,breaking,1,0,930,q,0.3972499329877156,0.29623326252224624,0.10101667046546936
545361,Mike Trout,R,breaking,1,1,1222,p_swing,0.4682805787468014,0.5134597127282964,-0.04517913398149498
545361,Mike Trout,R,breaking,1,1,1222,p_contact,0.6181562399028393,0.5664600113194505,0.05169622858338885
545361,Mike Trout,R,breaking,1,1,1222,q,0.4061656220863328,0.29331203223936225,0.11285358984697053
545361,Mike Trout,R,breaking,1,2,1360,p_swing,0.5083188779389747,0.5643271940061847,-0.05600831606721002
545361,Mike Trout,R,breaking,1,2,1360,p_contact,0.5555491547815377,0.5124103101129207,0.04313884466861695
545361,Mike Trout,R,breaking,1,2,1360,q,0.36181847604868167,0.263996157190872,0.09782231885780968
545361,Mike Trout,R,breaking,2,0,194,p_swing,0.2897409457558971,0.36919790587271756,-0.07945696011682046
545361,Mike Trout,R,breaking,2,0,194,p_contact,0.6351802103042443,0.5627622395110856,0.0724179707931587
545361,Mike Trout,R,breaking,2,0,194,q,0.42879685636648196,0.3130376617234085,0.11575919464307344
545361,Mike Trout,R,breaking,2,1,507,p_swing,0.506293628120883,0.5443030783435715,-0.038009450222688534
545361,Mike Trout,R,breaking,2,1,507,p_contact,0.6541216645688841,0.6051250000749748,0.04899666449390927
545361,Mike Trout,R,breaking,2,1,507,q,0.43133394811045256,0.3100840491372394,0.12124989897321314
545361,Mike Trout,R,breaking,2,2,1059,p_swing,0.5700207361877813,0.6189353440818731,-0.048914607894091855
545361,Mike Trout,R,breaking,2,2,1059,p_contact,0.5996452795792326,0.5520102890334924,0.047634990545740274
545361,Mike Trout,R,breaking,2,2,1059,q,0.379075984631483,0.2776550460636362,0.10142093856784679
545361,Mike Trout,R,breaking,3,0,8,p_swing,0.07737929253971743,0.0922192334957765,-0.014839940956059075
545361,Mike Trout,R,breaking,3,0,8,p_contact,0.7272584680467844,0.6629793346075894,0.064279133439195
545361,Mike Trout,R,breaking,3,0,8,q,0.4270660411566496,0.3014364239713177,0.1256296171853319
545361,Mike Trout,R,breaking,3,1,129,p_swing,0.37141812008087793,0.4384208268614961,-0.06700270678061815
545361,Mike Trout,R,breaking,3,1,129,p_contact,0.6574889455485164,0.6139164612508106,0.04357248429770588
545361,Mike Trout,R,breaking,3,1,129,q,0.42533976313217664,0.3159809060198392,0.10935885711233745
545361,Mike Trout,R,breaking,3,2,452,p_swing,0.6256342839700735,0.6755884216368961,-0.04995413766682266
545361,Mike Trout,R,breaking,3,2,452,p_contact,0.6792510416748611,0.6475551044315639,0.03169593724329711
545361,Mike Trout,R,breaking,3,2,452,q,0.41535504233190973,0.3029412899669095,0.11241375236500023
545361,Mike Trout,R,fastball,0,0,6347,p_swing,0.20856425948882934,0.2795243948972726,-0.07096013540844326
545361,Mike Trout,R,fastball,0,0,6347,p_contact,0.7399128373167314,0.7040150026914891,0.03589783462524232
545361,Mike Trout,R,fastball,0,0,6347,q,0.43285617079719024,0.32635485301480666,0.10650131778238359
545361,Mike Trout,R,fastball,0,1,2845,p_swing,0.4465440887183257,0.4873012190673904,-0.040757130349064696
545361,Mike Trout,R,fastball,0,1,2845,p_contact,0.6998055858303548,0.6876028092775306,0.012202776552824202
545361,Mike Trout,R,fastball,0,1,2845,q,0.4046958874655734,0.31099290512013783,0.09370298234543556
545361,Mike Trout,R,fastball,0,2,1368,p_swing,0.3759348960913022,0.48780617736698173,-0.11187128127567952
545361,Mike Trout,R,fastball,0,2,1368,p_contact,0.6106400783825172,0.6447166403177698,-0.03407656193525255
545361,Mike Trout,R,fastball,0,2,1368,q,0.3567116331766572,0.2977851270454015,0.05892650613125572
545361,Mike Trout,R,fastball,1,0,2435,p_swing,0.40772848690484437,0.4408973535480108,-0.03316886664316643
545361,Mike Trout,R,fastball,1,0,2435,p_contact,0.7506319364289779,0.7273846769690491,0.023247259459928782
545361,Mike Trout,R,fastball,1,0,2435,q,0.45639521098357205,0.337013421070282,0.11938178991329007
545361,Mike Trout,R,fastball,1,1,2341,p_swing,0.5131060852109964,0.5432489924028152,-0.03014290719181878
545361,Mike Trout,R,fastball,1,1,2341,p_contact,0.7107964509099842,0.7038485945509023,0.006947856359081905
545361,Mike Trout,R,fastball,1,1,2341,q,0.42361602956402866,0.3228731396147287,0.10074288994929997
545361,Mike Trout,R,fastball,1,2,1837,p_swing,0.4604623426803223,0.5596267601357192,-0.09916441745539689
545361,Mike Trout,R,fastball,1,2,1837,p_contact,0.6559185298392272,0.6793901890151841,-0.02347165917595695
545361,Mike Trout,R,fastball,1,2,1837,q,0.37543034204725473,0.30374118607276296,0.07168915597449177
545361,Mike Trout,R,fastball,2,0,1036,p_swing,0.4311201336569609,0.43833077381166946,-0.00721064015470857
545361,Mike Trout,R,fastball,2,0,1036,p_contact,0.7603538879669954,0.7438885220752145,0.016465365891780936
545361,Mike Trout,R,fastball,2,0,1036,q,0.46781712629505107,0.34636998395032775,0.12144714234472331
545361,Mike Trout,R,fastball,2,1,1362,p_swing,0.5909551531257928,0.6023104244295613,-0.011355271303768455
545361,Mike Trout,R,fastball,2,1,1362,p_contact,0.7423686089424762,0.7384487122889172,0.003919896653559074
545361,Mike Trout,R,fastball,2,1,1362,q,0.45915025712788193,0.34243285225819187,0.11671740486969007
545361,Mike Trout,R,fastball,2,2,1702,p_swing,0.5745732692872854,0.6400818746831767,-0.06550860539589132
545361,Mike Trout,R,fastball,2,2,1702,p_contact,0.738316579659488,0.742290406405478,-0.003973826745990006
545361,Mike Trout,R,fastball,2,2,1702,q,0.4113045623383707,0.3204276501291051,0.09087691220926558
545361,Mike Trout,R,fastball,3,0,441,p_swing,0.1075959300526222,0.07709395292064088,0.030501977131981328
545361,Mike Trout,R,fastball,3,0,441,p_contact,0.841209243222767,0.7859660174810251,0.0552432257417419
545361,Mike Trout,R,fastball,3,0,441,q,0.49752588455233715,0.38148841243989073,0.11603747211244642
545361,Mike Trout,R,fastball,3,1,662,p_swing,0.5686223707731424,0.5462510690471756,0.022371301725966797
545361,Mike Trout,R,fastball,3,1,662,p_contact,0.778462729973893,0.7637563757483428,0.014706354225550222
545361,Mike Trout,R,fastball,3,1,662,q,0.494915117928899,0.36217096457753073,0.13274415335136824
545361,Mike Trout,R,fastball,3,2,1327,p_swing,0.7085366199729787,0.7317949407757858,-0.023258320802807098
545361,Mike Trout,R,fastball,3,2,1327,p_contact,0.8093370795214408,0.8032486705117643,0.006088409009676554
545361,Mike Trout,R,fastball,3,2,1327,q,0.4645037687332359,0.3525625146231765,0.1119412541100594
545361,Mike Trout,R,offspeed,0,0,795,p_swing,0.22474045844519602,0.3293152360853034,-0.10457477764010736
545361,Mike Trout,R,offspeed,0,0,795,p_contact,0.609898641304832,0.5380072181805138,0.07189142312431818
545361,Mike Trout,R,offspeed,0,0,795,q,0.3919964409099435,0.29119683923511386,0.10079960167482965
545361,Mike Trout,R,offspeed,0,1,714,p_swing,0.4627506579144861,0.49310691272773277,-0.030356254813246664
545361,Mike Trout,R,offspeed,0,1,714,p_contact,0.5518666495202076,0.5037289141985464,0.04813773532166121
545361,Mike Trout,R,offspeed,0,1,714,q,0.37032620241495073,0.26564412551423333,0.1046820769007174
545361,Mike Trout,R,offspeed,0,2,320,p_swing,0.4671319738403401,0.5308875104285345,-0.06375553658819444
545361,Mike Trout,R,offspeed,0,2,320,p_contact,0.5486179356354342,0.5096834219967834,0.03893451363865075
545361,Mike Trout,R,offspeed,0,2,320,q,0.3369191143894568,0.24399387923115864,0.09292523515829818
545361,Mike Trout,R,offspeed,1,0,570,p_swing,0.382307762136018,0.4529575775436673,-0.07064981540764925
545361,Mike Trout,R,offspeed,1,0,570,p_contact,0.6137341671037129,0.5525494855897102,0.06118468151400269
545361,Mike Trout,R,offspeed,1,0,570,q,0.4072962231934071,0.29965342078965745,0.10764280240374963
545361,Mike Trout,R,offspeed,1,1,650,p_swing,0.53185895363475,0.5595820004086683,-0.027723046773918347
545361,Mike Trout,R,offspeed,1,1,650,p_contact,0.6156761809419438,0.5562162827757807,0.05945989816616304
545361,Mike Trout,R,offspeed,1,1,650,q,0.4128254513098643,0.2882596125569481,0.12456583875291621
545361,Mike Trout,R,offspeed,1,2,571,p_swing,0.5371752559163515,0.5921376470275586,-0.05496239111120704
545361,Mike Trout,R,offspeed,1,2,571,p_contact,0.5792829459876887,0.5385773116511104,0.040705634336578256
545361,Mike Trout,R,offspeed,1,2,571,q,0.3600127703254152,0.25673902608813054,0.10327374423728464
545361,Mike Trout,R,offspeed,2,0,132,p_swing,0.3571964685713557,0.4134235922802207,-0.05622712370886501
545361,Mike Trout,R,offspeed,2,0,132,p_contact,0.6472537519794335,0.5876063378591432,0.05964741412029029
545361,Mike Trout,R,offspeed,2,0,132,q,0.43302415587911103,0.3119435307510536,0.12108062512805745
545361,Mike Trout,R,offspeed,2,1,306,p_swing,0.5894828921256487,0.6146394391504415,-0.025156547024792753
545361,Mike Trout,R,offspeed,2,1,306,p_contact,0.6588930338993972,0.5906271560875034,0.06826587781189386
545361,Mike Trout,R,offspeed,2,1,306,q,0.44248709077733794,0.3068082357029997,0.13567885507433824
545361,Mike Trout,R,offspeed,2,2,485,p_swing,0.6243476403073258,0.6786648918044418,-0.05431725149711597
545361,Mike Trout,R,offspeed,2,2,485,p_contact,0.6543155627160455,0.6059246519753299,0.048390910740715665
545361,Mike Trout,R,offspeed,2,2,485,q,0.4086494488814442,0.28605633169113054,0.12259311719031368
545361,Mike Trout,R,offspeed,3,0,9,p_swing,0.10180188838340756,0.10666993281029136,-0.004868044426883794
545361,Mike Trout,R,offspeed,3,0,9,p_contact,0.5162759845455488,0.3754888373916361,0.14078714715391272
545361,Mike Trout,R,offspeed,3,0,9,q,0.3672572904162937,0.27048140262564024,0.09677588779065344
545361,Mike Trout,R,offspeed,3,1,53,p_swing,0.5082729957636841,0.5518176085225659,-0.04354461275888177
545361,Mike Trout,R,offspeed,3,1,53,p_contact,0.6826732007540622,0.6153504991602649,0.06732270159379738
545361,Mike Trout,R,offspeed,3,1,53,q,0.4630605598103325,0.3427494356696898,0.12031112414064271
545361,Mike Trout,R,offspeed,3,2,229,p_swing,0.6721573759253786,0.7185004479362901,-0.04634307201091148
545361,Mike Trout,R,offspeed,3,2,229,p_contact,0.7035160877514826,0.6581118989570683,0.04540418879441421
545361,Mike Trout,R,offspeed,3,2,229,q,0.44779480528493115,0.3182256200436226,0.12956918524130856
545361,Mike Trout,R,other,0,0,6,p_swing,2.353692689192221e-12,3.2842645784410254e-10,-3.260727651549103e-10
545361,Mike Trout,R,other,0,0,6,p_contact,0.1353051190574964,0.16926379478148493,-0.03395867572398853
545361,Mike Trout,R,other,0,0,6,q,0.14856448769569397,0.1498119760180513,-0.0012474883223573263
545361,Mike Trout,R,other,1,0,10,p_swing,1.107078743637306e-10,4.730143229943638e-09,-4.619435355579908e-09
545361,Mike Trout,R,other,1,0,10,p_contact,0.09300997487735004,0.11417683263495927,-0.021166857757609236
545361,Mike Trout,R,other,1,0,10,q,0.15849643349647521,0.16388243602216243,-0.005386002525687217
545361,Mike Trout,R,other,2,0,11,p_swing,8.276729236103752e-12,9.462771311984263e-10,-9.380004019623226e-10
545361,Mike Trout,R,other,2,0,11,p_contact,0.12407937925308943,0.1560299221949059,-0.031950542941816484
545361,Mike Trout,R,other,2,0,11,q,0.15428424152460965,0.1576614661785689,-0.00337722465395926
545361,Mike Trout,R,other,3,0,9,p_swing,9.07611210079292e-12,9.15178600144177e-10,-9.06102488043384e-10
545361,Mike Trout,R,other,3,0,9,p_contact,0.11445061717596319,0.15164262491627598,-0.03719200774031278
545361,Mike Trout,R,other,3,0,9,q,0.15201781690120697,0.15270028351909584,-0.0006824666178888716
665742,Juan Soto,R,breaking,0,0,2922,p_swing,0.2193304906825053,0.2361270635965232,-0.0167965729140179
665742,Juan Soto,R,breaking,0,0,2922,p_contact,0.5282299432930252,0.5581829194516942,-0.029952976158668987
665742,Juan Soto,R,breaking,0,0,2922,q,0.3088051692406092,0.29150002611075604,0.01730514312985315
665742,Juan Soto,R,breaking,0,1,1635,p_swing,0.31823318787524446,0.46964029353016357,-0.1514071056549191
665742,Juan Soto,R,breaking,0,1,1635,p_contact,0.48415138963760784,0.5109342356023828,-0.02678284596477498
665742,Juan Soto,R,breaking,0,1,1635,q,0.2689736759717311,0.2720209077695094,-0.0030472317977782715
665742,Juan Soto,R,breaking,0,2,1009,p_swing,0.35152570879594697,0.5029298415222081,-0.15140413272626113
665742,Juan Soto,R,breaking,0,2,1009,p_contact,0.43258990748397685,0.4521478040498477,-0.01955789656587087
665742,Juan Soto,R,breaking,0,2,1009,q,0.23399573681936983,0.24892614071876756,-0.014930403899397732
665742,Juan Soto,R,breaking,1,0,930,p_swing,0.2519543453012868,0.35024930921287867,-0.09829496391159187
665742,Juan Soto,R,breaking,1,0,930,p_contact,0.5205212421675671,0.5460208116883732,-0.02549956952080612
665742,Juan Soto,R,breaking,1,0,930,q,0.30887076477369957,0.29623326252224624,0.012637502251453325
665742,Juan Soto,R,breaking,1,1,1222,p_swing,0.37563200129270014,0.5134597127282964,-0.13782771143559625
665742,Juan Soto,R,breaking,1,1,1222,p_contact,0.548116471051702,0.5664600113194505,-0.018343540267748426
665742,Juan Soto,R,breaking,1,1,1222,q,0.3031077307607802,0.29331203223936225,0.009795698521417928
665742,Juan Soto,R,breaking,1,2,1360,p_swing,0.41689387760947716,0.5643271940061847,-0.14743331639670754
665742,Juan Soto,R,breaking,1,2,1360,p_contact,0.49997012565618665,0.5124103101129207,-0.01244018445673406
665742,Juan Soto,R,breaking,1,2,1360,q,0.25618398895706324,0.263996157190872,-0.007812168233808758
665742,Juan Soto,R,breaking,2,0,194,p_swing,0.26782186971113614,0.36919790587271756,-0.10137603616158142
665742,Juan Soto,R,breaking,2,0,194,p_contact,0.5478657489661366,0.5627622395110856,-0.014896490544949015
665742,Juan Soto,R,breaking,2,0,194,q,0.32481420462586214,0.3130376617234085,0.011776542902453613
665742,Juan Soto,R,breaking,2,1,507,p_swing,0.41610410781432156,0.5443030783435715,-0.12819897052924994
665742,Juan Soto,R,breaking,2,1,507,p_contact,0.5926261220580201,0.6051250000749748,-0.012498878016954706
665742,Juan Soto,R,breaking,2,1,507,q,0.3287854233290082,0.3100840491372394,0.01870137419176876
665742,Juan Soto,R,breaking,2,2,1059,p_swing,0.476005355023455,0.6189353440818731,-0.14292998905841814
665742,Juan Soto,R,breaking,2,2,1059,p_contact,0.5492965613417115,0.5520102890334924,-0.0027137276917809094
665742,Juan Soto,R,breaking,2,2,1059,q,0.2733053480775374,0.2776550460636362,-0.004349697986098799
665742,Juan Soto,R,breaking,3,0,8,p_swing,0.15486678961315192,0.0922192334957765,0.06264755611737542
665742,Juan Soto,R,breaking,3,0,8,p_contact,0.6590430822689086,0.6629793346075894,-0.003936252338680779
665742,Juan Soto,R,breaking,3,0,8,q,0.32781657204031944,0.3014364239713177,0.02638014806900174
665742,Juan Soto,R,breaking,3,1,129,p_swing,0.3698420955527884,0.4384208268614961,-0.06857873130870767
665742,Juan Soto,R,breaking,3,1,129,p_contact,0.5982547243594557,0.6139164612508106,-0.01566173689135486
665742,Juan Soto,R,breaking,3,1,129,q,0.3474878172079722,0.3159809060198392,0.031506911188133035
665742,Juan Soto,R,breaking,3,2,452,p_swing,0.5941940206860438,0.6755884216368961,-0.08139440095085237
665742,Juan Soto,R,breaking,3,2,452,p_contact,0.660782947641601,0.6475551044315639,0.013227843210037005
665742,Juan Soto,R,breaking,3,2,452,q,0.32562337467957914,0.3029412899669095,0.022682084712669637
665742,Juan Soto,R,fastball,0,0,6347,p_swing,0.2837057717907171,0.2795243948972726,0.0041813768934444995
