batter,embedding_index,n_pitches,swing_rate,stand,whiff_rate,contact_rate,chase_rate,zone_swing_rate,ev_mean,ev_p90,la_mean,bat_speed_mean,pull_rate,woba_level,prior_pa_L,prior_pa_R,n_pa_L,n_pa_R,log_prior_pa,stratum,obs_platoon_diff,name,stand_names,pc1,pc2,pc3,pc4,pc5,tsne1,tsne2
670764,1589,4017,0.4227035100821508,L,0.2391048292108363,0.7608951707891637,0.1885714285714285,0.6381453154875717,86.80134907251264,100.38,16.69308600337268,67.33021582733812,0.429054054054054,0.2693296146044624,298.0,688.0,298.0,688.0,6.894670039433482,medium,-0.0242420594662088,Taylor Walls,L,0.40083579443371964,0.6891447602264243,-0.5789146342191184,0.6562751629263793,-0.062069502374418266,-10.233444,-15.339367
670766,1590,10,0.2,R,0.0,1.0,0.0,0.4,77.15,88.47,-37.0,,0.5,0.0,2.0,0.0,2.0,0.0,1.0986122886681098,low,,Darren Mccaughan,R,0.15510542731165264,-0.13671239294496199,-0.07412607108842151,0.007593030034026798,-0.08983635131983897,-1.3982939,-0.25237527
670768,1591,1491,0.4580818242790074,L,0.2254758418740848,0.7745241581259151,0.2442953020134228,0.6715817694369973,86.76493506493507,101.2,10.857142857142858,,0.3449781659388646,0.3030276243093923,110.0,252.0,110.0,252.0,5.8944028342648505,low,0.0765794372294372,Luis González,L,0.5315427406828529,0.40556311525062416,-0.0967521441505155,-0.2820665654274272,-0.41696345995054457,10.446236,-6.041185
670770,1592,3248,0.4128694581280788,L,0.1774794929157345,0.8225205070842655,0.2310536044362292,0.5944615384615385,86.80816326530612,101.56000000000002,17.476190476190474,67.17892271662764,0.542314335060449,0.3431117717003567,135.0,706.0,135.0,706.0,6.7357800142423265,medium,-0.0919083097261567,Tj Friedl,L,0.2525567910894741,-0.08333990471054208,-1.4917342859710152,0.17435821769374413,-0.2036742473346118,-14.353244,-10.669507
670869,1593,281,0.4733096085409252,L,0.1353383458646616,0.8646616541353384,0.2222222222222222,0.7054794520547946,84.12291666666667,97.34,20.625,,0.4897959183673469,0.4067142857142857,23.0,47.0,23.0,47.0,4.2626798770413155,low,0.1609435707678075,Livan Soto,L,0.6785216201191578,0.03970248827662074,-0.19280900854930888,0.1700009394000738,0.2442481013166968,7.468197,-9.122812
670970,1594,5,0.6,L,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,97.4,97.4,-12.0,,0.0,0.0,0.0,2.0,0.0,2.0,1.0986122886681098,low,,Adrián Morejón,L,-0.04699426014126772,-0.07888370470955318,0.1182716316674915,-0.030495968061839334,-0.11176865993254902,0.0030896824,3.7461982
671056,1595,297,0.4141414141414141,R,0.2276422764227642,0.7723577235772358,0.2389937106918239,0.6159420289855072,89.48918918918919,106.76,10.891891891891891,73.28095238095237,0.2777777777777778,0.2848153846153846,12.0,53.0,12.0,53.0,4.189654742026425,low,-0.0976823899371069,Iván Herrera,R,0.3875051667870885,0.8161877332069466,0.3074201682459047,-0.1631902464907268,-0.4469493484083221,10.820982,-12.7561
671083,1596,479,0.4029227557411273,R,0.2020725388601036,0.7979274611398963,0.1842105263157894,0.601593625498008,87.70253164556962,100.2,13.39240506329114,69.29047619047618,0.3164556962025316,0.2676666666666666,70.0,53.0,70.0,53.0,4.820281565605037,low,0.0790161725067385,Buddy Kennedy,R,-0.15773844205720894,-0.213725499295992,-0.8290711125094643,0.4486703061763549,-0.902477447775043,-11.6534815,-6.493114
671213,1597,2466,0.4257907542579075,L,0.2542857142857143,0.7457142857142857,0.2120500782472613,0.6557239057239057,90.29269662921348,107.6,13.629213483146067,73.84600550964187,0.4519774011299435,0.3636268907563025,122.0,473.0,122.0,473.0,6.39024066706535,medium,0.0224620663362561,Triston Casas,L,-1.2629674227403003,0.0847267768413047,-0.5825774518639573,-0.09591674694904996,-0.20874085348182858,-25.076681,-1.2122604
671218,1598,318,0.5125786163522013,R,0.3067484662576687,0.6932515337423313,0.3121019108280254,0.7080745341614907,88.53877551020408,106.82,10.16326530612245,73.10615384615384,0.3877551020408163,0.211280487804878,64.0,18.0,64.0,18.0,4.418840607796598,low,0.0954565972222222,Heliot Ramos,R,-0.4017729769461502,0.06894771843801659,0.3104214208283112,-0.17931651071231217,-0.2875575959962615,-4.6442647,4.7159166
671221,1599,1747,0.5020034344590727,L,0.2953249714937286,0.7046750285062714,0.3039215686274509,0.721351025331725,86.6515748031496,103.97,15.700787401574804,70.82781774580336,0.4488188976377952,0.3083977528089887,114.0,331.0,114.0,331.0,6.100318952020064,medium,0.0416100333916362,Drew Waters,L,-0.49646944943291765,-0.0006805575348564407,-0.22084591908610654,0.29043574160067215,-0.17299561302273841,-3.9412062,12.527998
671250,1600,64,0.484375,R,0.5161290322580645,0.4838709677419355,0.2941176470588235,0.7,78.26,101.42,7.2,,0.8,0.4150666666666666,8.0,7.0,8.0,7.0,2.772588722239781,low,0.4466428571428572,Jorge Oña,R,-0.11671058177715439,0.36979262808392266,0.1927541638928343,0.40422774602543293,0.20716514572176395,8.1655655,-16.939009
671277,1601,4362,0.5167354424575883,L,0.2116237799467613,0.7883762200532387,0.3447684391080617,0.7142857142857143,87.17207859358841,103.6,3.826446280991735,70.09244444444444,0.4387966804979253,0.2969693548387097,329.0,911.0,329.0,911.0,7.123672785204607,medium,0.0436347979273919,Luis García,L,-1.7123436573852777,-2.0033826877716145,-0.7229117805076186,0.065039756303629,0.17899900300449156,-1.3078593,21.807722
671289,1602,966,0.4824016563146998,R,0.1587982832618025,0.8412017167381974,0.3052208835341365,0.6709401709401709,85.78108108108108,103.56,7.440860215053763,70.66363636363636,0.3945945945945946,0.2843531746031746,110.0,142.0,110.0,142.0,5.53338948872752,low,0.0100695262483994,Tyler Freeman,R,0.6763318280114944,-0.5098325393092097,0.1591056224488903,-0.5981889751639312,-0.41279939864218085,8.559824,6.915651
671732,1603,499,0.4769539078156312,L,0.273109243697479,0.726890756302521,0.2707423580786026,0.6518518518518519,88.28750000000001,105.26,16.261363636363637,72.16311111111112,0.367816091954023,0.2511317829457364,22.0,107.0,22.0,107.0,4.867534450455582,low,0.0710705182667799,Lawrence Butler,L,-0.6981213643954747,-0.03959369409034859,-0.0434976417700986,0.24045719583537117,-0.060871820998882775,-5.631985,-5.956204
