batter,embedding_index,swing,contact,split_inplay,ev,la,spray
572241,710,0.7172605,0.55606544,0.25085065,86.97697,11.786328,-9.732569
572287,711,0.4863963,0.5619,0.34180498,84.545425,18.028322,7.6568165
572309,712,0.2072009,0.6077929,0.382244,79.79698,2.9599218,-2.138012
572365,713,0.4434391,0.69107556,0.44722456,83.10292,5.310975,-0.54112214
572669,714,0.49721545,0.53053296,0.3415151,80.83624,12.276145,8.696274
572761,715,0.3696944,0.64906913,0.38548985,82.66988,14.853918,5.236494
572804,716,0.48406348,0.43413186,0.25520858,74.39781,17.142332,11.476322
572816,717,0.5999898,0.69995666,0.38649347,85.69653,13.840059,-2.7919579
572821,718,0.41462126,0.6519421,0.41585517,82.50509,16.741106,11.316382
572863,719,0.4602175,0.5992385,0.3291476,78.875534,19.19189,8.81463
573088,720,0.45395106,0.6935065,0.45472765,82.48198,6.280653,4.9643793
573113,721,0.47039086,0.6569287,0.42483306,78.98425,7.335372,0.7351752
573131,722,0.40328422,0.64138716,0.38164684,84.9551,12.506439,3.5403032
573135,723,0.43280783,0.65085894,0.39889494,81.798386,10.682297,3.6504238
573185,724,0.29531714,0.43125752,0.25676087,75.76575,-8.736579,-13.222145
573186,725,0.5176903,0.45837942,0.34210554,74.282684,-3.6241512,13.0341425
573262,726,0.4251534,0.6628881,0.38466308,84.71138,15.992248,2.3785284
573627,727,0.4583022,0.6346714,0.38386482,83.96645,6.722975,1.8501347
574831,728,0.47816318,0.59688145,0.2566712,85.57127,15.396282,-12.096879
574847,729,0.5392781,0.6307684,0.42215973,85.19238,9.983423,1.1144773
575929,730,0.49332952,0.6340456,0.3887679,85.315636,10.467428,0.44551975
576397,731,0.48657492,0.64008355,0.38089105,81.54086,14.115615,5.250738
576788,732,0.4396268,0.6813336,0.47699633,78.04895,9.348798,2.8141744
578428,733,0.5057626,0.7958893,0.45086378,82.40164,10.493776,1.0088849
578570,734,0.47243586,0.6489365,0.37777343,79.62606,6.864421,1.6834435
581527,735,0.4724408,0.6938025,0.40324402,83.05463,9.173425,-2.9453247
582473,736,0.39243978,0.51536363,0.35274896,74.66998,7.351412,5.8375926
588751,737,0.5334783,0.7229612,0.4360885,84.22867,10.226129,-2.0207472
591712,738,0.5323103,0.6040188,0.33020914,78.45236,20.095608,14.202968
591720,739,0.536792,0.7676635,0.45673877,78.94047,9.898847,5.092527
591741,740,0.54038405,0.6832792,0.42348573,83.36644,10.870188,1.7574041
591971,741,0.3920178,0.7642646,0.47845435,80.208,10.404975,-0.49008638
591994,742,0.449588,0.5908288,0.3868688,82.71134,2.5622344,3.2687309
592120,743,0.33828986,0.44477928,0.28346503,76.62985,3.3047676,-5.59863
592122,744,0.47914305,0.52576977,0.33258057,81.8792,10.181943,2.508563
592144,745,0.5037526,0.6747504,0.42136005,82.51369,5.4187255,1.3832737
592166,746,0.30502355,0.50836205,0.35679325,78.767525,5.1086035,0.5732023
592178,747,0.48004904,0.6123023,0.35925812,81.81686,14.785561,6.145002
592192,748,0.42046404,0.68590695,0.39655197,84.04005,14.227401,4.563674
592200,749,0.42921525,0.589402,0.34089747,80.48336,14.874441,7.62624
592206,750,0.53643876,0.6561893,0.39509174,83.869415,12.6609955,1.5180613
592230,751,0.49778286,0.6024226,0.39169732,80.43372,5.274378,0.658562
592239,752,0.48435906,0.7498907,0.40720612,77.79386,8.807317,-1.556388
592261,753,0.3686351,0.61296904,0.3768941,78.583565,8.530345,0.5761834
592273,754,0.46769497,0.6776913,0.40715343,84.733765,11.416217,3.4730272
592274,755,0.38501447,0.70524,0.32906115,83.85538,16.38313,-6.512407
592314,756,0.6107314,0.3719498,0.24880482,78.37531,7.8355155,-4.9294114
592325,757,0.43807563,0.66654783,0.39412585,82.32281,9.008274,-2.7093854
592332,758,0.34860855,0.4388234,0.32678145,74.04929,-7.5262113,-7.950676
592348,759,0.48761705,0.5948874,0.36419502,82.843094,9.055096,1.6737934
592351,760,0.40749532,0.45488632,0.31796643,78.57211,-2.1374373,0.65173525
592387,761,0.49502465,0.6969249,0.44100016,84.226166,10.225614,4.3745995
592407,762,0.47882667,0.6629376,0.40195763,80.182396,13.969151,7.8507943
592419,763,0.53487957,0.6688658,0.4033082,80.0164,8.533213,8.303845
592444,764,0.4935375,0.62186986,0.35703945,85.3715,11.240771,3.4944785
592450,765,0.4283095,0.5612454,0.34183496,85.433174,8.029011,1.4460659
592518,766,0.501092,0.70423806,0.4418023,86.346245,12.276019,2.391952
592530,767,0.45350888,0.62606114,0.37802073,83.39295,11.025056,1.8956159
592567,768,0.54001486,0.6794049,0.41144314,85.178276,7.5041904,1.3458191
592592,769,0.58019614,0.68220824,0.40484235,84.07369,11.766413,1.573809
592596,770,0.5357422,0.79213876,0.46209636,82.87758,9.924885,3.872308
592609,771,0.4082921,0.5228149,0.34643555,81.591675,12.226984,4.3670487
592620,772,0.46367377,0.6029256,0.35564876,82.25514,6.478153,-1.726118
592621,773,0.51069385,0.48165533,0.28954172,84.78586,13.158527,-2.8370683
592622,774,0.50661254,0.6707277,0.3773307,80.890175,15.308742,6.6746755
592626,775,0.46916392,0.66562724,0.4131509,86.31353,11.602636,4.401507
592647,776,0.50250196,0.5724888,0.38341278,82.01308,6.906945,7.4127674
592656,777,0.50188637,0.68686664,0.38987005,81.77781,8.551816,6.4578457
592660,778,0.4592068,0.65390813,0.3692206,83.945076,7.7641964,0.10644563
592662,779,0.5217601,0.51280785,0.36607262,77.95762,5.213183,-0.9578133
592663,780,0.48639962,0.68584883,0.40983483,84.68267,12.626088,3.505312
592669,781,0.49185735,0.6782802,0.43703562,85.42003,14.090356,6.3828645
592680,782,0.47902808,0.5927449,0.37121135,83.27489,3.1812148,-0.12569831
592685,783,0.41678643,0.5461643,0.32953614,82.50571,13.820109,5.7393813
592696,784,0.5947939,0.6975687,0.46192816,85.26604,13.000538,3.894295
592710,785,0.40926018,0.6446475,0.38587573,82.47201,4.3666277,-0.95533955
592731,786,0.49691918,0.5869743,0.36530823,82.6812,9.515719,-1.7952312
592741,787,0.1566174,0.5703348,0.3118639,79.22767,11.785207,-5.4545975
592743,788,0.4769881,0.7768737,0.5209144,82.20701,6.2446213,4.9628506
592769,789,0.5831328,0.52478564,0.28188744,84.186295,19.192177,-3.9476886
592774,790,0.5183728,0.5887867,0.2755465,84.86885,16.384188,-1.860906
592789,791,0.49041033,0.4274368,0.2782857,78.754196,9.840588,7.2490935
592791,792,0.46040404,0.5633993,0.39481258,78.95962,-7.639724,-6.653809
592808,793,0.5832707,0.70499915,0.41907728,84.08136,8.129804,-1.238697
592835,794,0.6281685,0.63811743,0.3275376,79.33739,13.328296,6.1318116
592836,795,0.45424688,0.51688355,0.3451974,80.72778,-2.5713503,0.7172099
592859,796,0.4450848,0.6207233,0.38240045,81.70782,7.3123713,-2.6032526
592863,797,0.5397418,0.70300597,0.4343825,82.89759,9.25979,1.6717621
592866,798,0.3756335,0.6287675,0.3557806,77.256325,-4.648215,-10.439093
592885,799,0.42999488,0.6315471,0.3759909,84.7247,1.69047,-1.9176909
593160,800,0.49906176,0.7205982,0.41788378,81.939095,16.009665,0.63596594
593372,801,0.5695751,0.6265261,0.41425392,80.47358,-1.8918446,1.0228047
593428,802,0.44746023,0.69163036,0.44055873,84.34678,8.149257,5.2566895
593495,803,0.5132114,0.7436158,0.41435853,80.37733,7.7431545,-0.8391353
593523,804,0.5678365,0.6474456,0.36040723,84.223076,7.928075,-5.295548
593525,805,0.51516795,0.62688553,0.36882195,82.21425,8.095065,-2.1054375
593527,806,0.48433596,0.7335442,0.42558697,78.75723,6.6040373,-2.9170122
593528,807,0.50129116,0.58066577,0.31941545,81.731705,17.951921,-1.81077
593590,808,0.48841757,0.71737057,0.42780042,82.073814,9.928801,1.0599219
593643,809,0.6065364,0.7891915,0.43868196,81.9118,13.336035,4.859466
593647,810,0.54404587,0.6581622,0.37613335,82.903046,12.450952,-2.4160423
593700,811,0.52421063,0.6313747,0.40606385,79.11853,8.1805,5.3256807
593871,812,0.4559145,0.70562804,0.42731065,81.76066,14.579655,3.368628
593934,813,0.45633265,0.55288285,0.34007344,85.404594,12.089244,4.959661
593993,814,0.5749301,0.6176444,0.36159816,83.55164,13.498676,2.6136389
594011,815,0.46780965,0.6444687,0.39784712,81.77609,3.5432444,1.1453452
594555,816,0.3182224,0.53757197,0.29130659,79.27581,7.5996084,-3.4655027
594576,817,0.40752524,0.56852895,0.28576487,77.90166,4.212832,-9.545576
594694,818,0.5144347,0.66087633,0.4106779,79.37156,5.7489686,2.607961
594760,819,0.3780772,0.7734322,0.46119422,84.01549,3.4405298,-5.2625732
594772,820,0.25513032,0.51930374,0.34883517,77.66896,-4.6274576,3.0764105
594777,821,0.5046022,0.6173612,0.37738568,83.32106,10.61921,4.723958
594798,822,0.5164313,0.5829856,0.3754981,79.23035,2.3807318,1.2558825
594807,823,0.49668702,0.6816872,0.39790973,84.321304,19.653389,5.879253
594809,824,0.44848463,0.71054894,0.39651754,83.95058,9.383371,-6.1919875
594824,825,0.3795754,0.6588534,0.37982088,77.80903,2.9839044,-3.8414507
594828,826,0.51139855,0.72054917,0.4662857,86.13122,13.221587,7.8011646
594838,827,0.43698043,0.70048416,0.41578937,82.71358,8.959853,-2.5700617
594940,828,0.37894043,0.45940498,0.30819136,79.43269,3.092944,3.9986715
594953,829,0.5188013,0.59750766,0.39041713,85.611,9.064747,4.6230726
594987,830,0.6592936,0.672663,0.3857887,80.505615,0.2374931,-1.863583
594988,831,0.5605672,0.64267164,0.41224262,84.30591,5.2431827,3.2861671
594992,832,0.6061693,0.35255334,0.18425308,85.41705,25.374819,-6.2151337
595005,833,0.46318293,0.6186665,0.39199293,81.44336,6.965443,2.139835
595023,834,0.3206043,0.48815694,0.30675468,78.4743,8.135715,-1.845427
595025,835,0.5176012,0.50964165,0.3340876,79.99223,14.744238,-3.0403965
595144,836,0.43817127,0.6838138,0.42040274,81.12329,4.277549,-0.44559595
595191,837,0.57748485,0.6958787,0.46402124,79.74544,10.646367,6.1360626
595222,838,0.5043417,0.52302855,0.31621712,84.37384,16.352575,-2.3775675
595238,839,0.5223212,0.60153013,0.32416204,78.60046,6.612879,-6.6714363
595281,840,0.5159673,0.6347678,0.4013949,83.14564,5.0519047,3.7829864
595284,841,0.48439375,0.6018496,0.3558097,82.26482,8.964424,3.8058462
595373,842,0.44525248,0.55089724,0.34022474,78.087944,8.056013,1.8843833
595375,843,0.534288,0.6777835,0.4366432,83.356544,6.0475526,3.3514907
595386,844,0.4057,0.6398295,0.41289857,83.564735,7.9144497,6.813283
595426,845,0.42985582,0.69350046,0.40706307,82.60334,8.806814,2.092773
595453,846,0.48381153,0.553956,0.31502298,80.72256,8.284571,2.0983603
595751,847,0.62059623,0.6026093,0.3523527,87.5574,7.5348682,-3.9749153
595777,848,0.44771248,0.7089924,0.40808338,82.55639,10.8893585,3.4131086
595798,849,0.19557701,0.5449961,0.38657779,80.85982,-0.5784462,-0.43988276
595879,850,0.5743186,0.65675074,0.4375699,87.89037,11.650142,2.5370734
595881,851,0.19927652,0.2716772,0.2146959,75.410126,2.905093,-8.755709
595885,852,0.45003924,0.62295175,0.37622657,82.20408,13.695814,5.4329457
595909,853,0.48352203,0.6128026,0.36819482,84.20868,8.437275,-0.8887905
595918,854,0.4578628,0.5228926,0.34787747,71.86994,4.399625,-0.64280117
595943,855,0.47134796,0.64246744,0.3808631,81.73259,9.9997635,0.36454245
595956,856,0.4539412,0.7119044,0.40999153,80.512215,12.256298,5.0161476
595963,857,0.43626714,0.55811036,0.3620611,80.59153,0.054783814,0.08335613
595978,858,0.5082832,0.6363131,0.37837332,82.06634,17.155792,5.991129
595981,859,0.4887204,0.61764807,0.36388212,80.047104,10.044659,-3.988031
596012,860,0.56003946,0.60125184,0.32897455,81.57659,14.674772,-0.67756957
596019,861,0.50454295,0.72766703,0.425605,85.286156,11.562923,4.9122014
596056,862,0.37760216,0.6193802,0.34543014,79.055984,11.618848,4.3117642
596059,863,0.5298869,0.6937968,0.41532233,85.986534,15.2354,5.3510885
596082,864,0.5418099,0.7881938,0.51232445,80.3093,-11.904993,-2.334182
596103,865,0.43880898,0.608938,0.36499694,82.123566,6.0595155,-3.6643589
596105,866,0.47451678,0.65847975,0.40311584,81.58479,2.664742,2.1518264
596115,867,0.4915074,0.6505858,0.35401404,85.41478,17.663788,0.19540805
596117,868,0.42134264,0.6858422,0.4189582,79.04583,12.630069,7.340176
596119,869,0.46675846,0.6678957,0.4193327,81.716644,7.803371,0.41003805
596129,870,0.35826784,0.6594965,0.4261538,83.74696,8.406412,2.681542
596142,871,0.46000248,0.66210777,0.41168523,86.30851,14.035289,7.6540847
596143,872,0.49699783,0.6945356,0.41996306,81.68027,7.0074,0.4313202
596144,873,0.5053737,0.6347281,0.3734871,81.77408,12.495694,1.5719004
596146,874,0.49076763,0.69969743,0.43292484,84.783264,10.0193205,6.397747
596451,875,0.4342001,0.5439098,0.34179956,79.44415,7.2152376,4.078275
596748,876,0.53525674,0.6861582,0.45367005,83.86699,9.763401,8.041877
596816,877,0.29386997,0.35652283,0.20672348,72.887436,-14.091877,2.3915977
596825,878,0.4841545,0.54972994,0.3675456,82.72141,11.680762,9.306878
596847,879,0.43628716,0.6040165,0.3479177,84.752174,9.3388195,0.69864005
598265,880,0.4647013,0.6132141,0.4192297,84.5703,6.978069,2.7950022
598284,881,0.5086417,0.5322409,0.3354438,84.49086,12.838321,5.7631993
599096,882,0.42547143,0.5986398,0.35419646,79.59591,19.128723,3.8561764
600301,883,0.43425697,0.6567793,0.38761085,81.24036,13.592686,5.2410765
600303,884,0.4126281,0.71437883,0.45293963,82.95848,10.931201,2.9570513
600466,885,0.54358304,0.6140787,0.4168866,80.16317,1.1460412,8.030016
600474,886,0.458155,0.6349614,0.3847555,81.89728,12.788301,7.481391
600524,887,0.49619344,0.6490233,0.36884835,84.37651,17.713871,4.4762645
600858,888,0.55312306,0.65821874,0.35623583,81.92716,11.389781,-5.170399
600869,889,0.48361188,0.69802666,0.3933972,84.12939,11.84909,5.0256824
602074,890,0.5091365,0.7254704,0.42088848,82.07428,9.721645,-3.6441882
602080,891,0.5396519,0.63922095,0.37126958,80.7186,4.527886,-2.3628063
602104,892,0.45837793,0.6270509,0.38400543,83.82404,7.2737274,-0.066018246
602115,893,0.6274594,0.48312458,0.29324934,82.384796,2.7671816,-5.8310637
602922,894,0.45455125,0.66018444,0.39220625,82.57628,13.692955,-2.059979
605113,895,0.4918756,0.6700313,0.4192498,81.57555,9.14688,5.299014
605119,896,0.48025918,0.62664723,0.37922487,83.647766,7.974451,0.7966082
605125,897,0.49044806,0.6684824,0.39892286,81.21867,13.561573,6.089866
605131,898,0.38148183,0.6445232,0.35716894,81.85911,13.380818,0.36777443
605137,899,0.48044074,0.6465433,0.42609426,84.99179,5.3681455,2.3241694
605141,900,0.39251122,0.73007053,0.45774817,83.988434,15.86858,4.6277776
605170,901,0.45339426,0.670833,0.39083484,83.10812,4.789149,1.927327
605183,902,0.51302534,0.68042725,0.40869802,85.14311,2.6322203,-2.4861953
605196,903,0.59460545,0.6179282,0.3625289,84.831055,15.693133,3.79624
605200,904,0.39385393,0.58004034,0.40078565,75.321014,5.727689,0.6389163
605204,905,0.49351433,0.55717254,0.33477548,84.83841,8.78742,1.3218881
605218,906,0.10800468,0.6132821,0.4254581,78.35223,-4.077222,-3.089038
605227,907,0.4543732,0.6120573,0.38841388,81.3907,12.614426,2.4102364
605228,908,0.55139476,0.6283308,0.4742134,82.18175,5.1601768,7.3287873
605232,909,0.48064473,0.5374947,0.3787455,79.96842,3.107615,-0.39233673
605233,910,0.40977854,0.5715077,0.38160124,83.59984,2.3296928,3.7631152
605244,911,0.50487083,0.5945728,0.341596,82.47878,15.304703,3.4774804
605253,912,0.34873295,0.5451945,0.31126055,74.46544,8.942995,-1.5591309
605323,913,0.4676488,0.4732354,0.291598,78.24705,6.739427,4.538945
605346,914,0.60854954,0.5218096,0.35047945,81.4344,9.839263,0.7247622
605347,915,0.6246039,0.4955185,0.33224592,80.91903,-0.12038441,-2.5788567
605353,916,0.44089925,0.70705456,0.413051,83.64357,4.990216,-3.6904101
605357,917,0.53162646,0.58410573,0.3491208,81.26541,5.3923283,6.090953
605361,918,0.41655976,0.68069655,0.38343236,82.37404,9.029082,-2.8597956
605397,919,0.52624226,0.5374241,0.3671407,81.083664,6.0069036,1.1745343
605400,920,0.23473017,0.5093513,0.31438777,75.0781,-6.56225,-9.354321
605412,921,0.43848085,0.74347806,0.45891052,80.88025,9.514629,1.354723
605421,922,0.46475667,0.6347281,0.39307308,81.73039,11.102207,6.1534033
605439,923,0.44610876,0.49862012,0.28556383,78.28459,2.1795483,-2.8106413
605474,924,0.4019961,0.572385,0.32531264,77.068695,7.3176355,1.0859952
605480,925,0.4746208,0.6289208,0.39196014,79.58329,2.2134018,-2.9595468
605486,926,0.51066726,0.6295606,0.3686408,83.01861,7.4454794,-2.4618776
605490,927,0.4967791,0.61239064,0.38640025,76.65951,5.5659027,7.139003
605498,928,0.4196134,0.4889019,0.34350666,75.69372,-14.42179,0.62522405
605504,929,0.44600937,0.5060943,0.300078,82.31001,6.573336,3.716796
605508,930,0.51345104,0.67330706,0.37470752,81.087585,-1.0121394,-2.1309893
605509,931,0.45969176,0.6613081,0.39498872,79.246,4.322417,-7.1399117
605512,932,0.5017839,0.63282317,0.4033532,85.45974,9.127903,2.7842383
605520,933,0.4941235,0.35694018,0.25012884,78.212845,5.8152127,-0.13017198
605538,934,0.48457605,0.5884809,0.3899696,77.33381,-1.9313632,-7.6494193
605540,935,0.39105082,0.4692632,0.29461285,76.38502,-2.0499496,-3.8272922
605548,936,0.4631806,0.5779172,0.35214415,82.9896,0.55131567,0.07526153
605612,937,0.5407844,0.7228411,0.4298338,83.883514,8.849559,-3.4828353
606019,938,0.438791,0.65635854,0.34235296,81.78289,15.246543,-2.2516298
606115,939,0.49832746,0.6612017,0.4204774,83.31647,8.530738,2.9279819
606131,940,0.54387933,0.57786024,0.35905945,80.10122,3.293262,-2.521613
606132,941,0.5629623,0.7279503,0.43037292,83.78247,4.5788107,-3.449243
606149,942,0.37645,0.7654114,0.54919684,80.6275,-16.992895,-1.1799897
606157,943,0.5265263,0.5883893,0.35571215,83.66137,16.491478,6.610605
606160,944,0.52047795,0.5133093,0.31512526,78.49763,11.486187,-0.7725834
606162,945,0.6582898,0.75995076,0.49899524,83.87856,-9.068299,-3.8854704
606192,946,0.49545458,0.5789657,0.36932582,85.08553,11.488894,2.8178687
606213,947,0.5410112,0.73589647,0.38070184,85.07736,20.47332,-1.8843164
606299,948,0.5310798,0.7559774,0.44555724,79.90691,14.891917,-2.652185
606336,949,0.57335985,0.724256,0.3679526,79.68105,18.855276,4.9709234
606466,950,0.4659892,0.72976243,0.45598742,84.5846,8.165204,4.8279037
606956,951,0.4447307,0.5402912,0.30153784,80.795654,8.9434395,-2.8490834
606988,952,0.4482467,0.58251405,0.3602055,81.83541,12.142368,3.3615348
606992,953,0.50751907,0.62117344,0.380207,84.3913,13.89678,2.7053707
606993,954,0.47200358,0.60112184,0.34283724,78.05101,9.815242,1.1356798
606995,955,0.32382327,0.36052948,0.26694703,78.17496,8.170114,-6.2793455
607043,956,0.4110769,0.64162034,0.35721776,83.7005,6.075943,0.30884156
607054,957,0.42312902,0.64775854,0.39319077,81.707535,7.638471,3.2793791
607067,958,0.18752842,0.46706477,0.32164145,81.60626,-2.847739,-1.329674
607111,959,0.37979814,0.6042093,0.38113415,77.22265,11.456318,0.6801249
607208,960,0.47841987,0.6612295,0.4030428,83.47523,10.902504,2.409584
607223,961,0.4800009,0.59168357,0.38684663,82.70204,9.204813,3.2012026
607249,962,0.3763797,0.69522536,0.3787274,86.22349,2.7585976,-4.6106544
607257,963,0.48264268,0.5690394,0.322006,81.5139,17.797644,-0.41428167
607297,964,0.50763524,0.70140916,0.36765248,80.854164,22.473434,-3.7932003
607333,965,0.42993835,0.58356446,0.32346848,80.823395,7.969677,-3.0991724
607345,966,0.48593092,0.6938867,0.4136268,82.380936,4.861657,-1.5320027
607369,967,0.38754755,0.5935379,0.3628048,78.01152,12.01128,1.0206923
607374,968,0.72814256,0.56776875,0.28570503,81.69378,12.574847,0.65327823
607385,969,0.48227015,0.6580679,0.39942372,84.618645,13.275862,0.53022563
607387,970,0.4622942,0.5838108,0.3654375,84.28908,9.644925,2.4538188
607430,971,0.3964111,0.6327323,0.32466602,80.84291,11.873037,-5.7338085
607461,972,0.4849414,0.7054442,0.4280249,82.81284,6.4688444,6.7820096
607468,973,0.3300392,0.6007902,0.34195566,78.635635,7.3347845,-0.66898936
607471,974,0.46774036,0.61404854,0.36394957,79.33009,11.418212,1.392916
607536,975,0.4821358,0.4562091,0.2872531,76.53325,5.4828787,-1.5446535
607680,976,0.53944546,0.7430609,0.44687396,82.765434,12.8455305,3.1638637
607732,977,0.42505112,0.6601163,0.40750024,81.706825,10.713452,4.0443645
607752,978,0.46482554,0.6354912,0.35408765,85.065674,6.9640117,-3.3803375
607776,979,0.49212408,0.59283704,0.37044433,84.58938,7.774849,3.6638565
608061,980,0.5445925,0.72072715,0.43356964,80.356064,15.4355755,3.2395797
608070,981,0.4477327,0.7550487,0.44686815,84.2302,15.727508,6.425746
608324,982,0.4144649,0.71906614,0.44106445,82.67566,15.493777,5.4215198
608325,983,0.52160764,0.69693303,0.4066661,78.18651,14.496202,1.6128826
608331,984,0.41589046,0.63120544,0.3857629,82.726715,3.128847,-9.222038
608336,985,0.47428495,0.570806,0.35264605,85.411674,16.406208,7.3651943
608339,986,0.45556933,0.52484286,0.32103044,78.31229,11.668185,4.7768636
608348,987,0.4205292,0.66366076,0.40068525,81.00119,12.517058,2.4542432
608360,988,0.45266968,0.6332756,0.33345076,80.502045,8.397772,-5.984149
608365,989,0.49556962,0.6117408,0.35793445,82.05114,14.167255,2.145712
608369,990,0.5470313,0.6587362,0.40163016,84.722206,7.4129376,0.27759725
608379,991,0.4128614,0.52994984,0.30712658,77.10468,2.706628,-9.261892
608384,992,0.5589724,0.6390992,0.38020062,84.66783,7.9180217,-0.5970075
608385,993,0.4511319,0.6864214,0.40790394,84.096535,8.143867,1.7343587
608422,994,0.474264,0.6670099,0.40252376,81.73692,8.374864,0.9143042
608475,995,0.5400028,0.7652951,0.42470822,86.10079,8.041269,-6.568239
608566,996,0.5803872,0.63161767,0.40028164,80.94115,4.380083,8.715455
608577,997,0.4973667,0.6800319,0.41173425,86.06983,6.854539,2.2723732
608596,998,0.46554238,0.5870283,0.35893714,83.034035,14.054275,5.2548223
608597,999,0.51067704,0.6351975,0.3670946,82.85104,9.146126,0.028758828
608650,1000,0.37987015,0.5528412,0.230398,70.9104,-12.295577,-18.012678
608654,1001,0.47846556,0.6198298,0.3764695,81.03441,13.432699,3.0869436
608671,1002,0.40296778,0.6287943,0.37942615,78.62333,1.1852727,-3.2124014
608672,1003,0.44959474,0.6322539,0.34511033,84.5843,3.644868,-8.076446
608686,1004,0.5165203,0.65380913,0.3674854,81.747,16.662691,3.3852172
608700,1005,0.45023736,0.6756788,0.40342814,81.69506,10.389145,4.6277385
608701,1006,0.40519255,0.6495435,0.3929099,82.66344,8.234861,2.6984975
608703,1007,0.4129676,0.62885875,0.37461522,82.36822,5.5672083,-3.697555
608715,1008,0.4545647,0.5664722,0.3078004,80.29385,22.779625,3.1280131
608717,1009,0.39228928,0.46080014,0.35989198,76.23667,-1.7817947,-1.5639019
608841,1010,0.46833217,0.6856807,0.40428182,84.6572,9.342416,3.0551996
609274,1011,0.501436,0.5492721,0.28622243,81.18495,20.363909,6.5751233
609275,1012,0.5578671,0.5632059,0.38271925,83.31486,8.6310005,3.192771
609280,1013,0.53370446,0.7348124,0.4429127,84.16797,10.171892,3.5283887
611177,1014,0.54488134,0.74034494,0.4504623,85.44583,10.0154705,0.5338418
613534,1015,0.1440988,0.56731445,0.41485962,79.4862,-3.3820496,3.9920092
613564,1016,0.48411122,0.62238014,0.35969946,82.48822,15.51542,7.1312647
614173,1017,0.51876247,0.5810032,0.35058746,85.78696,5.4780006,0.8909937
614177,1018,0.4768871,0.58068264,0.3896658,85.659615,4.257299,4.069419
615699,1019,0.514997,0.35253665,0.25801823,79.80251,-0.06811822,1.1519172
620439,1020,0.48413178,0.57043946,0.3604369,85.79413,17.795732,3.4262807
620443,1021,0.44413042,0.63115346,0.41299298,82.90051,4.1297,1.8138083
620446,1022,0.5446073,0.64573365,0.38528606,83.22329,8.720733,-1.2761949
620453,1023,0.5789167,0.5589764,0.34353113,83.4932,11.475863,-2.79484
621002,1024,0.41614446,0.6334983,0.3461625,82.32475,5.630535,1.3409243
621005,1025,0.49172056,0.58050096,0.34857544,80.72378,9.0056,-3.209351
621006,1026,0.48954657,0.6154692,0.33331093,80.87645,9.570534,-2.1587849
621008,1027,0.48742297,0.5421206,0.2769999,74.40796,6.4113336,-13.308093
621011,1028,0.5805549,0.7488009,0.39961877,81.38701,16.094933,-5.0687456
621020,1029,0.4783773,0.6188722,0.3824057,82.89514,12.106895,4.378543
621028,1030,0.47316295,0.7791305,0.4813248,81.216156,10.6279125,0.6160088
621035,1031,0.45324567,0.5580859,0.3200789,81.02341,13.649485,0.6816898
621043,1032,0.44729218,0.7032473,0.435906,85.94211,8.404326,1.0986365
621044,1033,0.41308218,0.6333308,0.37397143,78.321945,14.302753,3.5593
621052,1034,0.5298078,0.60459876,0.2618291,82.66172,13.155162,-8.391937
621107,1035,0.5310753,0.41428405,0.2903655,80.00512,7.7280684,3.70565
621111,1036,0.33544335,0.44426808,0.32116652,78.73187,-5.0503755,-5.661322
621249,1037,0.48492303,0.5315884,0.3312137,70.85912,7.7369404,-3.7407148
621261,1038,0.57837576,0.6034032,0.3293775,78.9246,9.989916,-1.8638133
621281,1039,0.4187971,0.6607343,0.32612744,80.029144,0.9040475,-17.136766
621311,1040,0.57094246,0.63324463,0.36926585,83.41645,12.256731,-2.7768888
621389,1041,0.3807758,0.5227748,0.33221444,78.19463,-0.6726417,-12.704142
621433,1042,0.44545665,0.5584663,0.36262622,81.731514,13.799709,3.0021791
621438,1043,0.48766947,0.6779169,0.38674825,83.69041,15.103898,5.400749
621439,1044,0.49405238,0.60941637,0.38075298,84.92616,15.413328,7.2478075
621446,1045,0.53242093,0.6080579,0.39741552,83.89899,9.137816,5.6839004
621450,1046,0.46437997,0.65053606,0.43271947,82.115166,7.002043,4.1707325
621453,1047,0.4633265,0.6184346,0.37161463,80.83956,9.281905,-2.0621226
621458,1048,0.49653584,0.6104137,0.3820064,86.23433,9.533283,3.8886063
621466,1049,0.49708986,0.5983225,0.34329537,83.131905,15.3647585,4.335061
621471,1050,0.37594274,0.68208545,0.3951169,81.1355,6.6165752,-1.8169668
621493,1051,0.4231757,0.6479688,0.368327,82.90311,12.931281,1.6828427
621500,1052,0.415997,0.54872084,0.2833022,79.571815,16.649426,2.1138873
621512,1053,0.6049446,0.623049,0.4151702,83.824585,6.438622,-0.2920212
621514,1054,0.512256,0.64233106,0.38895395,81.70939,15.249461,1.6292219
621529,1055,0.37262762,0.7003867,0.35420388,80.7581,18.059229,2.9926298
621532,1056,0.47066227,0.65421224,0.38981855,80.17512,9.866727,2.4548838
621545,1057,0.44990733,0.61789256,0.3688092,78.11764,8.466018,4.5262246
621550,1058,0.4797753,0.54939866,0.31048477,83.700516,21.550922,6.7798076
621559,1059,0.43869075,0.5695221,0.33684534,79.07082,13.544246,3.88702
621563,1060,0.49087712,0.74202114,0.46746328,83.929596,5.2543283,-0.024771804
621566,1061,0.47618243,0.6163043,0.37619916,87.33875,12.7912445,0.77565867
621573,1062,0.470716,0.7422759,0.42607933,84.52278,8.138248,-1.9956461
